"Estado","% Ocupación","Fecha","Tipo","Pob_Total"
"Sonora",9.6,2021-04-02,"Ventilador",2109152
"Sonora",16.32,2021-04-02,"UCI",2109152
"Sonora",18.05,2021-04-02,"General",2109152
"Sonora",20.4,2021-04-03,"UCI",2109152
"Sonora",18.11,2021-04-03,"General",2109152
"Sonora",8.29,2021-04-03,"Ventilador",2109152
"Sonora",12.67,2021-04-04,"Ventilador",2109152
"Sonora",20.61,2021-04-04,"General",2109152
"Sonora",25.45,2021-04-04,"UCI",2109152
"Sonora",12.87,2021-04-05,"Ventilador",2109152
"Sonora",18.18,2021-04-05,"UCI",2109152
"Sonora",18.36,2021-04-05,"General",2109152
"Sonora",17.85,2021-04-06,"UCI",2109152
"Sonora",16.77,2021-04-06,"General",2109152
"Sonora",14.76,2021-04-06,"Ventilador",2109152
"Sonora",15.04,2021-04-07,"General",2109152
"Sonora",15.45,2021-04-07,"Ventilador",2109152
"Sonora",11.62,2021-04-07,"UCI",2109152
"Sonora",13.23,2021-04-08,"UCI",2109152
"Sonora",16.01,2021-04-08,"Ventilador",2109152
"Sonora",15.77,2021-04-08,"General",2109152
"Sonora",20.27,2021-04-09,"UCI",2109152
"Sonora",16.55,2021-04-09,"General",2109152
"Sonora",17.17,2021-04-09,"Ventilador",2109152
"Sonora",17.61,2021-04-10,"General",2109152
"Sonora",14.39,2021-04-10,"Ventilador",2109152
"Sonora",17.72,2021-04-10,"UCI",2109152
"Sonora",15.35,2021-04-11,"Ventilador",2109152
"Sonora",16.17,2021-04-11,"UCI",2109152
"Sonora",17.61,2021-04-11,"General",2109152
"Sonora",15.95,2021-04-12,"General",2109152
"Sonora",16,2021-04-12,"UCI",2109152
"Sonora",12.26,2021-04-12,"Ventilador",2109152
"Sonora",15.22,2021-04-13,"General",2109152
"Sonora",15.41,2021-04-13,"Ventilador",2109152
"Sonora",16,2021-04-13,"UCI",2109152
"Sonora",16.45,2021-04-14,"UCI",2109152
"Sonora",12.54,2021-04-14,"Ventilador",2109152
"Sonora",15.52,2021-04-14,"General",2109152
"Sonora",12.31,2021-04-15,"Ventilador",2109152
"Sonora",13.33,2021-04-15,"UCI",2109152
"Sonora",16.24,2021-04-15,"General",2109152
"Sonora",16.08,2021-04-16,"General",2109152
"Sonora",15.18,2021-04-16,"UCI",2109152
"Sonora",12.5,2021-04-16,"Ventilador",2109152
"Sonora",13.09,2021-04-17,"Ventilador",2109152
"Sonora",16.6,2021-04-17,"General",2109152
"Sonora",15.71,2021-04-17,"UCI",2109152
"Sonora",15.49,2021-04-18,"UCI",2109152
"Sonora",15.94,2021-04-18,"General",2109152
"Sonora",14.11,2021-04-18,"Ventilador",2109152
"Sonora",14.4,2021-04-19,"General",2109152
"Sonora",16.66,2021-04-19,"Ventilador",2109152
"Sonora",25,2021-04-19,"UCI",2109152
"Sonora",22.78,2021-04-20,"UCI",2109152
"Sonora",15.6,2021-04-20,"Ventilador",2109152
"Sonora",14.06,2021-04-20,"General",2109152
"Sonora",21.73,2021-04-21,"UCI",2109152
"Sonora",15.7,2021-04-21,"Ventilador",2109152
"Sonora",14.55,2021-04-21,"General",2109152
"Sonora",20,2021-04-22,"UCI",2109152
"Sonora",13.4,2021-04-22,"Ventilador",2109152
"Sonora",11.21,2021-04-22,"General",2109152
"Sonora",11.29,2021-04-23,"General",2109152
"Sonora",12.68,2021-04-23,"Ventilador",2109152
"Sonora",17.85,2021-04-23,"UCI",2109152
"Sonora",11.39,2021-04-24,"Ventilador",2109152
"Sonora",10.69,2021-04-24,"General",2109152
"Sonora",9.83,2021-04-24,"UCI",2109152
"Sonora",10.52,2021-04-25,"Ventilador",2109152
"Sonora",7.81,2021-04-25,"UCI",2109152
"Sonora",9.74,2021-04-25,"General",2109152
"Sonora",11.41,2021-04-26,"Ventilador",2109152
"Sonora",15.09,2021-04-26,"UCI",2109152
"Sonora",10.23,2021-04-26,"General",2109152
"Sonora",12.67,2021-04-27,"UCI",2109152
"Sonora",11.11,2021-04-27,"Ventilador",2109152
"Sonora",11.09,2021-04-27,"General",2109152
"Sonora",10.03,2021-04-28,"Ventilador",2109152
"Sonora",13.04,2021-04-28,"UCI",2109152
"Sonora",10.21,2021-04-28,"General",2109152
"Sonora",9.05,2021-04-29,"Ventilador",2109152
"Sonora",8.77,2021-04-29,"General",2109152
"Sonora",15.71,2021-04-29,"UCI",2109152
"Sonora",14.7,2021-04-30,"UCI",2109152
"Sonora",9.21,2021-04-30,"Ventilador",2109152
"Sonora",9.59,2021-04-30,"General",2109152
"Sonora",9.66,2021-05-03,"General",2109152
"Sonora",10.3,2021-05-03,"Ventilador",2109152
"Sonora",17.3,2021-05-03,"UCI",2109152
"Sonora",13.63,2021-05-04,"UCI",2109152
"Sonora",7.58,2021-05-04,"Ventilador",2109152
"Sonora",8.99,2021-05-04,"General",2109152
"Sonora",7.17,2021-05-05,"Ventilador",2109152
"Sonora",8.71,2021-05-05,"General",2109152
"Sonora",12,2021-05-05,"UCI",2109152
"Sonora",8.36,2021-05-06,"General",2109152
"Sonora",6.63,2021-05-06,"Ventilador",2109152
"Sonora",6.52,2021-05-06,"UCI",2109152
"Sonora",6.04,2021-05-07,"Ventilador",2109152
"Sonora",8.16,2021-05-07,"UCI",2109152
"Sonora",8.33,2021-05-07,"General",2109152
"Sonora",9.34,2021-05-08,"General",2109152
"Sonora",5.79,2021-05-08,"Ventilador",2109152
"Sonora",25,2021-05-08,"UCI",2109152
"Sonora",23.25,2021-05-09,"UCI",2109152
"Sonora",8.72,2021-05-09,"General",2109152
"Sonora",4.61,2021-05-09,"Ventilador",2109152
"Sonora",4.78,2021-05-10,"Ventilador",2109152
"Sonora",18.18,2021-05-10,"UCI",2109152
"Sonora",8.94,2021-05-10,"General",2109152
"Sonora",4.58,2021-05-11,"Ventilador",2109152
"Sonora",19.23,2021-05-11,"UCI",2109152
"Sonora",6.23,2021-05-11,"General",2109152
"Sonora",21.27,2021-05-12,"UCI",2109152
"Sonora",7.5,2021-05-12,"General",2109152
"Sonora",4.12,2021-05-12,"Ventilador",2109152
"Sonora",23.63,2021-05-13,"UCI",2109152
"Sonora",3.57,2021-05-13,"Ventilador",2109152
"Sonora",8.5,2021-05-13,"General",2109152
"Sonora",10.31,2021-05-14,"General",2109152
"Sonora",32.5,2021-05-14,"UCI",2109152
"Sonora",5.55,2021-05-14,"Ventilador",2109152
"Sonora",5.61,2021-05-15,"Ventilador",2109152
"Sonora",30.95,2021-05-15,"UCI",2109152
"Sonora",12.93,2021-05-15,"General",2109152
"Sonora",4.78,2021-05-16,"Ventilador",2109152
"Sonora",34.21,2021-05-16,"UCI",2109152
"Sonora",14.74,2021-05-16,"General",2109152
"Sonora",11.76,2021-05-20,"General",2109152
"Sonora",8.92,2021-05-20,"Ventilador",2109152
"Sonora",44.44,2021-05-20,"UCI",2109152
"Sonora",8.84,2021-05-21,"General",2109152
"Sonora",36.84,2021-05-21,"UCI",2109152
"Sonora",9.95,2021-05-21,"Ventilador",2109152
"Sonora",35.71,2021-05-22,"UCI",2109152
"Sonora",10.54,2021-05-22,"General",2109152
"Sonora",9.59,2021-05-22,"Ventilador",2109152
"Sonora",44.73,2021-05-24,"UCI",2109152
"Sonora",11.66,2021-05-24,"General",2109152
"Sonora",10.6,2021-05-24,"Ventilador",2109152
"Sonora",13.14,2021-05-25,"General",2109152
"Sonora",33.33,2021-05-25,"UCI",2109152
"Sonora",10.32,2021-05-25,"Ventilador",2109152
"Sonora",11.11,2021-05-26,"Ventilador",2109152
"Sonora",12.46,2021-05-26,"General",2109152
"Sonora",45.94,2021-05-26,"UCI",2109152
"Sonora",15.9,2021-05-27,"General",2109152
"Sonora",40.54,2021-05-27,"UCI",2109152
"Sonora",11.53,2021-05-27,"Ventilador",2109152
"Sonora",14.52,2021-05-28,"General",2109152
"Sonora",11.55,2021-05-28,"Ventilador",2109152
"Sonora",38.09,2021-05-28,"UCI",2109152
"Sonora",11.95,2021-05-29,"Ventilador",2109152
"Sonora",43.58,2021-05-29,"UCI",2109152
"Sonora",17.66,2021-05-29,"General",2109152
"Sonora",18.34,2021-05-30,"General",2109152
"Sonora",13.01,2021-05-30,"Ventilador",2109152
"Sonora",42.85,2021-05-30,"UCI",2109152
"Sonora",25,2021-05-31,"UCI",2109152
"Sonora",10.16,2021-05-31,"Ventilador",2109152
"Sonora",26.33,2021-05-31,"General",2109152
"Sonora",27.9,2021-06-01,"UCI",2109152
"Sonora",11.11,2021-06-01,"Ventilador",2109152
"Sonora",22.57,2021-06-01,"General",2109152
"Sonora",11.38,2021-06-02,"Ventilador",2109152
"Sonora",20.66,2021-06-02,"General",2109152
"Sonora",26.53,2021-06-02,"UCI",2109152
"Sonora",10.21,2021-06-03,"Ventilador",2109152
"Sonora",20.06,2021-06-03,"General",2109152
"Sonora",20,2021-06-03,"UCI",2109152
"Sonora",17.64,2021-06-04,"General",2109152
"Sonora",21.05,2021-06-04,"UCI",2109152
"Sonora",12.28,2021-06-04,"Ventilador",2109152
"Sonora",22.22,2021-06-05,"UCI",2109152
"Sonora",14.37,2021-06-05,"Ventilador",2109152
"Sonora",18.3,2021-06-05,"General",2109152
"Sonora",22.5,2021-06-06,"UCI",2109152
"Sonora",13.63,2021-06-06,"Ventilador",2109152
"Sonora",15.85,2021-06-06,"General",2109152
"Sonora",12.07,2021-06-07,"Ventilador",2109152
"Sonora",14.72,2021-06-07,"General",2109152
"Sonora",20.4,2021-06-07,"UCI",2109152
"Sonora",15.02,2021-06-08,"Ventilador",2109152
"Sonora",19.55,2021-06-08,"General",2109152
"Sonora",28.57,2021-06-08,"UCI",2109152
"Sonora",12.29,2021-06-09,"Ventilador",2109152
"Sonora",19.57,2021-06-09,"General",2109152
"Sonora",27.27,2021-06-09,"UCI",2109152
"Sonora",12.9,2021-06-10,"Ventilador",2109152
"Sonora",20.91,2021-06-10,"General",2109152
"Sonora",29.54,2021-06-10,"UCI",2109152
"Sonora",25.08,2021-06-12,"General",2109152
"Sonora",32.43,2021-06-12,"UCI",2109152
"Sonora",16.47,2021-06-12,"Ventilador",2109152
"Sonora",42.85,2021-06-13,"UCI",2109152
"Sonora",17,2021-06-13,"Ventilador",2109152
"Sonora",25.64,2021-06-13,"General",2109152
"Sonora",40.54,2021-06-14,"UCI",2109152
"Sonora",16.77,2021-06-14,"Ventilador",2109152
"Sonora",24.32,2021-06-14,"General",2109152
"Sonora",31.81,2021-06-15,"UCI",2109152
"Sonora",19.31,2021-06-15,"Ventilador",2109152
"Sonora",26.31,2021-06-15,"General",2109152
"Sonora",23.98,2021-06-16,"General",2109152
"Sonora",40,2021-06-16,"UCI",2109152
"Sonora",20,2021-06-16,"Ventilador",2109152
"Sonora",28.57,2021-06-17,"UCI",2109152
"Sonora",21.13,2021-06-17,"General",2109152
"Sonora",17.71,2021-06-17,"Ventilador",2109152
"Sonora",18.56,2021-06-18,"Ventilador",2109152
"Sonora",26.19,2021-06-18,"General",2109152
"Sonora",36.17,2021-06-18,"UCI",2109152
"Sonora",34.14,2021-06-19,"UCI",2109152
"Sonora",21.68,2021-06-19,"Ventilador",2109152
"Sonora",30.61,2021-06-19,"General",2109152
"Sonora",31.31,2021-06-20,"General",2109152
"Sonora",21.27,2021-06-20,"Ventilador",2109152
"Sonora",40.62,2021-06-20,"UCI",2109152
"Sonora",35.55,2021-06-21,"UCI",2109152
"Sonora",23.39,2021-06-21,"Ventilador",2109152
"Sonora",29.68,2021-06-21,"General",2109152
"Sonora",24.58,2021-06-24,"Ventilador",2109152
"Sonora",32.47,2021-06-24,"General",2109152
"Sonora",24.59,2021-06-25,"Ventilador",2109152
"Sonora",40.81,2021-06-25,"UCI",2109152
"Sonora",33.76,2021-06-25,"General",2109152
"Sonora",45.23,2021-06-26,"UCI",2109152
"Sonora",35.21,2021-06-26,"General",2109152
"Sonora",28.48,2021-06-26,"Ventilador",2109152
"Sonora",26.25,2021-06-27,"Ventilador",2109152
"Sonora",32.36,2021-06-27,"General",2109152
"Sonora",45.23,2021-06-27,"UCI",2109152
"Sonora",34.58,2021-06-28,"General",2109152
"Sonora",27.02,2021-06-28,"Ventilador",2109152
"Sonora",38.09,2021-06-28,"UCI",2109152
"Sonora",40,2021-06-29,"UCI",2109152
"Sonora",29.53,2021-06-29,"Ventilador",2109152
"Sonora",36.55,2021-06-29,"General",2109152
"Sonora",45.45,2021-06-30,"UCI",2109152
"Sonora",27.22,2021-06-30,"Ventilador",2109152
"Sonora",38.54,2021-06-30,"General",2109152
"Sonora",38.09,2021-07-01,"UCI",2109152
"Sonora",36.53,2021-07-01,"General",2109152
"Sonora",26.25,2021-07-01,"Ventilador",2109152
"Sonora",35.81,2021-07-02,"General",2109152
"Sonora",24.5,2021-07-02,"Ventilador",2109152
"Sonora",38.29,2021-07-02,"UCI",2109152
"Sonora",33.42,2021-07-03,"General",2109152
"Sonora",24.48,2021-07-03,"Ventilador",2109152
"Sonora",37.77,2021-07-03,"UCI",2109152
"Sonora",25,2021-07-04,"Ventilador",2109152
"Sonora",42.5,2021-07-04,"UCI",2109152
"Sonora",33.04,2021-07-04,"General",2109152
"Sonora",35.55,2021-07-05,"General",2109152
"Sonora",21.5,2021-07-05,"Ventilador",2109152
"Sonora",36.36,2021-07-05,"UCI",2109152
"Sonora",34.43,2021-07-06,"General",2109152
"Sonora",26.92,2021-07-06,"UCI",2109152
"Sonora",22.38,2021-07-06,"Ventilador",2109152
"Sonora",34.18,2021-07-07,"General",2109152
"Sonora",25,2021-07-07,"Ventilador",2109152
"Sonora",35.55,2021-07-07,"UCI",2109152
"Sonora",53.33,2021-07-08,"UCI",2109152
"Sonora",27.48,2021-07-08,"Ventilador",2109152
"Sonora",37.79,2021-07-08,"General",2109152
"Sonora",25,2021-07-09,"Ventilador",2109152
"Sonora",39.58,2021-07-09,"UCI",2109152
"Sonora",41.09,2021-07-09,"General",2109152
"Sonora",28.22,2021-07-10,"Ventilador",2109152
"Sonora",43.2,2021-07-10,"General",2109152
"Sonora",55.55,2021-07-10,"UCI",2109152
"Sonora",44.72,2021-07-11,"General",2109152
"Sonora",30.92,2021-07-11,"Ventilador",2109152
"Sonora",53.12,2021-07-11,"UCI",2109152
"Sonora",44,2021-07-12,"UCI",2109152
"Sonora",24.74,2021-07-12,"Ventilador",2109152
"Sonora",41.53,2021-07-12,"General",2109152
"Sonora",46.66,2021-07-13,"UCI",2109152
"Sonora",44.06,2021-07-13,"General",2109152
"Sonora",26.25,2021-07-13,"Ventilador",2109152
"Sonora",25.38,2021-07-14,"Ventilador",2109152
"Sonora",43.86,2021-07-14,"General",2109152
"Sonora",45.65,2021-07-14,"UCI",2109152
"Sonora",24.74,2021-07-15,"Ventilador",2109152
"Sonora",40,2021-07-15,"UCI",2109152
"Sonora",49,2021-07-15,"General",2109152
"Sonora",36.73,2021-07-16,"UCI",2109152
"Sonora",44.16,2021-07-16,"General",2109152
"Sonora",24.13,2021-07-16,"Ventilador",2109152
"Sonora",50,2021-07-17,"UCI",2109152
"Sonora",28.73,2021-07-17,"Ventilador",2109152
"Sonora",42.55,2021-07-17,"General",2109152
"Sonora",29.78,2021-07-18,"Ventilador",2109152
"Sonora",40.25,2021-07-18,"General",2109152
"Sonora",46.51,2021-07-18,"UCI",2109152
"Sonora",41.66,2021-07-19,"UCI",2109152
"Sonora",40.63,2021-07-19,"General",2109152
"Sonora",31.81,2021-07-19,"Ventilador",2109152
"Sonora",31.73,2021-07-20,"Ventilador",2109152
"Sonora",43.31,2021-07-20,"General",2109152
"Sonora",40.9,2021-07-20,"UCI",2109152
"Sonora",43.58,2021-07-21,"General",2109152
"Sonora",34.19,2021-07-21,"Ventilador",2109152
"Sonora",38.63,2021-07-21,"UCI",2109152
"Sonora",41.3,2021-07-22,"UCI",2109152
"Sonora",36.8,2021-07-22,"Ventilador",2109152
"Sonora",45.61,2021-07-22,"General",2109152
"Sonora",43.75,2021-07-23,"UCI",2109152
"Sonora",44.68,2021-07-23,"General",2109152
"Sonora",34.84,2021-07-23,"Ventilador",2109152
"Sonora",48.9,2021-07-24,"General",2109152
"Sonora",53.12,2021-07-24,"UCI",2109152
"Sonora",38.98,2021-07-24,"Ventilador",2109152
"Sonora",41.71,2021-07-25,"Ventilador",2109152
"Sonora",53.84,2021-07-25,"UCI",2109152
"Sonora",47.97,2021-07-25,"General",2109152
"Sonora",47.5,2021-07-26,"UCI",2109152
"Sonora",51.08,2021-07-26,"General",2109152
"Sonora",42.56,2021-07-26,"Ventilador",2109152
"Sonora",41.23,2021-07-27,"Ventilador",2109152
"Sonora",49.26,2021-07-27,"General",2109152
"Sonora",44.89,2021-07-27,"UCI",2109152
"Sonora",46.11,2021-07-28,"Ventilador",2109152
"Sonora",44.73,2021-07-28,"UCI",2109152
"Sonora",56.16,2021-07-28,"General",2109152
"Sonora",51.09,2021-07-29,"General",2109152
"Sonora",53.65,2021-07-29,"UCI",2109152
"Sonora",45.26,2021-07-29,"Ventilador",2109152
"Sonora",47.26,2021-07-30,"General",2109152
"Sonora",43.39,2021-07-30,"Ventilador",2109152
"Sonora",40.81,2021-07-30,"UCI",2109152
"Sonora",42.22,2021-07-31,"Ventilador",2109152
"Sonora",50,2021-07-31,"UCI",2109152
"Sonora",50.12,2021-07-31,"General",2109152
"Sonora",56.25,2021-08-01,"UCI",2109152
"Sonora",57.42,2021-08-01,"General",2109152
"Sonora",44.18,2021-08-01,"Ventilador",2109152
"Sonora",39.59,2021-08-02,"Ventilador",2109152
"Sonora",52.81,2021-08-02,"General",2109152
"Sonora",41.3,2021-08-02,"UCI",2109152
"Sonora",42.28,2021-08-03,"Ventilador",2109152
"Sonora",52,2021-08-03,"General",2109152
"Sonora",47.91,2021-08-03,"UCI",2109152
"Sonora",52.27,2021-08-04,"UCI",2109152
"Sonora",52.53,2021-08-04,"General",2109152
"Sonora",41.7,2021-08-04,"Ventilador",2109152
"Sonora",51.18,2021-08-05,"General",2109152
"Sonora",38.21,2021-08-05,"Ventilador",2109152
"Sonora",48.97,2021-08-05,"UCI",2109152
"Sonora",56.75,2021-08-06,"UCI",2109152
"Sonora",41.25,2021-08-06,"Ventilador",2109152
"Sonora",54.8,2021-08-06,"General",2109152
"Sonora",54.38,2021-08-07,"UCI",2109152
"Sonora",50.39,2021-08-07,"General",2109152
"Sonora",41.05,2021-08-07,"Ventilador",2109152
"Sonora",52.48,2021-08-08,"General",2109152
"Sonora",41.58,2021-08-08,"Ventilador",2109152
"Sonora",55.76,2021-08-08,"UCI",2109152
"Sonora",52.61,2021-08-09,"General",2109152
"Sonora",37.7,2021-08-09,"Ventilador",2109152
"Sonora",48.78,2021-08-09,"UCI",2109152
"Sonora",48.94,2021-08-10,"General",2109152
"Sonora",55.76,2021-08-10,"UCI",2109152
"Sonora",41.24,2021-08-10,"Ventilador",2109152
"Sonora",48.79,2021-08-11,"General",2109152
"Sonora",41.17,2021-08-11,"Ventilador",2109152
"Sonora",51.92,2021-08-11,"UCI",2109152
"Sonora",55.1,2021-08-12,"UCI",2109152
"Sonora",40.31,2021-08-12,"Ventilador",2109152
"Sonora",51.32,2021-08-12,"General",2109152
"Sonora",49.09,2021-08-13,"UCI",2109152
"Sonora",50.44,2021-08-13,"General",2109152
"Sonora",41.09,2021-08-13,"Ventilador",2109152
"Sonora",47.59,2021-08-14,"Ventilador",2109152
"Sonora",55.7,2021-08-14,"General",2109152
"Sonora",52.5,2021-08-14,"UCI",2109152
"Sonora",45,2021-08-15,"Ventilador",2109152
"Sonora",51.11,2021-08-15,"UCI",2109152
"Sonora",58.59,2021-08-15,"General",2109152
"Sonora",38.46,2021-08-16,"UCI",2109152
"Sonora",50.38,2021-08-16,"General",2109152
"Sonora",38.2,2021-08-16,"Ventilador",2109152
"Sonora",52.54,2021-08-17,"General",2109152
"Sonora",46.94,2021-08-17,"Ventilador",2109152
"Sonora",45.83,2021-08-17,"UCI",2109152
"Sonora",40.74,2021-08-18,"UCI",2109152
"Sonora",37.81,2021-08-18,"Ventilador",2109152
"Sonora",50.09,2021-08-18,"General",2109152
"Sonora",38.88,2021-08-19,"UCI",2109152
"Sonora",52,2021-08-19,"General",2109152
"Sonora",38.49,2021-08-19,"Ventilador",2109152
"Sonora",37.77,2021-08-20,"UCI",2109152
"Sonora",53.77,2021-08-20,"General",2109152
"Sonora",39.84,2021-08-20,"Ventilador",2109152
"Sonora",60.79,2021-08-21,"General",2109152
"Sonora",39.47,2021-08-21,"UCI",2109152
"Sonora",43.43,2021-08-21,"Ventilador",2109152
"Sonora",56.7,2021-08-22,"General",2109152
"Sonora",48.14,2021-08-22,"Ventilador",2109152
"Sonora",43.9,2021-08-22,"UCI",2109152
"Sonora",56.74,2021-08-23,"General",2109152
"Sonora",35.41,2021-08-23,"UCI",2109152
"Sonora",38.96,2021-08-23,"Ventilador",2109152
"Sonora",36.73,2021-08-24,"UCI",2109152
"Sonora",35.93,2021-08-24,"Ventilador",2109152
"Sonora",53.11,2021-08-24,"General",2109152
"Sonora",53.83,2021-08-25,"General",2109152
"Sonora",34.61,2021-08-25,"UCI",2109152
"Sonora",37.91,2021-08-25,"Ventilador",2109152
"Sonora",37.61,2021-08-26,"Ventilador",2109152
"Sonora",39.13,2021-08-26,"UCI",2109152
"Sonora",54.41,2021-08-26,"General",2109152
"Sonora",38.03,2021-08-27,"Ventilador",2109152
"Sonora",53.38,2021-08-27,"General",2109152
"Sonora",36.17,2021-08-27,"UCI",2109152
"Sonora",40.21,2021-08-28,"Ventilador",2109152
"Sonora",59.02,2021-08-28,"General",2109152
"Sonora",40.54,2021-08-28,"UCI",2109152
"Sonora",52.79,2021-08-29,"General",2109152
"Sonora",43.15,2021-08-29,"Ventilador",2109152
"Sonora",41.3,2021-08-29,"UCI",2109152
"Sonora",36,2021-08-30,"UCI",2109152
"Sonora",31.37,2021-08-30,"Ventilador",2109152
"Sonora",48.93,2021-08-30,"General",2109152
"Sonora",42,2021-08-31,"UCI",2109152
"Sonora",49.29,2021-08-31,"General",2109152
"Sonora",33.05,2021-08-31,"Ventilador",2109152
"Sonora",44.68,2021-09-01,"UCI",2109152
"Sonora",53.49,2021-09-01,"General",2109152
"Sonora",38.34,2021-09-01,"Ventilador",2109152
"Sonora",30.24,2021-09-02,"Ventilador",2109152
"Sonora",40.74,2021-09-02,"UCI",2109152
"Sonora",47.34,2021-09-02,"General",2109152
"Sonora",34.17,2021-09-03,"Ventilador",2109152
"Sonora",45.91,2021-09-03,"General",2109152
"Sonora",44.23,2021-09-03,"UCI",2109152
"Sonora",60.52,2021-09-04,"UCI",2109152
"Sonora",44.7,2021-09-04,"Ventilador",2109152
"Sonora",49.23,2021-09-04,"General",2109152
"Sonora",48.27,2021-09-05,"General",2109152
"Sonora",56.75,2021-09-05,"UCI",2109152
"Sonora",44.04,2021-09-05,"Ventilador",2109152
"Sonora",44.07,2021-09-06,"General",2109152
"Sonora",32.46,2021-09-06,"Ventilador",2109152
"Sonora",37.2,2021-09-06,"UCI",2109152
"Sonora",44.99,2021-09-07,"General",2109152
"Sonora",48.07,2021-09-07,"UCI",2109152
"Sonora",31.6,2021-09-07,"Ventilador",2109152
"Sonora",33.62,2021-09-08,"Ventilador",2109152
"Sonora",43.02,2021-09-08,"General",2109152
"Sonora",46,2021-09-08,"UCI",2109152
"Sonora",38.87,2021-09-09,"General",2109152
"Sonora",27.63,2021-09-09,"Ventilador",2109152
"Sonora",31.7,2021-09-09,"UCI",2109152
"Sonora",35.37,2021-09-10,"Ventilador",2109152
"Sonora",44,2021-09-10,"UCI",2109152
"Sonora",41.15,2021-09-10,"General",2109152
"Sonora",42.57,2021-09-11,"General",2109152
"Sonora",38.41,2021-09-11,"Ventilador",2109152
"Sonora",36.58,2021-09-11,"UCI",2109152
"Sonora",44.73,2021-09-12,"General",2109152
"Sonora",45.94,2021-09-12,"UCI",2109152
"Sonora",39.87,2021-09-12,"Ventilador",2109152
"Sonora",23.07,2021-09-13,"Ventilador",2109152
"Sonora",36.3,2021-09-13,"General",2109152
"Sonora",33.33,2021-09-13,"UCI",2109152
"Sonora",36.36,2021-09-14,"UCI",2109152
"Sonora",34.89,2021-09-14,"General",2109152
"Sonora",24.81,2021-09-14,"Ventilador",2109152
"Sonora",28.57,2021-09-15,"UCI",2109152
"Sonora",24.89,2021-09-15,"Ventilador",2109152
"Sonora",33.19,2021-09-15,"General",2109152
"Sonora",34.68,2021-09-16,"General",2109152
"Sonora",24.89,2021-09-16,"Ventilador",2109152
"Sonora",33.33,2021-09-16,"UCI",2109152
"Sonora",31.81,2021-09-17,"UCI",2109152
"Sonora",22.34,2021-09-17,"Ventilador",2109152
"Sonora",30.72,2021-09-17,"General",2109152
"Sonora",37.19,2021-09-18,"General",2109152
"Sonora",32.43,2021-09-18,"UCI",2109152
"Sonora",26,2021-09-18,"Ventilador",2109152
"Sonora",36.19,2021-09-19,"General",2109152
"Sonora",26.98,2021-09-19,"Ventilador",2109152
"Sonora",36.11,2021-09-19,"UCI",2109152
"Sonora",35.82,2021-09-20,"General",2109152
"Sonora",26.34,2021-09-20,"Ventilador",2109152
"Sonora",24,2021-09-20,"UCI",2109152
"Sonora",32.6,2021-09-21,"UCI",2109152
"Sonora",35.95,2021-09-21,"General",2109152
"Sonora",20.92,2021-09-21,"Ventilador",2109152
"Sonora",25.49,2021-09-22,"UCI",2109152
"Sonora",22.08,2021-09-22,"Ventilador",2109152
"Sonora",31.85,2021-09-22,"General",2109152
"Sonora",38.53,2021-09-23,"General",2109152
"Sonora",23.56,2021-09-23,"Ventilador",2109152
"Sonora",27.65,2021-09-23,"UCI",2109152
"Sonora",13.86,2021-09-24,"Ventilador",2109152
"Sonora",20,2021-09-24,"UCI",2109152
"Sonora",35.37,2021-09-24,"General",2109152
"Sonora",20,2021-09-25,"Ventilador",2109152
"Sonora",14.7,2021-09-25,"UCI",2109152
"Sonora",40,2021-09-25,"General",2109152
"Sonora",23.36,2021-09-26,"Ventilador",2109152
"Sonora",39.69,2021-09-26,"General",2109152
"Sonora",15.78,2021-09-26,"UCI",2109152
"Sonora",14.34,2021-09-27,"Ventilador",2109152
"Sonora",35.7,2021-09-27,"General",2109152
"Sonora",13.72,2021-09-27,"UCI",2109152
"Sonora",35.71,2021-09-28,"General",2109152
"Sonora",10.52,2021-09-28,"UCI",2109152
"Sonora",15.11,2021-09-28,"Ventilador",2109152
"Sonora",7.84,2021-09-29,"UCI",2109152
"Sonora",16.43,2021-09-29,"Ventilador",2109152
"Sonora",33.17,2021-09-29,"General",2109152
"Sonora",16.48,2021-09-30,"Ventilador",2109152
"Sonora",8.51,2021-09-30,"UCI",2109152
"Sonora",32.17,2021-09-30,"General",2109152
"Sonora",11.53,2021-10-01,"UCI",2109152
"Sonora",29.5,2021-10-01,"General",2109152
"Sonora",15.68,2021-10-01,"Ventilador",2109152
"Sonora",30.72,2021-10-02,"General",2109152
"Sonora",17.19,2021-10-02,"Ventilador",2109152
"Sonora",9.09,2021-10-02,"UCI",2109152
"Sonora",13.83,2021-10-03,"Ventilador",2109152
"Sonora",36.99,2021-10-03,"General",2109152
"Sonora",5.55,2021-10-03,"UCI",2109152
"Sonora",34.13,2021-10-04,"General",2109152
"Sonora",8.88,2021-10-04,"UCI",2109152
"Sonora",15.97,2021-10-04,"Ventilador",2109152
"Sonora",12.5,2021-10-05,"UCI",2109152
"Sonora",13.81,2021-10-05,"Ventilador",2109152
"Sonora",31.25,2021-10-05,"General",2109152
"Sonora",30.37,2021-10-06,"General",2109152
"Sonora",15.84,2021-10-06,"Ventilador",2109152
"Sonora",11.53,2021-10-06,"UCI",2109152
"Sonora",19.44,2021-10-07,"UCI",2109152
"Sonora",15.88,2021-10-07,"Ventilador",2109152
"Sonora",31.61,2021-10-07,"General",2109152
