"","Fecha","CVEGEO","MUNICIPIO","CASOS_SINTOMAS"
"33276",2021-03-31,26031,"Huachinera",0
"33277",2021-03-31,26024,"Divisaderos",0
"33278",2021-03-31,26028,"Granados",0
"33279",2021-03-31,26069,"Yécora",0
"33280",2021-03-31,26063,"Tepache",0
"33281",2021-03-31,26059,"Santa Cruz",0
"33282",2021-03-31,26009,"Bacanora",0
"33283",2021-03-31,26050,"Rayón",0
"33284",2021-03-31,26053,"San Felipe de Jesús",0
"33285",2021-03-31,26061,"Soyopa",0
"33286",2021-03-31,26062,"Suaqui Grande",0
"33287",2021-03-31,26054,"San Javier",0
"33288",2021-03-31,26057,"San Pedro de la Cueva",0
"33289",2021-04-01,26018,"Cajeme",27
"33290",2021-04-01,26030,"Hermosillo",39
"33291",2021-04-01,26055,"San Luis Río Colorado",2
"33292",2021-04-01,26058,"Santa Ana",0
"33293",2021-04-01,26042,"Navojoa",4
"33294",2021-04-01,26043,"Nogales",6
"33295",2021-04-01,26011,"Bacoachi",0
"33296",2021-04-01,26002,"Agua Prieta",0
"33297",2021-04-01,26036,"Magdalena",0
"33298",2021-04-01,26048,"Puerto Peñasco",2
"33299",2021-04-01,26029,"Guaymas",4
"33300",2021-04-01,26999,"Sin municipio registrado",0
"33301",2021-04-01,26025,"Empalme",0
"33302",2021-04-01,26033,"Huatabampo",1
"33303",2021-04-01,26047,"Pitiquito",1
"33304",2021-04-01,26017,"Caborca",7
"33305",2021-04-01,26004,"Altar",1
"33306",2021-04-01,26012,"Bácum",1
"33307",2021-04-01,26072,"San Ignacio Río Muerto",0
"33308",2021-04-01,26071,"Benito Juárez",0
"33309",2021-04-01,26052,"Sahuaripa",0
"33310",2021-04-01,26003,"Álamos",0
"33311",2021-04-01,26037,"Mazatán",0
"33312",2021-04-01,26049,"Quiriego",0
"33313",2021-04-01,26066,"Ures",0
"33314",2021-04-01,26027,"Fronteras",0
"33315",2021-04-01,26007,"Átil",0
"33316",2021-04-01,26019,"Cananea",2
"33317",2021-04-01,26034,"Huépac",0
"33318",2021-04-01,26041,"Nacozari de García",2
"33319",2021-04-01,26014,"Baviácora",0
"33320",2021-04-01,26026,"Etchojoa",1
"33321",2021-04-01,26064,"Trincheras",0
"33322",2021-04-01,26060,"Sáric",0
"33323",2021-04-01,26067,"Villa Hidalgo",0
"33324",2021-04-01,26045,"Opodepe",0
"33325",2021-04-01,26008,"Bacadéhuachi",0
"33326",2021-04-01,26070,"General Plutarco Elías Calles",0
"33327",2021-04-01,26013,"Banámichi",0
"33328",2021-04-01,26068,"Villa Pesqueira",0
"33329",2021-04-01,26001,"Aconchi",0
"33330",2021-04-01,26039,"Naco",0
"33331",2021-04-01,26044,"Ónavas",0
"33332",2021-04-01,26035,"Imuris",0
"33333",2021-04-01,26020,"Carbó",0
"33334",2021-04-01,26038,"Moctezuma",0
"33335",2021-04-01,26065,"Tubutama",0
"33336",2021-04-01,26016,"Benjamín Hill",0
"33337",2021-04-01,26023,"Cumpas",0
"33338",2021-04-01,26015,"Bavispe",0
"33339",2021-04-01,26032,"Huásabas",0
"33340",2021-04-01,26046,"Oquitoa",0
"33341",2021-04-01,26005,"Arivechi",0
"33342",2021-04-01,26051,"Rosario",0
"33343",2021-04-01,26006,"Arizpe",0
"33344",2021-04-01,26056,"San Miguel de Horcasitas",0
"33345",2021-04-01,26022,"Cucurpe",0
"33346",2021-04-01,26010,"Bacerac",0
"33347",2021-04-01,26040,"Nácori Chico",0
"33348",2021-04-01,26021,"La Colorada",2
"33349",2021-04-01,26031,"Huachinera",0
"33350",2021-04-01,26024,"Divisaderos",0
"33351",2021-04-01,26028,"Granados",0
"33352",2021-04-01,26069,"Yécora",0
"33353",2021-04-01,26063,"Tepache",0
"33354",2021-04-01,26059,"Santa Cruz",0
"33355",2021-04-01,26009,"Bacanora",0
"33356",2021-04-01,26050,"Rayón",0
"33357",2021-04-01,26053,"San Felipe de Jesús",0
"33358",2021-04-01,26061,"Soyopa",0
"33359",2021-04-01,26062,"Suaqui Grande",0
"33360",2021-04-01,26054,"San Javier",0
"33361",2021-04-01,26057,"San Pedro de la Cueva",0
"33362",2021-04-02,26018,"Cajeme",15
"33363",2021-04-02,26030,"Hermosillo",33
"33364",2021-04-02,26055,"San Luis Río Colorado",1
"33365",2021-04-02,26058,"Santa Ana",1
"33366",2021-04-02,26042,"Navojoa",3
"33367",2021-04-02,26043,"Nogales",3
"33368",2021-04-02,26011,"Bacoachi",0
"33369",2021-04-02,26002,"Agua Prieta",1
"33370",2021-04-02,26036,"Magdalena",0
"33371",2021-04-02,26048,"Puerto Peñasco",0
"33372",2021-04-02,26029,"Guaymas",10
"33373",2021-04-02,26999,"Sin municipio registrado",0
"33374",2021-04-02,26025,"Empalme",2
"33375",2021-04-02,26033,"Huatabampo",5
"33376",2021-04-02,26047,"Pitiquito",0
"33377",2021-04-02,26017,"Caborca",5
"33378",2021-04-02,26004,"Altar",0
"33379",2021-04-02,26012,"Bácum",2
"33380",2021-04-02,26072,"San Ignacio Río Muerto",1
"33381",2021-04-02,26071,"Benito Juárez",0
"33382",2021-04-02,26052,"Sahuaripa",0
"33383",2021-04-02,26003,"Álamos",0
"33384",2021-04-02,26037,"Mazatán",0
"33385",2021-04-02,26049,"Quiriego",0
"33386",2021-04-02,26066,"Ures",0
"33387",2021-04-02,26027,"Fronteras",0
"33388",2021-04-02,26007,"Átil",0
"33389",2021-04-02,26019,"Cananea",2
"33390",2021-04-02,26034,"Huépac",0
"33391",2021-04-02,26041,"Nacozari de García",1
"33392",2021-04-02,26014,"Baviácora",0
"33393",2021-04-02,26026,"Etchojoa",0
"33394",2021-04-02,26064,"Trincheras",0
"33395",2021-04-02,26060,"Sáric",0
"33396",2021-04-02,26067,"Villa Hidalgo",0
"33397",2021-04-02,26045,"Opodepe",0
"33398",2021-04-02,26008,"Bacadéhuachi",0
"33399",2021-04-02,26070,"General Plutarco Elías Calles",0
"33400",2021-04-02,26013,"Banámichi",0
"33401",2021-04-02,26068,"Villa Pesqueira",0
"33402",2021-04-02,26001,"Aconchi",0
"33403",2021-04-02,26039,"Naco",0
"33404",2021-04-02,26044,"Ónavas",0
"33405",2021-04-02,26035,"Imuris",0
"33406",2021-04-02,26020,"Carbó",0
"33407",2021-04-02,26038,"Moctezuma",0
"33408",2021-04-02,26065,"Tubutama",0
"33409",2021-04-02,26016,"Benjamín Hill",0
"33410",2021-04-02,26023,"Cumpas",0
"33411",2021-04-02,26015,"Bavispe",0
"33412",2021-04-02,26032,"Huásabas",0
"33413",2021-04-02,26046,"Oquitoa",0
"33414",2021-04-02,26005,"Arivechi",0
"33415",2021-04-02,26051,"Rosario",0
"33416",2021-04-02,26006,"Arizpe",0
"33417",2021-04-02,26056,"San Miguel de Horcasitas",0
"33418",2021-04-02,26022,"Cucurpe",0
"33419",2021-04-02,26010,"Bacerac",0
"33420",2021-04-02,26040,"Nácori Chico",0
"33421",2021-04-02,26021,"La Colorada",0
"33422",2021-04-02,26031,"Huachinera",0
"33423",2021-04-02,26024,"Divisaderos",0
"33424",2021-04-02,26028,"Granados",0
"33425",2021-04-02,26069,"Yécora",0
"33426",2021-04-02,26063,"Tepache",0
"33427",2021-04-02,26059,"Santa Cruz",0
"33428",2021-04-02,26009,"Bacanora",0
"33429",2021-04-02,26050,"Rayón",0
"33430",2021-04-02,26053,"San Felipe de Jesús",0
"33431",2021-04-02,26061,"Soyopa",0
"33432",2021-04-02,26062,"Suaqui Grande",0
"33433",2021-04-02,26054,"San Javier",0
"33434",2021-04-02,26057,"San Pedro de la Cueva",0
"33435",2021-04-03,26018,"Cajeme",23
"33436",2021-04-03,26030,"Hermosillo",39
"33437",2021-04-03,26055,"San Luis Río Colorado",0
"33438",2021-04-03,26058,"Santa Ana",0
"33439",2021-04-03,26042,"Navojoa",2
"33440",2021-04-03,26043,"Nogales",5
"33441",2021-04-03,26011,"Bacoachi",0
"33442",2021-04-03,26002,"Agua Prieta",1
"33443",2021-04-03,26036,"Magdalena",1
"33444",2021-04-03,26048,"Puerto Peñasco",1
"33445",2021-04-03,26029,"Guaymas",4
"33446",2021-04-03,26999,"Sin municipio registrado",0
"33447",2021-04-03,26025,"Empalme",2
"33448",2021-04-03,26033,"Huatabampo",6
"33449",2021-04-03,26047,"Pitiquito",0
"33450",2021-04-03,26017,"Caborca",2
"33451",2021-04-03,26004,"Altar",5
"33452",2021-04-03,26012,"Bácum",1
"33453",2021-04-03,26072,"San Ignacio Río Muerto",0
"33454",2021-04-03,26071,"Benito Juárez",1
"33455",2021-04-03,26052,"Sahuaripa",0
"33456",2021-04-03,26003,"Álamos",0
"33457",2021-04-03,26037,"Mazatán",0
"33458",2021-04-03,26049,"Quiriego",0
"33459",2021-04-03,26066,"Ures",0
"33460",2021-04-03,26027,"Fronteras",0
"33461",2021-04-03,26007,"Átil",0
"33462",2021-04-03,26019,"Cananea",2
"33463",2021-04-03,26034,"Huépac",0
"33464",2021-04-03,26041,"Nacozari de García",0
"33465",2021-04-03,26014,"Baviácora",0
"33466",2021-04-03,26026,"Etchojoa",1
"33467",2021-04-03,26064,"Trincheras",0
"33468",2021-04-03,26060,"Sáric",0
"33469",2021-04-03,26067,"Villa Hidalgo",0
"33470",2021-04-03,26045,"Opodepe",0
"33471",2021-04-03,26008,"Bacadéhuachi",0
"33472",2021-04-03,26070,"General Plutarco Elías Calles",0
"33473",2021-04-03,26013,"Banámichi",0
"33474",2021-04-03,26068,"Villa Pesqueira",0
"33475",2021-04-03,26001,"Aconchi",0
"33476",2021-04-03,26039,"Naco",0
"33477",2021-04-03,26044,"Ónavas",0
"33478",2021-04-03,26035,"Imuris",0
"33479",2021-04-03,26020,"Carbó",1
"33480",2021-04-03,26038,"Moctezuma",0
"33481",2021-04-03,26065,"Tubutama",0
"33482",2021-04-03,26016,"Benjamín Hill",0
"33483",2021-04-03,26023,"Cumpas",0
"33484",2021-04-03,26015,"Bavispe",0
"33485",2021-04-03,26032,"Huásabas",0
"33486",2021-04-03,26046,"Oquitoa",0
"33487",2021-04-03,26005,"Arivechi",0
"33488",2021-04-03,26051,"Rosario",0
"33489",2021-04-03,26006,"Arizpe",0
"33490",2021-04-03,26056,"San Miguel de Horcasitas",0
"33491",2021-04-03,26022,"Cucurpe",0
"33492",2021-04-03,26010,"Bacerac",0
"33493",2021-04-03,26040,"Nácori Chico",0
"33494",2021-04-03,26021,"La Colorada",0
"33495",2021-04-03,26031,"Huachinera",0
"33496",2021-04-03,26024,"Divisaderos",0
"33497",2021-04-03,26028,"Granados",0
"33498",2021-04-03,26069,"Yécora",0
"33499",2021-04-03,26063,"Tepache",0
"33500",2021-04-03,26059,"Santa Cruz",0
"33501",2021-04-03,26009,"Bacanora",0
"33502",2021-04-03,26050,"Rayón",0
"33503",2021-04-03,26053,"San Felipe de Jesús",0
"33504",2021-04-03,26061,"Soyopa",0
"33505",2021-04-03,26062,"Suaqui Grande",0
"33506",2021-04-03,26054,"San Javier",0
"33507",2021-04-03,26057,"San Pedro de la Cueva",0
"33508",2021-04-04,26018,"Cajeme",27
"33509",2021-04-04,26030,"Hermosillo",36
"33510",2021-04-04,26055,"San Luis Río Colorado",1
"33511",2021-04-04,26058,"Santa Ana",2
"33512",2021-04-04,26042,"Navojoa",4
"33513",2021-04-04,26043,"Nogales",1
"33514",2021-04-04,26011,"Bacoachi",0
"33515",2021-04-04,26002,"Agua Prieta",1
"33516",2021-04-04,26036,"Magdalena",0
"33517",2021-04-04,26048,"Puerto Peñasco",0
"33518",2021-04-04,26029,"Guaymas",5
"33519",2021-04-04,26999,"Sin municipio registrado",0
"33520",2021-04-04,26025,"Empalme",3
"33521",2021-04-04,26033,"Huatabampo",3
"33522",2021-04-04,26047,"Pitiquito",2
"33523",2021-04-04,26017,"Caborca",10
"33524",2021-04-04,26004,"Altar",0
"33525",2021-04-04,26012,"Bácum",0
"33526",2021-04-04,26072,"San Ignacio Río Muerto",1
"33527",2021-04-04,26071,"Benito Juárez",0
"33528",2021-04-04,26052,"Sahuaripa",0
"33529",2021-04-04,26003,"Álamos",0
"33530",2021-04-04,26037,"Mazatán",0
"33531",2021-04-04,26049,"Quiriego",0
"33532",2021-04-04,26066,"Ures",0
"33533",2021-04-04,26027,"Fronteras",0
"33534",2021-04-04,26007,"Átil",0
"33535",2021-04-04,26019,"Cananea",2
"33536",2021-04-04,26034,"Huépac",0
"33537",2021-04-04,26041,"Nacozari de García",2
"33538",2021-04-04,26014,"Baviácora",0
"33539",2021-04-04,26026,"Etchojoa",0
"33540",2021-04-04,26064,"Trincheras",0
"33541",2021-04-04,26060,"Sáric",0
"33542",2021-04-04,26067,"Villa Hidalgo",0
"33543",2021-04-04,26045,"Opodepe",0
"33544",2021-04-04,26008,"Bacadéhuachi",0
"33545",2021-04-04,26070,"General Plutarco Elías Calles",1
"33546",2021-04-04,26013,"Banámichi",0
"33547",2021-04-04,26068,"Villa Pesqueira",0
"33548",2021-04-04,26001,"Aconchi",0
"33549",2021-04-04,26039,"Naco",0
"33550",2021-04-04,26044,"Ónavas",0
"33551",2021-04-04,26035,"Imuris",1
"33552",2021-04-04,26020,"Carbó",0
"33553",2021-04-04,26038,"Moctezuma",0
"33554",2021-04-04,26065,"Tubutama",0
"33555",2021-04-04,26016,"Benjamín Hill",0
"33556",2021-04-04,26023,"Cumpas",0
"33557",2021-04-04,26015,"Bavispe",0
"33558",2021-04-04,26032,"Huásabas",0
"33559",2021-04-04,26046,"Oquitoa",0
"33560",2021-04-04,26005,"Arivechi",0
"33561",2021-04-04,26051,"Rosario",0
"33562",2021-04-04,26006,"Arizpe",0
"33563",2021-04-04,26056,"San Miguel de Horcasitas",0
"33564",2021-04-04,26022,"Cucurpe",0
"33565",2021-04-04,26010,"Bacerac",0
"33566",2021-04-04,26040,"Nácori Chico",0
"33567",2021-04-04,26021,"La Colorada",0
"33568",2021-04-04,26031,"Huachinera",0
"33569",2021-04-04,26024,"Divisaderos",0
"33570",2021-04-04,26028,"Granados",0
"33571",2021-04-04,26069,"Yécora",0
"33572",2021-04-04,26063,"Tepache",0
"33573",2021-04-04,26059,"Santa Cruz",0
"33574",2021-04-04,26009,"Bacanora",0
"33575",2021-04-04,26050,"Rayón",0
"33576",2021-04-04,26053,"San Felipe de Jesús",0
"33577",2021-04-04,26061,"Soyopa",0
"33578",2021-04-04,26062,"Suaqui Grande",0
"33579",2021-04-04,26054,"San Javier",0
"33580",2021-04-04,26057,"San Pedro de la Cueva",0
"33581",2021-04-05,26018,"Cajeme",24
"33582",2021-04-05,26030,"Hermosillo",46
"33583",2021-04-05,26055,"San Luis Río Colorado",4
"33584",2021-04-05,26058,"Santa Ana",0
"33585",2021-04-05,26042,"Navojoa",3
"33586",2021-04-05,26043,"Nogales",5
"33587",2021-04-05,26011,"Bacoachi",0
"33588",2021-04-05,26002,"Agua Prieta",1
"33589",2021-04-05,26036,"Magdalena",0
"33590",2021-04-05,26048,"Puerto Peñasco",0
"33591",2021-04-05,26029,"Guaymas",7
"33592",2021-04-05,26999,"Sin municipio registrado",0
"33593",2021-04-05,26025,"Empalme",3
"33594",2021-04-05,26033,"Huatabampo",2
"33595",2021-04-05,26047,"Pitiquito",1
"33596",2021-04-05,26017,"Caborca",12
"33597",2021-04-05,26004,"Altar",3
"33598",2021-04-05,26012,"Bácum",0
"33599",2021-04-05,26072,"San Ignacio Río Muerto",2
"33600",2021-04-05,26071,"Benito Juárez",0
"33601",2021-04-05,26052,"Sahuaripa",0
"33602",2021-04-05,26003,"Álamos",0
"33603",2021-04-05,26037,"Mazatán",0
"33604",2021-04-05,26049,"Quiriego",0
"33605",2021-04-05,26066,"Ures",0
"33606",2021-04-05,26027,"Fronteras",0
"33607",2021-04-05,26007,"Átil",0
"33608",2021-04-05,26019,"Cananea",0
"33609",2021-04-05,26034,"Huépac",0
"33610",2021-04-05,26041,"Nacozari de García",0
"33611",2021-04-05,26014,"Baviácora",0
"33612",2021-04-05,26026,"Etchojoa",0
"33613",2021-04-05,26064,"Trincheras",0
"33614",2021-04-05,26060,"Sáric",0
"33615",2021-04-05,26067,"Villa Hidalgo",0
"33616",2021-04-05,26045,"Opodepe",0
"33617",2021-04-05,26008,"Bacadéhuachi",0
"33618",2021-04-05,26070,"General Plutarco Elías Calles",0
"33619",2021-04-05,26013,"Banámichi",0
"33620",2021-04-05,26068,"Villa Pesqueira",0
"33621",2021-04-05,26001,"Aconchi",0
"33622",2021-04-05,26039,"Naco",0
"33623",2021-04-05,26044,"Ónavas",0
"33624",2021-04-05,26035,"Imuris",2
"33625",2021-04-05,26020,"Carbó",0
"33626",2021-04-05,26038,"Moctezuma",0
"33627",2021-04-05,26065,"Tubutama",0
"33628",2021-04-05,26016,"Benjamín Hill",0
"33629",2021-04-05,26023,"Cumpas",0
"33630",2021-04-05,26015,"Bavispe",0
"33631",2021-04-05,26032,"Huásabas",0
"33632",2021-04-05,26046,"Oquitoa",0
"33633",2021-04-05,26005,"Arivechi",0
"33634",2021-04-05,26051,"Rosario",0
"33635",2021-04-05,26006,"Arizpe",0
"33636",2021-04-05,26056,"San Miguel de Horcasitas",0
"33637",2021-04-05,26022,"Cucurpe",0
"33638",2021-04-05,26010,"Bacerac",0
"33639",2021-04-05,26040,"Nácori Chico",0
"33640",2021-04-05,26021,"La Colorada",0
"33641",2021-04-05,26031,"Huachinera",0
"33642",2021-04-05,26024,"Divisaderos",0
"33643",2021-04-05,26028,"Granados",0
"33644",2021-04-05,26069,"Yécora",0
"33645",2021-04-05,26063,"Tepache",0
"33646",2021-04-05,26059,"Santa Cruz",0
"33647",2021-04-05,26009,"Bacanora",0
"33648",2021-04-05,26050,"Rayón",0
"33649",2021-04-05,26053,"San Felipe de Jesús",0
"33650",2021-04-05,26061,"Soyopa",0
"33651",2021-04-05,26062,"Suaqui Grande",0
"33652",2021-04-05,26054,"San Javier",0
"33653",2021-04-05,26057,"San Pedro de la Cueva",0
"33654",2021-04-06,26018,"Cajeme",21
"33655",2021-04-06,26030,"Hermosillo",44
"33656",2021-04-06,26055,"San Luis Río Colorado",1
"33657",2021-04-06,26058,"Santa Ana",0
"33658",2021-04-06,26042,"Navojoa",1
"33659",2021-04-06,26043,"Nogales",0
"33660",2021-04-06,26011,"Bacoachi",0
"33661",2021-04-06,26002,"Agua Prieta",1
"33662",2021-04-06,26036,"Magdalena",0
"33663",2021-04-06,26048,"Puerto Peñasco",0
"33664",2021-04-06,26029,"Guaymas",8
"33665",2021-04-06,26999,"Sin municipio registrado",0
"33666",2021-04-06,26025,"Empalme",6
"33667",2021-04-06,26033,"Huatabampo",3
"33668",2021-04-06,26047,"Pitiquito",1
"33669",2021-04-06,26017,"Caborca",3
"33670",2021-04-06,26004,"Altar",1
"33671",2021-04-06,26012,"Bácum",2
"33672",2021-04-06,26072,"San Ignacio Río Muerto",0
"33673",2021-04-06,26071,"Benito Juárez",0
"33674",2021-04-06,26052,"Sahuaripa",0
"33675",2021-04-06,26003,"Álamos",0
"33676",2021-04-06,26037,"Mazatán",0
"33677",2021-04-06,26049,"Quiriego",0
"33678",2021-04-06,26066,"Ures",0
"33679",2021-04-06,26027,"Fronteras",0
"33680",2021-04-06,26007,"Átil",0
"33681",2021-04-06,26019,"Cananea",2
"33682",2021-04-06,26034,"Huépac",0
"33683",2021-04-06,26041,"Nacozari de García",0
"33684",2021-04-06,26014,"Baviácora",0
"33685",2021-04-06,26026,"Etchojoa",0
"33686",2021-04-06,26064,"Trincheras",0
"33687",2021-04-06,26060,"Sáric",0
"33688",2021-04-06,26067,"Villa Hidalgo",0
"33689",2021-04-06,26045,"Opodepe",0
"33690",2021-04-06,26008,"Bacadéhuachi",0
"33691",2021-04-06,26070,"General Plutarco Elías Calles",0
"33692",2021-04-06,26013,"Banámichi",0
"33693",2021-04-06,26068,"Villa Pesqueira",0
"33694",2021-04-06,26001,"Aconchi",0
"33695",2021-04-06,26039,"Naco",0
"33696",2021-04-06,26044,"Ónavas",0
"33697",2021-04-06,26035,"Imuris",0
"33698",2021-04-06,26020,"Carbó",0
"33699",2021-04-06,26038,"Moctezuma",0
"33700",2021-04-06,26065,"Tubutama",0
"33701",2021-04-06,26016,"Benjamín Hill",0
"33702",2021-04-06,26023,"Cumpas",0
"33703",2021-04-06,26015,"Bavispe",0
"33704",2021-04-06,26032,"Huásabas",0
"33705",2021-04-06,26046,"Oquitoa",0
"33706",2021-04-06,26005,"Arivechi",0
"33707",2021-04-06,26051,"Rosario",0
"33708",2021-04-06,26006,"Arizpe",0
"33709",2021-04-06,26056,"San Miguel de Horcasitas",0
"33710",2021-04-06,26022,"Cucurpe",0
"33711",2021-04-06,26010,"Bacerac",0
"33712",2021-04-06,26040,"Nácori Chico",3
"33713",2021-04-06,26021,"La Colorada",0
"33714",2021-04-06,26031,"Huachinera",0
"33715",2021-04-06,26024,"Divisaderos",0
"33716",2021-04-06,26028,"Granados",0
"33717",2021-04-06,26069,"Yécora",0
"33718",2021-04-06,26063,"Tepache",0
"33719",2021-04-06,26059,"Santa Cruz",0
"33720",2021-04-06,26009,"Bacanora",0
"33721",2021-04-06,26050,"Rayón",0
"33722",2021-04-06,26053,"San Felipe de Jesús",0
"33723",2021-04-06,26061,"Soyopa",0
"33724",2021-04-06,26062,"Suaqui Grande",0
"33725",2021-04-06,26054,"San Javier",0
"33726",2021-04-06,26057,"San Pedro de la Cueva",0
"33727",2021-04-07,26018,"Cajeme",20
"33728",2021-04-07,26030,"Hermosillo",21
"33729",2021-04-07,26055,"San Luis Río Colorado",1
"33730",2021-04-07,26058,"Santa Ana",0
"33731",2021-04-07,26042,"Navojoa",7
"33732",2021-04-07,26043,"Nogales",0
"33733",2021-04-07,26011,"Bacoachi",0
"33734",2021-04-07,26002,"Agua Prieta",1
"33735",2021-04-07,26036,"Magdalena",0
"33736",2021-04-07,26048,"Puerto Peñasco",0
"33737",2021-04-07,26029,"Guaymas",2
"33738",2021-04-07,26999,"Sin municipio registrado",0
"33739",2021-04-07,26025,"Empalme",5
"33740",2021-04-07,26033,"Huatabampo",4
"33741",2021-04-07,26047,"Pitiquito",0
"33742",2021-04-07,26017,"Caborca",11
"33743",2021-04-07,26004,"Altar",2
"33744",2021-04-07,26012,"Bácum",1
"33745",2021-04-07,26072,"San Ignacio Río Muerto",0
"33746",2021-04-07,26071,"Benito Juárez",3
"33747",2021-04-07,26052,"Sahuaripa",0
"33748",2021-04-07,26003,"Álamos",0
"33749",2021-04-07,26037,"Mazatán",0
"33750",2021-04-07,26049,"Quiriego",0
"33751",2021-04-07,26066,"Ures",0
"33752",2021-04-07,26027,"Fronteras",0
"33753",2021-04-07,26007,"Átil",0
"33754",2021-04-07,26019,"Cananea",1
"33755",2021-04-07,26034,"Huépac",0
"33756",2021-04-07,26041,"Nacozari de García",0
"33757",2021-04-07,26014,"Baviácora",0
"33758",2021-04-07,26026,"Etchojoa",0
"33759",2021-04-07,26064,"Trincheras",0
"33760",2021-04-07,26060,"Sáric",0
"33761",2021-04-07,26067,"Villa Hidalgo",0
"33762",2021-04-07,26045,"Opodepe",0
"33763",2021-04-07,26008,"Bacadéhuachi",0
"33764",2021-04-07,26070,"General Plutarco Elías Calles",0
"33765",2021-04-07,26013,"Banámichi",0
"33766",2021-04-07,26068,"Villa Pesqueira",0
"33767",2021-04-07,26001,"Aconchi",0
"33768",2021-04-07,26039,"Naco",0
"33769",2021-04-07,26044,"Ónavas",0
"33770",2021-04-07,26035,"Imuris",1
"33771",2021-04-07,26020,"Carbó",0
"33772",2021-04-07,26038,"Moctezuma",0
"33773",2021-04-07,26065,"Tubutama",0
"33774",2021-04-07,26016,"Benjamín Hill",0
"33775",2021-04-07,26023,"Cumpas",0
"33776",2021-04-07,26015,"Bavispe",0
"33777",2021-04-07,26032,"Huásabas",0
"33778",2021-04-07,26046,"Oquitoa",0
"33779",2021-04-07,26005,"Arivechi",0
"33780",2021-04-07,26051,"Rosario",0
"33781",2021-04-07,26006,"Arizpe",0
"33782",2021-04-07,26056,"San Miguel de Horcasitas",0
"33783",2021-04-07,26022,"Cucurpe",0
"33784",2021-04-07,26010,"Bacerac",0
"33785",2021-04-07,26040,"Nácori Chico",2
"33786",2021-04-07,26021,"La Colorada",0
"33787",2021-04-07,26031,"Huachinera",0
"33788",2021-04-07,26024,"Divisaderos",0
"33789",2021-04-07,26028,"Granados",0
"33790",2021-04-07,26069,"Yécora",0
"33791",2021-04-07,26063,"Tepache",0
"33792",2021-04-07,26059,"Santa Cruz",0
"33793",2021-04-07,26009,"Bacanora",0
"33794",2021-04-07,26050,"Rayón",0
"33795",2021-04-07,26053,"San Felipe de Jesús",0
"33796",2021-04-07,26061,"Soyopa",0
"33797",2021-04-07,26062,"Suaqui Grande",0
"33798",2021-04-07,26054,"San Javier",0
"33799",2021-04-07,26057,"San Pedro de la Cueva",0
"33800",2021-04-08,26018,"Cajeme",10
"33801",2021-04-08,26030,"Hermosillo",41
"33802",2021-04-08,26055,"San Luis Río Colorado",2
"33803",2021-04-08,26058,"Santa Ana",1
"33804",2021-04-08,26042,"Navojoa",5
"33805",2021-04-08,26043,"Nogales",3
"33806",2021-04-08,26011,"Bacoachi",0
"33807",2021-04-08,26002,"Agua Prieta",3
"33808",2021-04-08,26036,"Magdalena",2
"33809",2021-04-08,26048,"Puerto Peñasco",0
"33810",2021-04-08,26029,"Guaymas",9
"33811",2021-04-08,26999,"Sin municipio registrado",0
"33812",2021-04-08,26025,"Empalme",2
"33813",2021-04-08,26033,"Huatabampo",3
"33814",2021-04-08,26047,"Pitiquito",0
"33815",2021-04-08,26017,"Caborca",3
"33816",2021-04-08,26004,"Altar",0
"33817",2021-04-08,26012,"Bácum",0
"33818",2021-04-08,26072,"San Ignacio Río Muerto",0
"33819",2021-04-08,26071,"Benito Juárez",2
"33820",2021-04-08,26052,"Sahuaripa",0
"33821",2021-04-08,26003,"Álamos",0
"33822",2021-04-08,26037,"Mazatán",0
"33823",2021-04-08,26049,"Quiriego",0
"33824",2021-04-08,26066,"Ures",0
"33825",2021-04-08,26027,"Fronteras",0
"33826",2021-04-08,26007,"Átil",0
"33827",2021-04-08,26019,"Cananea",0
"33828",2021-04-08,26034,"Huépac",0
"33829",2021-04-08,26041,"Nacozari de García",0
"33830",2021-04-08,26014,"Baviácora",0
"33831",2021-04-08,26026,"Etchojoa",1
"33832",2021-04-08,26064,"Trincheras",0
"33833",2021-04-08,26060,"Sáric",0
"33834",2021-04-08,26067,"Villa Hidalgo",0
"33835",2021-04-08,26045,"Opodepe",0
"33836",2021-04-08,26008,"Bacadéhuachi",0
"33837",2021-04-08,26070,"General Plutarco Elías Calles",1
"33838",2021-04-08,26013,"Banámichi",0
"33839",2021-04-08,26068,"Villa Pesqueira",0
"33840",2021-04-08,26001,"Aconchi",0
"33841",2021-04-08,26039,"Naco",0
"33842",2021-04-08,26044,"Ónavas",0
"33843",2021-04-08,26035,"Imuris",0
"33844",2021-04-08,26020,"Carbó",0
"33845",2021-04-08,26038,"Moctezuma",0
"33846",2021-04-08,26065,"Tubutama",0
"33847",2021-04-08,26016,"Benjamín Hill",0
"33848",2021-04-08,26023,"Cumpas",0
"33849",2021-04-08,26015,"Bavispe",0
"33850",2021-04-08,26032,"Huásabas",0
"33851",2021-04-08,26046,"Oquitoa",0
"33852",2021-04-08,26005,"Arivechi",0
"33853",2021-04-08,26051,"Rosario",0
"33854",2021-04-08,26006,"Arizpe",0
"33855",2021-04-08,26056,"San Miguel de Horcasitas",0
"33856",2021-04-08,26022,"Cucurpe",0
"33857",2021-04-08,26010,"Bacerac",0
"33858",2021-04-08,26040,"Nácori Chico",2
"33859",2021-04-08,26021,"La Colorada",0
"33860",2021-04-08,26031,"Huachinera",0
"33861",2021-04-08,26024,"Divisaderos",0
