"","fecha_sintomas","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas"
"288",2020-11-22,15,11,10,1,0,12,11,1,2,2,0,10,2,3,2,0,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,1,4,1
"289",2020-11-23,24,21,14,7,2,14,6,8,2,1,1,10,4,10,4,0,6,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,1,5,1
"290",2020-11-24,21,19,16,3,1,16,5,11,2,0,2,11,5,11,5,0,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,4,2
"291",2020-11-25,14,14,9,5,0,9,4,5,4,1,3,3,6,13,8,0,5,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,2,4,2
"292",2020-11-26,6,6,5,1,0,5,0,5,3,0,3,1,4,9,4,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3
"293",2020-11-27,23,22,17,5,0,17,12,5,4,3,1,13,4,10,4,0,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,7,4
"294",2020-11-28,26,26,19,7,0,19,11,8,3,2,1,16,3,8,3,0,7,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,5,3
"295",2020-11-29,18,16,12,4,1,12,5,7,3,1,2,7,5,11,5,0,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,2
"296",2020-11-30,18,17,15,2,1,15,6,9,1,1,0,10,5,12,5,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,1,3,0
"297",2020-12-01,17,16,13,3,0,14,10,4,3,2,1,8,6,15,7,0,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,6,1
"298",2020-12-02,10,7,7,0,0,9,4,5,5,2,3,3,6,12,6,0,8,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,4
"299",2020-12-03,7,7,7,0,0,7,3,4,1,0,1,6,1,2,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,1
"300",2020-12-04,18,15,9,6,0,12,5,7,7,4,3,4,8,18,8,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,7,6
"301",2020-12-05,29,25,18,7,2,19,10,9,4,2,2,14,5,11,7,0,6,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,5,3
"302",2020-12-06,17,14,13,1,0,16,9,7,4,3,1,10,6,12,6,1,9,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,6,1,5,3
"303",2020-12-07,15,13,13,0,0,14,7,7,3,2,1,11,3,8,3,0,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,3,3
"304",2020-12-08,17,15,13,2,2,13,6,7,5,1,4,7,6,11,7,1,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,1,4,4
"305",2020-12-09,15,13,12,1,2,12,7,5,4,2,2,8,4,10,5,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,5,3
"306",2020-12-10,16,12,12,0,2,14,11,3,3,2,1,11,3,6,4,0,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,2,2,1
"307",2020-12-11,10,9,7,2,0,8,2,6,1,0,1,6,2,4,2,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,1
"308",2020-12-12,23,22,16,6,0,17,8,9,0,0,0,13,4,8,4,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0
"309",2020-12-13,19,16,14,2,2,14,5,9,2,1,1,11,3,8,4,0,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,3,2
"310",2020-12-14,11,11,7,4,0,7,5,2,1,1,0,5,2,6,3,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1
"311",2020-12-15,8,5,3,2,2,4,1,3,2,0,2,2,2,4,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
"312",2020-12-16,7,2,2,0,4,3,3,0,1,1,0,1,2,4,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
"313",2020-12-17,10,7,4,3,1,5,2,3,1,0,1,3,2,6,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1
"314",2020-12-18,14,10,6,4,1,8,6,2,4,3,1,3,5,10,5,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4
"315",2020-12-19,12,10,6,4,2,6,5,1,3,2,1,3,3,6,4,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2
"316",2020-12-20,16,15,6,9,0,7,5,2,3,1,2,4,3,8,3,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2
"317",2020-12-21,15,14,8,6,0,9,3,6,5,1,4,4,5,11,5,0,8,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,4
"318",2020-12-22,7,5,2,3,0,3,2,1,1,0,1,2,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
"319",2020-12-23,8,8,5,3,0,5,3,2,1,1,0,3,2,5,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1
"320",2020-12-24,20,20,14,6,0,14,4,10,4,0,4,10,4,9,4,0,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,8,2,2,2
"321",2020-12-25,20,19,6,13,0,7,4,3,1,0,1,6,1,3,2,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,1
"322",2020-12-26,20,20,9,11,0,9,7,2,1,1,0,8,1,4,1,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,1,0,0
"323",2020-12-27,19,16,9,7,0,11,10,1,2,1,1,6,5,10,5,0,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,4,1
"324",2020-12-28,22,22,11,11,0,11,6,5,4,2,2,5,6,13,8,0,8,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,4,3
"325",2020-12-29,9,7,3,4,1,4,2,2,2,1,1,2,2,6,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
"326",2020-12-30,5,5,1,4,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"327",2020-12-31,8,7,0,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328",2021-01-01,25,24,10,14,0,11,6,5,2,1,1,8,3,6,3,0,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,4,2
"329",2021-01-02,39,36,13,23,0,14,7,7,3,1,2,10,4,7,4,0,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,1,1
"330",2021-01-03,23,23,10,13,0,10,5,5,1,0,1,8,2,5,2,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,2,1
"331",2021-01-04,22,22,11,11,0,11,8,3,0,0,0,8,3,7,3,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,2,0
"332",2021-01-05,12,11,5,6,0,6,4,2,2,1,1,3,3,5,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,2
"333",2021-01-06,14,14,5,9,0,5,2,3,1,1,0,4,1,2,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1
"334",2021-01-07,26,26,9,17,0,9,5,4,1,1,0,6,3,6,4,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,1
"335",2021-01-08,32,32,15,17,0,15,7,8,4,2,2,10,5,9,7,1,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,2,3,2
"336",2021-01-09,25,25,6,19,0,6,4,2,0,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0
"337",2021-01-10,31,31,11,20,0,11,7,4,0,0,0,10,1,1,1,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0
"338",2021-01-11,34,33,8,25,1,8,3,5,1,0,1,4,4,9,4,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1
"339",2021-01-12,17,17,2,15,0,2,0,2,0,0,0,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"340",2021-01-13,16,16,6,10,0,6,1,5,2,0,2,3,3,6,4,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2
"341",2021-01-14,22,21,8,13,0,9,2,7,2,0,2,7,2,5,2,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,2
"342",2021-01-15,18,18,9,9,0,9,1,8,1,0,1,7,2,3,3,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,2,1
"343",2021-01-16,36,36,15,21,0,15,8,7,0,0,0,14,1,2,1,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,2,0
"344",2021-01-17,23,23,6,17,0,6,4,2,1,1,0,5,1,2,1,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1
"345",2021-01-18,24,23,11,12,0,12,7,5,2,1,1,9,3,5,4,0,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,2,2
"346",2021-01-19,25,25,7,18,0,7,2,5,2,0,2,5,2,4,2,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,1
"347",2021-01-20,19,19,4,15,0,4,2,2,0,0,0,2,2,5,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
"348",2021-01-21,29,28,8,20,0,8,3,5,1,1,0,5,3,7,3,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,2,0
"349",2021-01-22,35,32,10,22,0,12,4,8,2,0,2,10,2,6,3,0,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,1
"350",2021-01-23,31,30,10,20,0,11,5,6,0,0,0,10,1,1,1,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,2,0
"351",2021-01-24,32,28,7,21,1,10,4,6,3,0,3,7,3,6,3,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,4,2
"352",2021-01-25,38,37,4,33,0,5,4,1,1,1,0,4,1,5,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
"353",2021-01-26,20,19,3,16,0,4,2,2,1,0,1,3,1,3,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0
"354",2021-01-27,7,7,1,6,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"355",2021-01-28,16,16,4,12,0,4,3,1,1,0,1,2,2,5,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0
"356",2021-01-29,13,12,3,9,0,4,2,2,2,1,1,2,2,4,2,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2
"357",2021-01-30,22,21,6,15,0,6,3,3,0,0,0,4,2,3,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0
"358",2021-01-31,21,21,11,10,0,11,6,5,1,0,1,9,2,3,2,0,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,1
"359",2021-02-01,34,34,10,24,0,10,4,6,1,0,1,9,1,3,2,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,1,2,0
"360",2021-02-02,25,24,7,17,0,8,3,5,1,0,1,7,1,4,1,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2,1
"361",2021-02-03,20,20,4,16,0,4,3,1,0,0,0,4,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"362",2021-02-04,24,24,5,19,0,5,2,3,1,1,0,3,2,4,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1
"363",2021-02-05,18,18,5,13,0,5,2,3,2,2,0,3,2,3,2,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2
"364",2021-02-06,25,25,4,21,0,4,3,1,1,1,0,3,1,3,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1
"365",2021-02-07,28,28,8,20,0,8,4,4,1,0,1,7,1,5,1,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,1
"366",2021-02-08,19,19,4,15,0,4,2,2,0,0,0,4,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
"367",2021-02-09,11,11,3,8,0,3,1,2,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
"368",2021-02-10,11,11,4,7,0,4,3,1,2,1,1,2,2,4,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
"369",2021-02-11,14,14,3,11,0,3,2,1,0,0,0,2,1,5,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
"370",2021-02-12,14,14,4,10,0,4,4,0,0,0,0,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
"371",2021-02-13,20,20,6,14,0,6,4,2,0,0,0,5,1,3,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0
"372",2021-02-14,24,24,4,20,0,4,1,3,0,0,0,4,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0
"373",2021-02-15,23,23,2,21,0,2,2,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"374",2021-02-16,18,18,3,15,0,3,1,2,0,0,0,3,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"375",2021-02-17,23,23,4,19,0,4,3,1,2,1,1,2,2,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1
"376",2021-02-18,24,24,2,22,0,2,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"377",2021-02-19,23,23,1,22,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"378",2021-02-20,30,30,5,25,0,5,3,2,1,0,1,4,1,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1
"379",2021-02-21,17,17,1,16,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"380",2021-02-22,32,31,2,29,1,2,0,2,0,0,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"381",2021-02-23,15,15,2,13,0,2,1,1,1,0,1,1,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"382",2021-02-24,25,25,1,24,0,1,1,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"383",2021-02-25,8,8,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",2021-02-26,13,13,3,10,0,3,1,2,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"385",2021-02-27,26,26,4,22,0,4,2,2,0,0,0,4,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
"386",2021-02-28,34,34,5,29,0,5,2,3,0,0,0,4,1,3,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0
"387",2021-03-01,32,32,3,29,0,3,2,1,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"388",2021-03-02,16,16,1,15,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"389",2021-03-03,9,9,1,8,0,1,0,1,0,0,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"390",2021-03-04,21,21,2,19,0,2,2,0,1,1,0,1,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"391",2021-03-05,29,29,2,27,0,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"392",2021-03-06,25,24,6,18,1,6,4,2,0,0,0,6,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0
"393",2021-03-07,28,28,2,26,0,2,1,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"394",2021-03-08,30,30,3,27,0,3,2,1,0,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
"395",2021-03-09,17,16,2,14,1,2,2,0,1,1,0,1,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"396",2021-03-10,4,4,1,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"397",2021-03-11,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398",2021-03-12,17,17,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399",2021-03-13,25,24,3,21,1,3,2,1,0,0,0,2,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"400",2021-03-14,31,31,3,28,0,3,2,1,0,0,0,3,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"401",2021-03-15,22,22,2,20,0,2,1,1,0,0,0,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"402",2021-03-16,14,14,1,13,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"403",2021-03-17,19,19,4,15,0,4,4,0,1,1,0,3,1,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1
"404",2021-03-18,14,14,1,13,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"405",2021-03-19,40,40,2,38,0,2,0,2,0,0,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"406",2021-03-20,25,25,2,23,0,2,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"407",2021-03-21,20,20,1,19,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"408",2021-03-22,16,16,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",2021-03-23,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",2021-03-24,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",2021-03-25,8,7,1,6,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"412",2021-03-26,12,12,1,11,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"413",2021-03-27,16,15,4,11,1,4,1,3,0,0,0,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
"414",2021-03-28,6,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415",2021-03-29,11,11,1,10,0,1,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"416",2021-03-30,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417",2021-03-31,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418",2021-04-01,11,11,2,9,0,2,0,2,0,0,0,1,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"419",2021-04-02,13,13,1,12,0,1,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"420",2021-04-03,12,12,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421",2021-04-04,25,25,1,24,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"422",2021-04-05,24,24,4,20,0,4,3,1,0,0,0,3,1,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0
"423",2021-04-06,7,7,1,6,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"424",2021-04-07,9,9,1,8,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"425",2021-04-08,15,15,2,13,0,2,1,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"426",2021-04-09,15,15,1,14,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"427",2021-04-10,25,25,2,23,0,2,2,0,0,0,0,2,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"428",2021-04-11,7,7,1,6,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"429",2021-04-12,22,22,1,21,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"430",2021-04-13,8,8,1,7,0,1,0,1,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"431",2021-04-14,19,19,2,17,0,2,0,2,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"432",2021-04-15,16,16,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
