"","fecha_ingreso","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas"
"279",2020-11-25,31,26,21,5,1,21,8,13,4,1,3,16,5,14,5,0,8,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,1,7,3
"280",2020-11-26,30,30,28,2,0,28,10,18,3,0,3,24,4,10,5,0,11,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,1,4,2
"281",2020-11-27,14,13,9,4,1,9,7,2,1,1,0,6,3,7,3,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,1,1,0
"282",2020-11-28,13,11,11,0,0,13,6,7,5,3,2,7,6,11,7,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,6,3
"283",2020-11-29,4,4,1,3,0,1,1,0,1,1,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"284",2020-11-30,27,26,19,7,0,19,11,8,1,0,1,16,3,8,3,0,4,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,5,1
"285",2020-12-01,42,39,30,9,2,30,13,17,7,2,5,21,9,20,9,0,12,5,17,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,18,1,10,6
"286",2020-12-02,24,23,20,3,0,21,12,9,4,2,2,14,7,16,7,0,11,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,9,3
"287",2020-12-03,11,11,11,0,0,11,7,4,1,1,0,10,1,2,1,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,1,1
"288",2020-12-04,12,12,10,2,0,10,5,5,2,1,1,6,4,11,4,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,1,2,1
"289",2020-12-05,7,6,6,0,1,6,2,4,1,1,0,5,1,2,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0
"290",2020-12-06,10,8,7,1,0,9,4,5,4,1,3,2,7,14,8,0,6,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,2
"291",2020-12-07,17,16,14,2,0,15,8,7,6,3,3,8,7,15,7,1,6,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,6,1,6,5
"292",2020-12-08,27,25,20,5,1,21,11,10,3,3,0,14,7,14,7,0,8,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,1,6,2
"293",2020-12-09,30,29,26,3,0,27,12,15,10,5,5,17,10,21,12,1,16,8,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,1,10,9
"294",2020-12-10,17,11,9,2,3,11,4,7,3,1,2,5,6,13,6,0,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,1,3,2
"295",2020-12-11,11,7,7,0,1,8,6,2,1,1,0,7,1,4,1,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,1
"296",2020-12-12,6,5,3,2,0,4,2,2,1,1,0,3,1,3,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1
"297",2020-12-13,1,1,1,0,0,1,1,0,1,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"298",2020-12-14,20,17,15,2,0,17,7,10,4,0,4,11,6,14,8,0,7,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,4,2
"299",2020-12-15,23,23,18,5,0,18,10,8,3,2,1,15,3,6,3,0,7,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,1,3,2
"300",2020-12-16,31,28,22,6,2,22,10,12,3,0,3,17,5,12,6,0,12,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,6,3
"301",2020-12-17,14,8,6,2,4,8,6,2,4,2,2,4,4,9,5,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,3,3
"302",2020-12-18,17,10,9,1,4,11,5,6,2,0,2,7,4,7,4,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,2,2
"303",2020-12-19,2,2,1,1,0,1,1,0,1,1,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"304",2020-12-20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305",2020-12-21,14,10,9,1,3,10,6,4,5,3,2,4,6,13,7,0,7,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,6,5
"306",2020-12-22,22,18,11,7,0,14,11,3,1,1,0,10,4,9,4,0,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,1
"307",2020-12-23,12,11,6,5,1,6,1,5,3,0,3,1,5,12,6,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,3
"308",2020-12-24,16,14,5,9,1,6,4,2,3,1,2,2,4,10,5,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2
"309",2020-12-25,3,2,1,1,0,2,1,1,2,1,1,0,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"310",2020-12-26,7,7,6,1,0,6,4,2,2,1,1,4,2,4,3,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0
"311",2020-12-27,9,6,3,3,0,6,2,4,4,1,3,2,4,9,4,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3
"312",2020-12-28,33,31,17,14,0,17,10,7,0,0,0,16,1,6,2,0,8,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,12,0,1,0
"313",2020-12-29,35,34,18,16,0,19,14,5,3,3,0,15,4,7,4,0,9,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,5,3
"314",2020-12-30,22,21,6,15,0,7,3,4,3,1,2,4,3,10,3,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,1,1
"315",2020-12-31,7,6,1,5,0,2,2,0,2,2,0,0,2,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"316",2021-01-01,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",2021-01-02,7,6,3,3,1,3,1,2,1,0,1,1,2,6,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
"318",2021-01-03,4,4,2,2,0,2,1,1,1,1,0,1,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
"319",2021-01-04,16,13,6,7,1,6,5,1,1,1,0,4,2,5,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,1
"320",2021-01-05,45,44,15,29,0,16,6,10,3,0,3,11,5,10,5,0,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,5,3
"321",2021-01-06,31,29,14,15,0,16,11,5,2,0,2,13,3,6,3,0,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,3,2
"322",2021-01-07,13,13,5,8,0,5,5,0,1,1,0,3,2,3,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0
"323",2021-01-08,23,23,7,16,0,7,4,3,1,0,1,6,1,2,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1
"324",2021-01-09,12,12,5,7,0,5,1,4,0,0,0,4,1,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0
"325",2021-01-10,9,9,6,3,0,6,3,3,3,2,1,1,5,10,6,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2
"326",2021-01-11,22,22,7,15,0,7,2,5,1,0,1,5,2,6,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0
"327",2021-01-12,38,38,11,27,0,11,8,3,3,2,1,8,3,5,5,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,3,3
"328",2021-01-13,46,46,15,31,0,15,12,3,0,0,0,12,3,5,3,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,1,0
"329",2021-01-14,31,31,9,22,0,9,3,6,1,0,1,6,3,7,3,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,2,0
"330",2021-01-15,13,13,3,10,0,3,2,1,2,1,1,1,2,5,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
"331",2021-01-16,32,32,11,21,0,11,2,9,1,0,1,9,2,4,2,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,2,1
"332",2021-01-17,8,8,5,3,0,5,1,4,1,0,1,4,1,2,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1
"333",2021-01-18,27,27,10,17,0,10,2,8,1,0,1,9,1,2,1,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,1,1
"334",2021-01-19,38,38,13,25,0,13,6,7,1,1,0,10,3,6,3,0,8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,2,1
"335",2021-01-20,33,32,7,25,0,8,7,1,1,1,0,7,1,3,1,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1
"336",2021-01-21,14,14,4,10,0,4,1,3,1,0,1,3,1,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1
"337",2021-01-22,27,26,13,13,0,13,5,8,0,0,0,12,1,2,1,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,0
"338",2021-01-23,14,13,4,9,0,5,3,2,2,1,1,1,4,7,5,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2
"339",2021-01-24,3,2,1,1,0,1,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"340",2021-01-25,48,48,17,31,0,17,10,7,1,0,1,16,1,3,1,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,2,1
"341",2021-01-26,43,37,10,27,0,16,6,10,0,0,0,13,3,5,3,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,0,4,0
"342",2021-01-27,42,40,7,33,1,8,3,5,2,0,2,4,4,9,4,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,2,1
"343",2021-01-28,30,30,6,24,0,6,3,3,0,0,0,6,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0
"344",2021-01-29,20,20,7,13,0,7,1,6,3,0,3,4,3,10,4,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2
"345",2021-01-30,12,12,1,11,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"346",2021-01-31,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347",2021-02-01,9,8,4,4,0,5,0,5,3,0,3,2,3,5,3,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2
"348",2021-02-02,28,27,7,20,0,8,4,4,1,0,1,5,3,4,3,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,2,0
"349",2021-02-03,35,35,18,17,0,18,8,10,2,0,2,16,2,6,3,0,7,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,6,2
"350",2021-02-04,30,30,8,22,0,8,5,3,0,0,0,7,1,2,1,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2,0
"351",2021-02-05,36,35,9,26,0,10,6,4,3,2,1,5,5,8,6,0,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,4,2
"352",2021-02-06,5,5,1,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"353",2021-02-07,6,5,1,4,1,1,1,0,1,1,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"354",2021-02-08,31,31,7,24,0,7,2,5,2,1,1,5,2,4,2,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,1,1
"355",2021-02-09,41,41,8,33,0,8,4,4,4,2,2,3,5,14,6,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,4,3
"356",2021-02-10,15,15,3,12,0,3,1,2,1,0,1,2,1,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
"357",2021-02-11,23,23,7,16,0,7,5,2,1,1,0,6,1,2,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,1
"358",2021-02-12,22,22,6,16,0,6,3,3,0,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0
"359",2021-02-13,4,4,2,2,0,2,1,1,1,0,1,1,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"360",2021-02-14,4,4,1,3,0,1,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"361",2021-02-15,31,31,8,23,0,8,6,2,0,0,0,8,0,1,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,0
"362",2021-02-16,20,20,4,16,0,4,4,0,1,1,0,3,1,3,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1
"363",2021-02-17,24,24,7,17,0,7,4,3,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0
"364",2021-02-18,25,25,3,22,0,3,1,2,1,0,1,1,2,4,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
"365",2021-02-19,31,31,4,27,0,4,2,2,1,1,0,2,2,5,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1
"366",2021-02-20,7,7,2,5,0,2,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"367",2021-02-21,4,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"368",2021-02-22,46,46,6,40,0,6,3,3,0,0,0,6,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0
"369",2021-02-23,35,35,2,33,0,2,1,1,0,0,0,1,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"370",2021-02-24,32,32,2,30,0,2,0,2,1,0,1,1,1,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"371",2021-02-25,18,17,1,16,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"372",2021-02-26,14,14,1,13,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"373",2021-02-27,7,7,2,5,0,2,0,2,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"374",2021-02-28,9,9,0,9,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375",2021-03-01,26,26,5,21,0,5,4,1,0,0,0,5,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"376",2021-03-02,30,30,4,26,0,4,1,3,0,0,0,4,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0
"377",2021-03-03,32,32,5,27,0,5,2,3,0,0,0,5,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0
"378",2021-03-04,21,21,2,19,0,2,0,2,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"379",2021-03-05,21,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380",2021-03-06,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381",2021-03-07,5,4,1,3,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"382",2021-03-08,47,47,5,42,0,5,3,2,0,0,0,5,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
"383",2021-03-09,26,26,4,22,0,4,3,1,0,0,0,4,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
"384",2021-03-10,44,43,3,40,1,3,3,0,1,1,0,2,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
"385",2021-03-11,21,21,3,18,0,3,1,2,0,0,0,2,1,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
"386",2021-03-12,17,17,2,15,0,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"387",2021-03-13,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",2021-03-14,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389",2021-03-15,8,8,1,7,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"390",2021-03-16,40,40,4,36,0,4,2,2,0,0,0,2,2,4,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"391",2021-03-17,20,20,1,19,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"392",2021-03-18,27,27,6,21,0,6,5,1,0,0,0,6,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0
"393",2021-03-19,18,18,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394",2021-03-20,8,7,1,6,1,1,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"395",2021-03-21,13,13,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396",2021-03-22,42,42,2,40,0,2,2,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"397",2021-03-23,37,37,2,35,0,2,1,1,1,1,0,1,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"398",2021-03-24,22,22,1,21,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"399",2021-03-25,15,15,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400",2021-03-26,13,13,1,12,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"401",2021-03-27,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",2021-03-28,7,6,2,4,1,2,2,0,1,1,0,1,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"403",2021-03-29,18,18,3,15,0,3,1,2,1,1,0,2,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
"404",2021-03-30,12,11,2,9,1,2,0,2,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"405",2021-03-31,16,16,2,14,0,2,1,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"406",2021-04-01,7,7,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407",2021-04-02,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",2021-04-03,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",2021-04-04,9,9,1,8,0,1,0,1,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"410",2021-04-05,23,23,2,21,0,2,1,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"411",2021-04-06,18,18,0,18,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",2021-04-07,25,25,1,24,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"413",2021-04-08,17,17,1,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"414",2021-04-09,13,13,3,10,0,3,3,0,0,0,0,3,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
"415",2021-04-10,4,4,1,3,0,1,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"416",2021-04-11,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417",2021-04-12,22,22,2,20,0,2,1,1,0,0,0,1,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"418",2021-04-13,18,18,2,16,0,2,1,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"419",2021-04-14,25,25,2,23,0,2,1,1,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"420",2021-04-15,17,17,1,16,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"421",2021-04-16,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422",2021-04-17,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"423",2021-04-18,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
