"fecha_sintomas","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas"
2020-10-27,179,148,58,90,6,76,41,35,12,7,5,57,19,46,21,1,27,9,41,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,17,0,39,2,18,10
2020-10-28,200,162,73,89,12,94,52,42,7,2,5,78,16,36,18,0,22,5,68,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19,0,58,3,16,4
2020-10-29,216,178,81,97,19,93,49,44,12,8,4,77,16,34,20,0,21,8,67,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,55,2,19,10
2020-10-30,387,352,162,190,19,175,106,69,14,9,5,145,30,63,32,2,24,5,144,0,4,2,0,0,3,1,0,0,0,0,0,0,0,0,7,0,36,0,95,6,37,8
2020-10-31,343,262,125,137,29,167,87,80,12,2,10,145,22,45,24,1,29,7,136,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,42,0,82,2,39,10
2020-11-01,507,431,181,250,39,206,101,105,25,13,12,165,41,77,47,3,43,18,151,0,11,4,0,0,1,0,0,0,0,0,0,0,0,0,6,0,39,0,120,7,41,18
2020-11-02,421,332,151,181,58,176,106,70,20,10,10,138,38,75,46,5,49,15,105,0,19,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,37,0,103,6,35,14
2020-11-03,326,240,111,129,40,147,80,67,8,6,2,126,21,44,23,1,34,6,95,0,14,2,0,0,4,0,0,0,0,0,0,0,0,0,3,0,28,0,89,3,27,5
2020-11-04,314,281,156,125,14,171,86,85,15,8,7,141,30,61,32,1,33,9,128,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,32,0,102,7,35,8
2020-11-05,279,228,138,90,15,169,96,73,13,7,6,146,23,54,25,0,33,7,123,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,32,0,114,3,21,10
2020-11-06,370,290,166,124,51,189,107,82,19,11,8,149,40,79,43,2,39,9,144,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,31,0,124,8,32,11
2020-11-07,329,287,168,119,23,182,92,90,13,4,9,150,32,62,36,2,48,4,123,0,6,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,35,0,115,4,31,9
2020-11-08,310,270,139,131,11,162,80,82,16,6,10,136,26,53,29,0,44,14,103,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,30,0,91,3,37,13
2020-11-09,460,429,208,221,8,224,114,110,14,6,8,196,28,54,29,0,39,8,159,0,22,1,0,0,3,0,1,1,0,0,0,0,0,0,4,0,53,0,126,6,41,8
2020-11-10,346,302,149,153,17,174,95,79,24,6,18,138,36,73,40,0,37,16,124,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,27,0,93,5,49,19
2020-11-11,239,212,109,103,14,117,59,58,15,6,9,91,26,49,30,1,36,12,72,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,20,1,64,5,30,9
2020-11-12,244,212,109,103,12,127,70,57,16,10,6,103,24,48,28,1,40,9,79,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,1,73,10,24,5
2020-11-13,287,239,129,110,25,148,74,74,21,11,10,113,35,73,41,2,38,15,98,0,8,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0,21,0,88,5,36,16
2020-11-14,363,319,181,138,17,198,113,85,16,8,8,163,35,70,41,3,36,12,156,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,44,1,110,6,41,9
2020-11-15,481,439,241,198,15,262,152,110,26,9,17,219,43,81,48,2,35,13,202,0,13,1,0,0,12,2,0,0,0,0,0,0,0,0,2,0,65,0,143,6,52,20
2020-11-16,480,434,236,198,20,256,157,99,21,8,13,221,35,71,41,2,44,16,186,0,21,0,0,0,4,0,1,0,0,0,0,0,0,0,3,0,57,0,145,2,51,19
2020-11-17,426,375,219,156,11,250,128,122,18,4,14,220,30,64,30,0,39,13,194,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,45,1,156,4,45,13
2020-11-18,425,384,234,150,10,258,144,114,27,18,9,208,50,100,54,3,46,5,189,0,20,3,0,0,3,1,0,0,0,0,0,0,0,0,1,0,60,0,155,14,42,13
2020-11-19,430,387,219,168,9,247,116,131,25,13,12,200,47,94,50,1,61,15,167,0,17,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,52,0,145,7,50,18
2020-11-20,694,625,331,294,7,381,204,177,29,12,17,335,46,98,53,5,62,21,300,0,13,0,0,0,6,1,0,0,0,0,0,0,0,0,5,0,96,0,210,11,70,18
2020-11-21,473,432,238,194,7,265,138,127,18,5,13,232,33,69,34,1,38,10,207,0,15,2,0,0,5,0,0,0,0,0,0,0,0,0,2,0,71,1,139,5,53,12
2020-11-22,553,495,271,224,10,306,188,118,23,13,10,270,36,78,39,1,52,16,225,0,28,3,0,0,1,0,0,0,0,0,0,0,0,0,5,0,71,0,177,6,53,17
2020-11-23,512,454,244,210,10,286,158,128,21,10,11,249,37,79,41,0,48,13,200,0,32,4,0,0,6,1,0,0,0,0,0,0,0,0,3,0,66,0,168,5,49,16
2020-11-24,417,365,207,158,11,243,120,123,15,5,10,213,30,67,30,0,39,10,174,0,23,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,62,0,143,5,36,10
2020-11-25,408,344,190,154,11,243,118,125,30,11,19,188,55,122,63,3,49,16,160,0,26,2,0,0,7,0,1,1,0,0,0,0,0,0,5,1,42,0,140,11,56,18
2020-11-26,363,313,186,127,2,231,124,107,17,7,10,197,34,67,37,0,33,12,155,0,36,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,41,0,145,5,45,12
2020-11-27,499,443,276,167,4,323,167,156,32,16,16,253,70,133,73,2,59,17,251,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,67,0,189,10,62,22
2020-11-28,495,415,238,177,8,302,156,146,22,7,15,244,58,112,59,2,55,15,221,0,19,2,0,0,7,0,0,0,0,0,0,0,0,0,2,0,60,0,190,9,50,13
2020-11-29,492,410,232,178,9,300,169,131,26,11,15,252,48,99,50,1,48,21,213,0,35,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,62,0,175,7,62,19
2020-11-30,511,439,257,182,2,325,168,157,28,16,12,273,52,105,59,4,61,22,233,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,79,2,187,8,55,18
2020-12-01,725,573,292,281,15,421,230,191,36,15,21,361,60,125,66,4,58,17,316,0,44,4,0,0,3,0,0,0,0,0,0,0,0,0,5,0,89,1,250,11,77,24
2020-12-02,430,358,206,152,7,264,150,114,23,8,15,225,39,79,44,1,44,14,192,0,27,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,54,0,157,4,50,19
2020-12-03,499,430,248,182,10,301,150,151,21,10,11,262,39,82,43,1,45,10,206,0,49,2,0,0,1,1,0,0,0,0,0,0,0,0,5,0,65,0,180,5,51,16
2020-12-04,541,457,239,218,10,305,163,142,26,11,15,258,47,97,49,0,49,18,231,0,22,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,73,0,175,7,50,19
2020-12-05,732,633,349,284,39,398,234,164,41,18,23,330,68,134,73,1,60,29,327,0,6,1,0,0,5,2,0,0,0,0,0,0,0,0,3,0,85,0,231,13,79,28
2020-12-06,686,609,330,279,15,381,222,159,33,16,17,328,53,97,57,3,52,20,293,0,30,2,0,0,6,1,0,0,0,0,0,0,0,0,4,0,104,2,213,9,60,22
2020-12-07,558,488,237,251,8,293,167,126,30,14,16,243,50,100,54,0,57,21,198,0,33,3,0,0,4,0,1,0,0,0,0,0,0,0,4,0,57,0,178,8,54,22
2020-12-08,497,443,240,203,8,280,170,110,26,13,13,233,47,98,54,4,46,12,195,0,35,5,0,0,4,0,0,0,0,0,0,0,0,0,4,0,54,0,174,9,48,17
2020-12-09,524,469,288,181,14,324,173,151,28,14,14,284,40,83,47,2,42,16,252,0,26,2,0,0,4,1,0,0,0,0,0,0,0,0,5,0,75,1,183,5,61,22
2020-12-10,511,439,279,160,15,333,186,147,44,22,22,260,73,140,84,3,65,23,229,0,37,2,0,0,2,2,0,0,0,0,0,0,0,0,2,0,74,1,194,14,63,29
2020-12-11,623,575,337,238,11,369,186,183,25,9,16,315,54,108,60,4,53,12,289,0,25,4,0,0,2,0,0,0,0,0,0,0,0,0,7,0,77,0,214,4,71,21
2020-12-12,668,555,329,226,19,420,234,186,29,15,14,361,59,116,64,1,50,19,339,0,23,2,0,0,7,3,0,0,0,0,0,0,1,0,5,0,81,0,258,8,76,21
2020-12-13,760,700,379,321,8,425,205,220,45,19,26,355,70,129,78,2,63,29,309,0,42,0,0,0,10,1,0,0,0,0,0,0,1,0,7,0,88,0,249,11,81,34
2020-12-14,657,624,294,330,8,313,170,143,33,16,17,257,56,99,60,0,62,29,201,0,43,1,0,0,5,0,0,0,1,0,0,0,1,0,4,0,49,0,196,10,64,23
2020-12-15,528,482,240,242,13,269,145,124,33,16,17,220,49,104,56,1,43,22,194,0,27,5,0,0,4,0,0,0,1,0,0,0,0,0,1,0,50,1,155,8,63,24
2020-12-16,478,431,251,180,15,280,148,132,32,13,19,225,55,101,60,1,44,19,217,0,16,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,49,0,159,9,70,23
2020-12-17,624,548,287,261,3,357,186,171,46,18,28,283,74,136,86,5,59,24,261,0,30,6,0,0,7,2,0,0,0,0,0,0,0,0,4,0,75,0,184,7,94,39
2020-12-18,798,666,315,351,9,429,223,206,43,22,21,359,70,132,77,2,63,29,315,0,48,4,0,0,3,2,0,0,0,0,0,0,0,0,5,0,87,1,240,10,97,32
2020-12-19,646,548,306,242,11,388,202,186,41,16,25,317,71,129,78,2,61,22,292,0,25,3,0,0,10,3,0,0,0,0,0,0,0,0,7,0,90,0,217,9,74,32
2020-12-20,625,448,255,193,16,409,199,210,38,15,23,333,76,152,82,2,57,19,310,0,27,5,0,0,15,3,0,0,0,0,0,0,0,0,7,0,87,0,218,9,97,29
2020-12-21,444,303,170,133,13,293,160,133,32,12,20,243,50,101,56,1,45,22,228,0,17,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,56,0,172,10,61,22
2020-12-22,410,316,193,123,8,274,137,137,24,11,13,223,51,91,59,1,43,15,211,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,58,0,151,7,60,17
2020-12-23,498,384,238,146,10,339,183,156,45,21,24,270,69,124,78,4,51,26,271,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,66,1,194,11,73,33
2020-12-24,547,457,258,199,13,329,183,146,39,15,24,273,56,115,64,0,52,21,249,0,22,4,0,0,6,2,0,0,0,0,0,0,0,0,5,0,66,0,183,9,75,30
2020-12-25,575,469,261,208,9,348,194,154,38,18,20,284,64,142,73,1,51,21,260,0,32,4,0,0,4,1,0,0,0,0,1,0,0,0,12,1,79,1,179,12,78,24
2020-12-26,709,607,343,264,9,429,229,200,30,16,14,375,54,109,60,4,51,19,344,0,27,0,0,0,7,1,0,0,0,0,0,0,0,0,6,0,99,0,259,11,65,19
2020-12-27,527,459,256,203,4,310,186,124,32,14,18,252,58,111,66,4,58,23,213,0,25,1,0,0,14,1,0,0,0,0,0,0,0,0,5,0,72,0,172,10,61,22
2020-12-28,558,488,274,214,7,330,176,154,43,17,26,256,74,143,84,2,61,25,213,0,47,4,0,0,9,1,0,0,0,0,0,0,0,0,3,0,58,0,202,18,67,25
2020-12-29,388,334,188,146,13,223,126,97,20,7,13,193,30,68,31,1,39,13,162,0,21,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,40,0,131,5,47,15
2020-12-30,503,444,249,195,7,296,159,137,27,8,19,255,41,87,47,1,44,20,224,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,63,1,168,8,58,18
2020-12-31,521,460,256,204,11,301,158,143,40,18,22,236,65,130,73,4,57,23,206,0,24,4,0,0,13,3,0,0,1,0,0,0,0,0,3,0,51,0,159,6,88,34
2021-01-01,910,819,464,355,11,540,276,264,66,33,33,421,119,236,128,1,82,31,386,0,52,2,0,0,20,6,0,0,0,0,0,0,0,0,8,1,84,0,299,14,149,51
2021-01-02,697,640,328,312,8,373,198,175,30,9,21,313,60,117,65,1,56,18,270,0,42,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,77,1,216,7,77,22
2021-01-03,635,559,306,253,7,374,190,184,42,18,24,305,69,140,77,3,82,29,229,0,62,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,74,0,218,9,81,33
2021-01-04,626,556,277,279,15,330,173,157,25,11,14,283,47,106,54,0,60,17,230,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,64,0,201,4,60,21
2021-01-05,581,513,254,259,12,307,154,153,37,15,22,246,61,124,64,1,60,28,209,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,50,0,179,11,71,26
2021-01-06,549,498,263,235,7,306,171,135,26,12,14,259,47,96,52,2,53,17,211,0,40,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,65,0,163,2,74,24
2021-01-07,486,449,217,232,5,249,133,116,30,9,21,213,36,85,41,2,54,19,171,0,22,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,43,0,141,6,62,24
2021-01-08,554,501,245,256,17,280,149,131,37,17,20,225,55,115,63,5,81,25,170,0,23,0,0,0,6,2,0,0,0,0,0,0,0,0,3,0,49,0,152,10,76,27
2021-01-09,668,615,314,301,16,350,198,152,32,14,18,297,53,100,60,4,74,25,232,0,26,1,0,0,18,1,0,0,0,0,0,0,0,0,6,0,63,2,213,5,68,25
2021-01-10,732,673,309,364,10,358,201,157,39,18,21,290,68,145,75,2,74,25,228,0,54,4,0,0,0,0,1,0,1,0,0,0,0,0,2,0,47,0,222,8,87,31
2021-01-11,606,538,254,284,10,310,171,139,15,5,10,260,50,109,58,1,78,6,168,0,63,2,0,0,0,0,1,0,0,0,0,0,0,0,6,0,54,0,191,4,59,11
2021-01-12,427,382,198,184,3,237,144,93,25,10,15,194,43,84,46,3,47,15,152,0,29,3,0,0,9,0,0,0,0,0,0,0,0,0,2,0,41,0,130,6,64,19
2021-01-13,577,547,227,320,2,255,126,129,33,13,20,202,53,99,63,6,62,19,171,0,20,2,0,0,2,1,0,0,0,0,0,0,0,0,2,1,37,0,153,3,63,29
2021-01-14,498,458,254,204,3,291,145,146,34,14,20,244,47,95,52,3,60,20,201,0,29,3,0,0,1,1,0,0,0,0,0,0,0,0,2,0,54,0,168,8,67,26
2021-01-15,623,572,294,278,7,337,170,167,28,8,20,279,58,117,66,4,97,17,206,0,29,1,0,0,5,0,0,0,0,0,0,0,0,0,4,0,60,0,203,7,70,21
2021-01-16,596,548,252,296,8,290,163,127,26,13,13,244,46,105,53,1,75,20,194,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,5,0,51,1,165,3,69,22
2021-01-17,482,445,217,228,3,251,136,115,21,10,11,215,36,77,38,0,65,17,157,0,26,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,51,0,151,7,47,14
2021-01-18,511,461,211,250,6,254,132,122,21,8,13,212,42,80,48,2,71,11,153,0,28,2,0,0,2,0,0,0,0,0,0,0,0,0,5,0,52,0,144,5,53,16
2021-01-19,497,455,210,245,5,245,120,125,15,4,11,219,26,62,29,2,69,9,162,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,55,0,134,4,49,11
2021-01-20,544,489,239,250,7,285,153,132,25,12,13,238,47,96,51,0,59,19,198,0,20,0,0,0,8,3,0,0,0,0,0,0,0,0,4,0,54,0,162,4,65,21
2021-01-21,340,312,165,147,2,190,98,92,23,12,11,146,44,99,50,2,58,14,116,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,36,0,103,5,43,17
2021-01-22,367,330,154,176,4,185,98,87,19,9,10,157,28,67,31,2,59,11,102,0,19,2,0,0,5,1,0,0,0,0,0,0,0,0,4,0,34,0,111,5,36,14
2021-01-23,336,313,160,153,1,182,95,87,15,8,7,148,34,74,38,0,65,10,103,0,13,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,26,0,107,3,46,12
2021-01-24,413,380,155,225,8,178,95,83,26,12,14,143,35,79,41,1,55,16,104,0,15,1,0,0,4,1,0,0,0,0,0,0,0,0,3,0,25,0,102,7,48,19
2021-01-25,410,382,156,226,6,178,83,95,18,10,8,147,31,70,33,2,50,9,115,0,10,1,0,0,3,1,0,0,0,0,0,0,0,0,4,0,35,0,107,7,32,11
2021-01-26,434,406,143,263,5,166,92,74,14,6,8,142,24,50,26,0,34,9,107,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,41,0,84,3,38,11
2021-01-27,306,273,128,145,5,155,78,77,14,6,8,131,24,61,27,1,47,9,96,0,10,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,41,0,86,2,26,12
2021-01-28,264,225,106,119,7,137,77,60,14,7,7,111,26,62,30,0,45,8,79,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,75,2,34,12
2021-01-29,307,279,112,167,2,137,76,61,13,4,9,117,20,45,23,2,41,8,86,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,33,1,76,1,24,11
2021-01-30,307,276,113,163,2,140,74,66,7,2,5,124,16,37,17,0,40,7,91,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,86,3,26,4
2021-01-31,415,389,131,258,2,155,85,70,14,5,9,129,26,58,29,1,56,9,83,0,12,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,21,1,101,6,32,7
2021-02-01,574,539,163,376,2,196,110,86,16,6,10,168,28,65,33,1,53,7,120,0,20,4,0,0,3,0,0,0,0,0,0,0,0,0,2,0,39,0,117,6,38,10
2021-02-02,360,338,111,227,2,131,70,61,13,8,5,109,22,57,26,0,51,5,71,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,38,0,63,2,27,11
2021-02-03,307,291,101,190,3,114,63,51,12,4,8,95,19,44,21,2,45,9,65,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,60,2,27,10
2021-02-04,376,356,109,247,2,126,77,49,10,5,5,112,14,31,16,0,42,7,82,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,0,64,4,31,6
2021-02-05,345,323,93,230,3,112,63,49,11,5,6,91,21,48,24,2,36,9,69,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,22,0,63,1,24,10
2021-02-06,379,364,105,259,3,115,57,58,9,2,7,100,15,31,16,0,33,4,72,0,6,2,0,0,4,1,0,0,0,0,0,0,0,0,3,0,25,0,61,0,26,9
2021-02-07,375,358,125,233,2,140,72,68,8,2,6,124,16,42,19,1,46,5,77,0,10,2,0,0,7,0,0,0,0,0,0,0,0,0,1,0,40,0,73,1,26,7
2021-02-08,381,355,110,245,7,129,68,61,8,5,3,117,12,32,14,1,49,7,69,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,37,0,77,2,12,6
2021-02-09,347,321,78,243,4,99,47,52,6,0,6,81,18,35,20,1,34,5,50,0,14,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,14,0,60,0,21,6
2021-02-10,315,300,98,202,1,112,56,56,7,3,4,97,15,34,17,0,31,5,76,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,26,0,59,1,22,6
2021-02-11,268,255,66,189,3,76,44,32,8,4,4,62,14,34,16,1,24,6,49,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,45,2,19,6
2021-02-12,302,294,70,224,1,77,47,30,3,1,2,71,6,13,6,0,27,3,48,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,42,2,8,1
2021-02-13,303,293,81,212,1,88,49,39,6,3,3,78,10,24,14,0,30,4,51,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,19,0,51,3,16,3
2021-02-14,335,327,88,239,1,95,39,56,4,1,3,86,9,21,11,0,25,4,62,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,28,0,50,0,16,4
2021-02-15,361,351,89,262,0,99,49,50,8,2,6,89,10,26,11,0,21,7,72,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,59,3,30,5
2021-02-16,310,293,78,215,1,94,51,43,3,1,2,90,4,17,4,0,31,2,57,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,20,0,51,0,17,3
2021-02-17,300,282,59,223,2,75,46,29,6,2,4,68,7,20,8,1,18,3,46,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,38,1,17,5
2021-02-18,331,315,73,242,3,84,45,39,2,1,1,77,7,17,7,0,33,2,39,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,48,2,12,0
2021-02-19,327,315,66,249,1,74,34,40,4,2,2,66,8,26,9,0,27,3,36,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,13,0,46,0,12,4
2021-02-20,425,411,93,318,2,104,57,47,3,1,2,97,7,23,9,0,19,0,82,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,70,1,20,2
2021-02-21,286,271,48,223,1,62,32,30,3,0,3,57,5,18,6,0,20,3,30,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,38,0,11,3
2021-02-22,304,288,58,230,2,72,40,32,7,1,6,62,10,30,11,1,25,6,38,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,12,0,41,1,15,6
2021-02-23,271,260,50,210,0,60,31,29,4,1,3,54,6,17,8,0,20,3,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,32,0,14,4
2021-02-24,272,257,42,215,2,55,30,25,2,1,1,50,5,21,7,0,15,1,33,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,33,1,10,1
2021-02-25,311,288,61,227,1,83,42,41,5,2,3,72,11,29,13,0,22,2,50,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,20,0,36,3,19,2
2021-02-26,336,322,80,242,0,94,47,47,2,0,2,84,10,23,12,0,38,1,50,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,52,0,20,2
2021-02-27,331,323,63,260,1,70,35,35,7,3,4,57,13,33,14,1,17,3,47,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,37,0,19,7
2021-02-28,439,425,96,329,2,108,64,44,4,2,2,100,8,26,10,1,32,2,62,0,12,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,32,0,56,1,18,3
2021-03-01,457,440,122,318,2,137,82,55,9,3,6,118,19,49,20,0,51,7,71,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,25,0,78,0,28,9
2021-03-02,343,333,79,254,0,88,51,37,2,2,0,83,5,20,5,0,28,2,50,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,28,0,45,0,13,2
2021-03-03,377,366,88,278,2,96,42,54,7,1,6,83,13,36,14,0,25,3,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,43,1,21,6
2021-03-04,333,325,74,251,1,80,41,39,6,3,3,73,7,17,9,0,25,5,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,50,1,13,5
2021-03-05,372,351,91,260,1,110,56,54,4,0,4,102,8,17,9,0,34,2,70,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,30,0,65,4,10,0
2021-03-06,312,307,86,221,3,88,48,40,1,0,1,85,3,10,5,1,34,0,50,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,29,0,45,0,12,1
2021-03-07,420,403,78,325,5,90,47,43,6,3,3,80,10,25,10,0,29,4,50,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,26,0,50,1,13,5
2021-03-08,411,382,90,292,4,114,64,50,0,0,0,105,9,20,11,0,31,0,62,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,29,0,61,0,20,0
2021-03-09,354,331,97,234,5,114,62,52,3,2,1,103,11,29,12,1,48,1,47,0,17,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,25,0,69,0,18,3
2021-03-10,375,364,76,288,1,85,47,38,7,3,4,72,13,35,19,3,25,5,49,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,0,46,2,16,5
2021-03-11,301,284,66,218,1,82,36,46,6,2,4,73,9,22,11,0,36,5,33,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,48,3,12,3
2021-03-12,304,295,71,224,2,78,47,31,4,4,0,70,8,25,10,0,21,3,52,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,53,3,8,1
2021-03-13,340,334,76,258,2,80,45,35,5,4,1,70,10,23,11,0,27,4,47,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,47,3,14,2
2021-03-14,335,327,78,249,0,85,41,44,5,1,4,71,14,28,15,1,28,4,49,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,0,38,3,25,2
2021-03-15,393,375,75,300,3,89,50,39,7,1,6,77,12,32,13,3,38,5,34,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,47,2,19,5
2021-03-16,395,376,76,300,3,92,50,42,1,0,1,88,4,16,5,0,32,0,49,0,9,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,19,0,50,0,21,1
2021-03-17,398,390,70,320,1,76,39,37,8,4,4,65,11,26,12,0,32,8,38,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,40,0,20,8
2021-03-18,382,375,93,282,3,96,52,44,5,5,0,84,12,29,13,0,34,4,56,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,27,0,51,1,17,4
2021-03-19,417,406,99,307,5,103,55,48,6,0,6,93,10,35,13,1,41,2,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,60,2,18,4
2021-03-20,452,433,122,311,12,128,72,56,0,0,0,123,5,14,6,0,34,0,87,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,35,0,72,0,16,0
2021-03-21,361,354,77,277,2,82,45,37,3,1,2,74,8,15,9,0,27,2,47,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,0,45,0,14,3
2021-03-22,363,354,74,280,2,80,42,38,7,4,3,69,11,26,15,3,32,4,38,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,46,2,14,5
2021-03-23,309,299,76,223,2,84,43,41,5,3,2,74,10,26,12,1,35,2,38,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19,0,48,2,16,3
2021-03-24,302,288,70,218,0,84,43,41,4,1,3,72,12,29,12,0,27,3,43,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,0,44,1,15,3
2021-03-25,329,305,71,234,2,93,39,54,10,2,8,80,13,31,14,0,32,9,39,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,0,49,3,22,7
