"","Fecha","CVEGEO","MUNICIPIO","CASOS_ACTIVOS"
"33419",2021-07-13,26010,"Bacerac",0
"33420",2021-07-13,26031,"Huachinera",0
"33421",2021-07-13,26021,"La Colorada",0
"33422",2021-07-13,26028,"Granados",1
"33423",2021-07-13,26063,"Tepache",0
"33424",2021-07-13,26024,"Divisaderos",0
"33425",2021-07-13,26050,"Rayón",0
"33426",2021-07-13,26053,"San Felipe de Jesús",0
"33427",2021-07-13,26059,"Santa Cruz",0
"33428",2021-07-13,26069,"Yécora",0
"33429",2021-07-13,26009,"Bacanora",0
"33430",2021-07-13,26062,"Suaqui Grande",0
"33431",2021-07-13,26054,"San Javier",0
"33432",2021-07-13,26061,"Soyopa",0
"33433",2021-07-13,26007,"Átil",0
"33434",2021-07-13,26057,"San Pedro de la Cueva",0
"33435",2021-07-14,26002,"Agua Prieta",5
"33436",2021-07-14,26008,"Bacadéhuachi",0
"33437",2021-07-14,26012,"Bácum",13
"33438",2021-07-14,26014,"Baviácora",1
"33439",2021-07-14,26017,"Caborca",178
"33440",2021-07-14,26018,"Cajeme",323
"33441",2021-07-14,26019,"Cananea",7
"33442",2021-07-14,26025,"Empalme",76
"33443",2021-07-14,26026,"Etchojoa",13
"33444",2021-07-14,26027,"Fronteras",0
"33445",2021-07-14,26029,"Guaymas",226
"33446",2021-07-14,26030,"Hermosillo",501
"33447",2021-07-14,26033,"Huatabampo",46
"33448",2021-07-14,26034,"Huépac",0
"33449",2021-07-14,26036,"Magdalena",6
"33450",2021-07-14,26041,"Nacozari de García",3
"33451",2021-07-14,26042,"Navojoa",90
"33452",2021-07-14,26043,"Nogales",78
"33453",2021-07-14,26045,"Opodepe",0
"33454",2021-07-14,26047,"Pitiquito",12
"33455",2021-07-14,26048,"Puerto Peñasco",20
"33456",2021-07-14,26052,"Sahuaripa",0
"33457",2021-07-14,26055,"San Luis Río Colorado",33
"33458",2021-07-14,26058,"Santa Ana",15
"33459",2021-07-14,26060,"Sáric",0
"33460",2021-07-14,26066,"Ures",0
"33461",2021-07-14,26067,"Villa Hidalgo",0
"33462",2021-07-14,26999,"Sin municipio registrado",0
"33463",2021-07-14,26070,"General Plutarco Elías Calles",4
"33464",2021-07-14,26013,"Banámichi",0
"33465",2021-07-14,26003,"Álamos",11
"33466",2021-07-14,26004,"Altar",3
"33467",2021-07-14,26039,"Naco",0
"33468",2021-07-14,26001,"Aconchi",0
"33469",2021-07-14,26035,"Imuris",1
"33470",2021-07-14,26044,"Ónavas",0
"33471",2021-07-14,26020,"Carbó",3
"33472",2021-07-14,26038,"Moctezuma",0
"33473",2021-07-14,26068,"Villa Pesqueira",0
"33474",2021-07-14,26071,"Benito Juárez",33
"33475",2021-07-14,26016,"Benjamín Hill",5
"33476",2021-07-14,26065,"Tubutama",0
"33477",2021-07-14,26023,"Cumpas",0
"33478",2021-07-14,26032,"Huásabas",0
"33479",2021-07-14,26015,"Bavispe",0
"33480",2021-07-14,26064,"Trincheras",0
"33481",2021-07-14,26072,"San Ignacio Río Muerto",2
"33482",2021-07-14,26005,"Arivechi",0
"33483",2021-07-14,26037,"Mazatán",0
"33484",2021-07-14,26046,"Oquitoa",0
"33485",2021-07-14,26051,"Rosario",0
"33486",2021-07-14,26006,"Arizpe",0
"33487",2021-07-14,26011,"Bacoachi",0
"33488",2021-07-14,26022,"Cucurpe",0
"33489",2021-07-14,26056,"San Miguel de Horcasitas",3
"33490",2021-07-14,26040,"Nácori Chico",0
"33491",2021-07-14,26049,"Quiriego",3
"33492",2021-07-14,26010,"Bacerac",0
"33493",2021-07-14,26031,"Huachinera",0
"33494",2021-07-14,26021,"La Colorada",0
"33495",2021-07-14,26028,"Granados",1
"33496",2021-07-14,26063,"Tepache",0
"33497",2021-07-14,26024,"Divisaderos",0
"33498",2021-07-14,26050,"Rayón",0
"33499",2021-07-14,26053,"San Felipe de Jesús",1
"33500",2021-07-14,26059,"Santa Cruz",0
"33501",2021-07-14,26069,"Yécora",0
"33502",2021-07-14,26009,"Bacanora",0
"33503",2021-07-14,26062,"Suaqui Grande",0
"33504",2021-07-14,26054,"San Javier",0
"33505",2021-07-14,26061,"Soyopa",0
"33506",2021-07-14,26007,"Átil",0
"33507",2021-07-14,26057,"San Pedro de la Cueva",0
"33508",2021-07-15,26002,"Agua Prieta",5
"33509",2021-07-15,26008,"Bacadéhuachi",0
"33510",2021-07-15,26012,"Bácum",16
"33511",2021-07-15,26014,"Baviácora",1
"33512",2021-07-15,26017,"Caborca",175
"33513",2021-07-15,26018,"Cajeme",366
"33514",2021-07-15,26019,"Cananea",9
"33515",2021-07-15,26025,"Empalme",91
"33516",2021-07-15,26026,"Etchojoa",6
"33517",2021-07-15,26027,"Fronteras",0
"33518",2021-07-15,26029,"Guaymas",223
"33519",2021-07-15,26030,"Hermosillo",480
"33520",2021-07-15,26033,"Huatabampo",53
"33521",2021-07-15,26034,"Huépac",0
"33522",2021-07-15,26036,"Magdalena",11
"33523",2021-07-15,26041,"Nacozari de García",4
"33524",2021-07-15,26042,"Navojoa",98
"33525",2021-07-15,26043,"Nogales",81
"33526",2021-07-15,26045,"Opodepe",0
"33527",2021-07-15,26047,"Pitiquito",8
"33528",2021-07-15,26048,"Puerto Peñasco",28
"33529",2021-07-15,26052,"Sahuaripa",0
"33530",2021-07-15,26055,"San Luis Río Colorado",27
"33531",2021-07-15,26058,"Santa Ana",15
"33532",2021-07-15,26060,"Sáric",0
"33533",2021-07-15,26066,"Ures",0
"33534",2021-07-15,26067,"Villa Hidalgo",0
"33535",2021-07-15,26999,"Sin municipio registrado",0
"33536",2021-07-15,26070,"General Plutarco Elías Calles",5
"33537",2021-07-15,26013,"Banámichi",0
"33538",2021-07-15,26003,"Álamos",12
"33539",2021-07-15,26004,"Altar",3
"33540",2021-07-15,26039,"Naco",0
"33541",2021-07-15,26001,"Aconchi",0
"33542",2021-07-15,26035,"Imuris",0
"33543",2021-07-15,26044,"Ónavas",0
"33544",2021-07-15,26020,"Carbó",3
"33545",2021-07-15,26038,"Moctezuma",0
"33546",2021-07-15,26068,"Villa Pesqueira",0
"33547",2021-07-15,26071,"Benito Juárez",29
"33548",2021-07-15,26016,"Benjamín Hill",4
"33549",2021-07-15,26065,"Tubutama",0
"33550",2021-07-15,26023,"Cumpas",0
"33551",2021-07-15,26032,"Huásabas",0
"33552",2021-07-15,26015,"Bavispe",0
"33553",2021-07-15,26064,"Trincheras",0
"33554",2021-07-15,26072,"San Ignacio Río Muerto",4
"33555",2021-07-15,26005,"Arivechi",0
"33556",2021-07-15,26037,"Mazatán",0
"33557",2021-07-15,26046,"Oquitoa",0
"33558",2021-07-15,26051,"Rosario",3
"33559",2021-07-15,26006,"Arizpe",0
"33560",2021-07-15,26011,"Bacoachi",0
"33561",2021-07-15,26022,"Cucurpe",0
"33562",2021-07-15,26056,"San Miguel de Horcasitas",2
"33563",2021-07-15,26040,"Nácori Chico",0
"33564",2021-07-15,26049,"Quiriego",3
"33565",2021-07-15,26010,"Bacerac",0
"33566",2021-07-15,26031,"Huachinera",0
"33567",2021-07-15,26021,"La Colorada",0
"33568",2021-07-15,26028,"Granados",1
"33569",2021-07-15,26063,"Tepache",0
"33570",2021-07-15,26024,"Divisaderos",0
"33571",2021-07-15,26050,"Rayón",0
"33572",2021-07-15,26053,"San Felipe de Jesús",0
"33573",2021-07-15,26059,"Santa Cruz",0
"33574",2021-07-15,26069,"Yécora",0
"33575",2021-07-15,26009,"Bacanora",0
"33576",2021-07-15,26062,"Suaqui Grande",0
"33577",2021-07-15,26054,"San Javier",0
"33578",2021-07-15,26061,"Soyopa",0
"33579",2021-07-15,26007,"Átil",0
"33580",2021-07-15,26057,"San Pedro de la Cueva",0
"33581",2021-07-16,26002,"Agua Prieta",6
"33582",2021-07-16,26008,"Bacadéhuachi",0
"33583",2021-07-16,26012,"Bácum",13
"33584",2021-07-16,26014,"Baviácora",4
"33585",2021-07-16,26017,"Caborca",179
"33586",2021-07-16,26018,"Cajeme",370
"33587",2021-07-16,26019,"Cananea",10
"33588",2021-07-16,26025,"Empalme",97
"33589",2021-07-16,26026,"Etchojoa",4
"33590",2021-07-16,26027,"Fronteras",0
"33591",2021-07-16,26029,"Guaymas",238
"33592",2021-07-16,26030,"Hermosillo",552
"33593",2021-07-16,26033,"Huatabampo",62
"33594",2021-07-16,26034,"Huépac",0
"33595",2021-07-16,26036,"Magdalena",15
"33596",2021-07-16,26041,"Nacozari de García",4
"33597",2021-07-16,26042,"Navojoa",107
"33598",2021-07-16,26043,"Nogales",82
"33599",2021-07-16,26045,"Opodepe",0
"33600",2021-07-16,26047,"Pitiquito",6
"33601",2021-07-16,26048,"Puerto Peñasco",31
"33602",2021-07-16,26052,"Sahuaripa",0
"33603",2021-07-16,26055,"San Luis Río Colorado",31
"33604",2021-07-16,26058,"Santa Ana",18
"33605",2021-07-16,26060,"Sáric",0
"33606",2021-07-16,26066,"Ures",0
"33607",2021-07-16,26067,"Villa Hidalgo",0
"33608",2021-07-16,26999,"Sin municipio registrado",0
"33609",2021-07-16,26070,"General Plutarco Elías Calles",6
"33610",2021-07-16,26013,"Banámichi",0
"33611",2021-07-16,26003,"Álamos",14
"33612",2021-07-16,26004,"Altar",4
"33613",2021-07-16,26039,"Naco",0
"33614",2021-07-16,26001,"Aconchi",0
"33615",2021-07-16,26035,"Imuris",0
"33616",2021-07-16,26044,"Ónavas",0
"33617",2021-07-16,26020,"Carbó",1
"33618",2021-07-16,26038,"Moctezuma",0
"33619",2021-07-16,26068,"Villa Pesqueira",0
"33620",2021-07-16,26071,"Benito Juárez",37
"33621",2021-07-16,26016,"Benjamín Hill",5
"33622",2021-07-16,26065,"Tubutama",0
"33623",2021-07-16,26023,"Cumpas",0
"33624",2021-07-16,26032,"Huásabas",0
"33625",2021-07-16,26015,"Bavispe",0
"33626",2021-07-16,26064,"Trincheras",0
"33627",2021-07-16,26072,"San Ignacio Río Muerto",4
"33628",2021-07-16,26005,"Arivechi",0
"33629",2021-07-16,26037,"Mazatán",0
"33630",2021-07-16,26046,"Oquitoa",0
"33631",2021-07-16,26051,"Rosario",3
"33632",2021-07-16,26006,"Arizpe",0
"33633",2021-07-16,26011,"Bacoachi",0
"33634",2021-07-16,26022,"Cucurpe",0
"33635",2021-07-16,26056,"San Miguel de Horcasitas",2
"33636",2021-07-16,26040,"Nácori Chico",0
"33637",2021-07-16,26049,"Quiriego",2
"33638",2021-07-16,26010,"Bacerac",0
"33639",2021-07-16,26031,"Huachinera",0
"33640",2021-07-16,26021,"La Colorada",0
"33641",2021-07-16,26028,"Granados",1
"33642",2021-07-16,26063,"Tepache",0
"33643",2021-07-16,26024,"Divisaderos",0
"33644",2021-07-16,26050,"Rayón",0
"33645",2021-07-16,26053,"San Felipe de Jesús",0
"33646",2021-07-16,26059,"Santa Cruz",0
"33647",2021-07-16,26069,"Yécora",0
"33648",2021-07-16,26009,"Bacanora",0
"33649",2021-07-16,26062,"Suaqui Grande",0
"33650",2021-07-16,26054,"San Javier",0
"33651",2021-07-16,26061,"Soyopa",0
"33652",2021-07-16,26007,"Átil",0
"33653",2021-07-16,26057,"San Pedro de la Cueva",0
"33654",2021-07-17,26002,"Agua Prieta",6
"33655",2021-07-17,26008,"Bacadéhuachi",0
"33656",2021-07-17,26012,"Bácum",12
"33657",2021-07-17,26014,"Baviácora",4
"33658",2021-07-17,26017,"Caborca",163
"33659",2021-07-17,26018,"Cajeme",431
"33660",2021-07-17,26019,"Cananea",10
"33661",2021-07-17,26025,"Empalme",114
"33662",2021-07-17,26026,"Etchojoa",5
"33663",2021-07-17,26027,"Fronteras",0
"33664",2021-07-17,26029,"Guaymas",248
"33665",2021-07-17,26030,"Hermosillo",600
"33666",2021-07-17,26033,"Huatabampo",64
"33667",2021-07-17,26034,"Huépac",0
"33668",2021-07-17,26036,"Magdalena",15
"33669",2021-07-17,26041,"Nacozari de García",5
"33670",2021-07-17,26042,"Navojoa",122
"33671",2021-07-17,26043,"Nogales",84
"33672",2021-07-17,26045,"Opodepe",0
"33673",2021-07-17,26047,"Pitiquito",7
"33674",2021-07-17,26048,"Puerto Peñasco",30
"33675",2021-07-17,26052,"Sahuaripa",0
"33676",2021-07-17,26055,"San Luis Río Colorado",28
"33677",2021-07-17,26058,"Santa Ana",16
"33678",2021-07-17,26060,"Sáric",0
"33679",2021-07-17,26066,"Ures",0
"33680",2021-07-17,26067,"Villa Hidalgo",0
"33681",2021-07-17,26999,"Sin municipio registrado",0
"33682",2021-07-17,26070,"General Plutarco Elías Calles",8
"33683",2021-07-17,26013,"Banámichi",2
"33684",2021-07-17,26003,"Álamos",12
"33685",2021-07-17,26004,"Altar",5
"33686",2021-07-17,26039,"Naco",0
"33687",2021-07-17,26001,"Aconchi",0
"33688",2021-07-17,26035,"Imuris",0
"33689",2021-07-17,26044,"Ónavas",0
"33690",2021-07-17,26020,"Carbó",1
"33691",2021-07-17,26038,"Moctezuma",0
"33692",2021-07-17,26068,"Villa Pesqueira",0
"33693",2021-07-17,26071,"Benito Juárez",43
"33694",2021-07-17,26016,"Benjamín Hill",5
"33695",2021-07-17,26065,"Tubutama",0
"33696",2021-07-17,26023,"Cumpas",0
"33697",2021-07-17,26032,"Huásabas",0
"33698",2021-07-17,26015,"Bavispe",0
"33699",2021-07-17,26064,"Trincheras",0
"33700",2021-07-17,26072,"San Ignacio Río Muerto",2
"33701",2021-07-17,26005,"Arivechi",0
"33702",2021-07-17,26037,"Mazatán",0
"33703",2021-07-17,26046,"Oquitoa",0
"33704",2021-07-17,26051,"Rosario",3
"33705",2021-07-17,26006,"Arizpe",0
"33706",2021-07-17,26011,"Bacoachi",0
"33707",2021-07-17,26022,"Cucurpe",0
"33708",2021-07-17,26056,"San Miguel de Horcasitas",2
"33709",2021-07-17,26040,"Nácori Chico",0
"33710",2021-07-17,26049,"Quiriego",2
"33711",2021-07-17,26010,"Bacerac",0
"33712",2021-07-17,26031,"Huachinera",0
"33713",2021-07-17,26021,"La Colorada",0
"33714",2021-07-17,26028,"Granados",0
"33715",2021-07-17,26063,"Tepache",0
"33716",2021-07-17,26024,"Divisaderos",0
"33717",2021-07-17,26050,"Rayón",0
"33718",2021-07-17,26053,"San Felipe de Jesús",0
"33719",2021-07-17,26059,"Santa Cruz",0
"33720",2021-07-17,26069,"Yécora",0
"33721",2021-07-17,26009,"Bacanora",0
"33722",2021-07-17,26062,"Suaqui Grande",0
"33723",2021-07-17,26054,"San Javier",0
"33724",2021-07-17,26061,"Soyopa",0
"33725",2021-07-17,26007,"Átil",0
"33726",2021-07-17,26057,"San Pedro de la Cueva",0
"33727",2021-07-18,26002,"Agua Prieta",5
"33728",2021-07-18,26008,"Bacadéhuachi",0
"33729",2021-07-18,26012,"Bácum",13
"33730",2021-07-18,26014,"Baviácora",5
"33731",2021-07-18,26017,"Caborca",156
"33732",2021-07-18,26018,"Cajeme",439
"33733",2021-07-18,26019,"Cananea",10
"33734",2021-07-18,26025,"Empalme",112
"33735",2021-07-18,26026,"Etchojoa",4
"33736",2021-07-18,26027,"Fronteras",0
"33737",2021-07-18,26029,"Guaymas",238
"33738",2021-07-18,26030,"Hermosillo",607
"33739",2021-07-18,26033,"Huatabampo",62
"33740",2021-07-18,26034,"Huépac",0
"33741",2021-07-18,26036,"Magdalena",17
"33742",2021-07-18,26041,"Nacozari de García",5
"33743",2021-07-18,26042,"Navojoa",117
"33744",2021-07-18,26043,"Nogales",84
"33745",2021-07-18,26045,"Opodepe",1
"33746",2021-07-18,26047,"Pitiquito",6
"33747",2021-07-18,26048,"Puerto Peñasco",36
"33748",2021-07-18,26052,"Sahuaripa",0
"33749",2021-07-18,26055,"San Luis Río Colorado",29
"33750",2021-07-18,26058,"Santa Ana",16
"33751",2021-07-18,26060,"Sáric",0
"33752",2021-07-18,26066,"Ures",0
"33753",2021-07-18,26067,"Villa Hidalgo",0
"33754",2021-07-18,26999,"Sin municipio registrado",0
"33755",2021-07-18,26070,"General Plutarco Elías Calles",8
"33756",2021-07-18,26013,"Banámichi",2
"33757",2021-07-18,26003,"Álamos",9
"33758",2021-07-18,26004,"Altar",4
"33759",2021-07-18,26039,"Naco",0
"33760",2021-07-18,26001,"Aconchi",0
"33761",2021-07-18,26035,"Imuris",0
"33762",2021-07-18,26044,"Ónavas",0
"33763",2021-07-18,26020,"Carbó",1
"33764",2021-07-18,26038,"Moctezuma",0
"33765",2021-07-18,26068,"Villa Pesqueira",0
"33766",2021-07-18,26071,"Benito Juárez",46
"33767",2021-07-18,26016,"Benjamín Hill",3
"33768",2021-07-18,26065,"Tubutama",0
"33769",2021-07-18,26023,"Cumpas",0
"33770",2021-07-18,26032,"Huásabas",0
"33771",2021-07-18,26015,"Bavispe",0
"33772",2021-07-18,26064,"Trincheras",0
"33773",2021-07-18,26072,"San Ignacio Río Muerto",2
"33774",2021-07-18,26005,"Arivechi",0
"33775",2021-07-18,26037,"Mazatán",0
"33776",2021-07-18,26046,"Oquitoa",0
"33777",2021-07-18,26051,"Rosario",3
"33778",2021-07-18,26006,"Arizpe",0
"33779",2021-07-18,26011,"Bacoachi",0
"33780",2021-07-18,26022,"Cucurpe",0
"33781",2021-07-18,26056,"San Miguel de Horcasitas",1
"33782",2021-07-18,26040,"Nácori Chico",0
"33783",2021-07-18,26049,"Quiriego",2
"33784",2021-07-18,26010,"Bacerac",0
"33785",2021-07-18,26031,"Huachinera",0
"33786",2021-07-18,26021,"La Colorada",0
"33787",2021-07-18,26028,"Granados",0
"33788",2021-07-18,26063,"Tepache",0
"33789",2021-07-18,26024,"Divisaderos",0
"33790",2021-07-18,26050,"Rayón",0
"33791",2021-07-18,26053,"San Felipe de Jesús",0
"33792",2021-07-18,26059,"Santa Cruz",0
"33793",2021-07-18,26069,"Yécora",0
"33794",2021-07-18,26009,"Bacanora",0
"33795",2021-07-18,26062,"Suaqui Grande",0
"33796",2021-07-18,26054,"San Javier",0
"33797",2021-07-18,26061,"Soyopa",0
"33798",2021-07-18,26007,"Átil",0
"33799",2021-07-18,26057,"San Pedro de la Cueva",0
"33800",2021-07-19,26002,"Agua Prieta",3
"33801",2021-07-19,26008,"Bacadéhuachi",0
"33802",2021-07-19,26012,"Bácum",13
"33803",2021-07-19,26014,"Baviácora",4
"33804",2021-07-19,26017,"Caborca",144
"33805",2021-07-19,26018,"Cajeme",438
"33806",2021-07-19,26019,"Cananea",8
"33807",2021-07-19,26025,"Empalme",107
"33808",2021-07-19,26026,"Etchojoa",4
"33809",2021-07-19,26027,"Fronteras",0
"33810",2021-07-19,26029,"Guaymas",194
"33811",2021-07-19,26030,"Hermosillo",573
"33812",2021-07-19,26033,"Huatabampo",58
"33813",2021-07-19,26034,"Huépac",0
"33814",2021-07-19,26036,"Magdalena",16
"33815",2021-07-19,26041,"Nacozari de García",4
"33816",2021-07-19,26042,"Navojoa",115
"33817",2021-07-19,26043,"Nogales",79
"33818",2021-07-19,26045,"Opodepe",1
"33819",2021-07-19,26047,"Pitiquito",4
"33820",2021-07-19,26048,"Puerto Peñasco",33
"33821",2021-07-19,26052,"Sahuaripa",0
"33822",2021-07-19,26055,"San Luis Río Colorado",26
"33823",2021-07-19,26058,"Santa Ana",14
"33824",2021-07-19,26060,"Sáric",0
"33825",2021-07-19,26066,"Ures",0
"33826",2021-07-19,26067,"Villa Hidalgo",0
"33827",2021-07-19,26999,"Sin municipio registrado",0
"33828",2021-07-19,26070,"General Plutarco Elías Calles",8
"33829",2021-07-19,26013,"Banámichi",2
"33830",2021-07-19,26003,"Álamos",9
"33831",2021-07-19,26004,"Altar",2
"33832",2021-07-19,26039,"Naco",0
"33833",2021-07-19,26001,"Aconchi",0
"33834",2021-07-19,26035,"Imuris",0
"33835",2021-07-19,26044,"Ónavas",0
"33836",2021-07-19,26020,"Carbó",0
"33837",2021-07-19,26038,"Moctezuma",0
"33838",2021-07-19,26068,"Villa Pesqueira",0
"33839",2021-07-19,26071,"Benito Juárez",47
"33840",2021-07-19,26016,"Benjamín Hill",2
"33841",2021-07-19,26065,"Tubutama",0
"33842",2021-07-19,26023,"Cumpas",0
"33843",2021-07-19,26032,"Huásabas",0
"33844",2021-07-19,26015,"Bavispe",0
"33845",2021-07-19,26064,"Trincheras",0
"33846",2021-07-19,26072,"San Ignacio Río Muerto",2
"33847",2021-07-19,26005,"Arivechi",0
"33848",2021-07-19,26037,"Mazatán",0
"33849",2021-07-19,26046,"Oquitoa",0
"33850",2021-07-19,26051,"Rosario",3
"33851",2021-07-19,26006,"Arizpe",0
"33852",2021-07-19,26011,"Bacoachi",0
"33853",2021-07-19,26022,"Cucurpe",0
"33854",2021-07-19,26056,"San Miguel de Horcasitas",1
"33855",2021-07-19,26040,"Nácori Chico",0
"33856",2021-07-19,26049,"Quiriego",2
"33857",2021-07-19,26010,"Bacerac",0
"33858",2021-07-19,26031,"Huachinera",0
"33859",2021-07-19,26021,"La Colorada",0
"33860",2021-07-19,26028,"Granados",0
"33861",2021-07-19,26063,"Tepache",0
"33862",2021-07-19,26024,"Divisaderos",0
"33863",2021-07-19,26050,"Rayón",0
"33864",2021-07-19,26053,"San Felipe de Jesús",0
"33865",2021-07-19,26059,"Santa Cruz",0
"33866",2021-07-19,26069,"Yécora",0
"33867",2021-07-19,26009,"Bacanora",0
"33868",2021-07-19,26062,"Suaqui Grande",0
"33869",2021-07-19,26054,"San Javier",0
"33870",2021-07-19,26061,"Soyopa",0
"33871",2021-07-19,26007,"Átil",0
"33872",2021-07-19,26057,"San Pedro de la Cueva",0
"33873",2021-07-20,26002,"Agua Prieta",3
"33874",2021-07-20,26008,"Bacadéhuachi",0
"33875",2021-07-20,26012,"Bácum",12
"33876",2021-07-20,26014,"Baviácora",6
"33877",2021-07-20,26017,"Caborca",138
"33878",2021-07-20,26018,"Cajeme",467
"33879",2021-07-20,26019,"Cananea",7
"33880",2021-07-20,26025,"Empalme",132
"33881",2021-07-20,26026,"Etchojoa",5
"33882",2021-07-20,26027,"Fronteras",0
"33883",2021-07-20,26029,"Guaymas",191
"33884",2021-07-20,26030,"Hermosillo",626
"33885",2021-07-20,26033,"Huatabampo",61
"33886",2021-07-20,26034,"Huépac",0
"33887",2021-07-20,26036,"Magdalena",14
"33888",2021-07-20,26041,"Nacozari de García",4
"33889",2021-07-20,26042,"Navojoa",124
"33890",2021-07-20,26043,"Nogales",78
"33891",2021-07-20,26045,"Opodepe",1
"33892",2021-07-20,26047,"Pitiquito",5
"33893",2021-07-20,26048,"Puerto Peñasco",36
"33894",2021-07-20,26052,"Sahuaripa",0
"33895",2021-07-20,26055,"San Luis Río Colorado",24
"33896",2021-07-20,26058,"Santa Ana",14
"33897",2021-07-20,26060,"Sáric",0
"33898",2021-07-20,26066,"Ures",0
"33899",2021-07-20,26067,"Villa Hidalgo",0
"33900",2021-07-20,26999,"Sin municipio registrado",0
"33901",2021-07-20,26070,"General Plutarco Elías Calles",9
"33902",2021-07-20,26013,"Banámichi",2
"33903",2021-07-20,26003,"Álamos",10
"33904",2021-07-20,26004,"Altar",2
"33905",2021-07-20,26039,"Naco",0
"33906",2021-07-20,26001,"Aconchi",0
"33907",2021-07-20,26035,"Imuris",0
"33908",2021-07-20,26044,"Ónavas",0
"33909",2021-07-20,26020,"Carbó",0
"33910",2021-07-20,26038,"Moctezuma",1
"33911",2021-07-20,26068,"Villa Pesqueira",0
"33912",2021-07-20,26071,"Benito Juárez",37
"33913",2021-07-20,26016,"Benjamín Hill",4
"33914",2021-07-20,26065,"Tubutama",0
"33915",2021-07-20,26023,"Cumpas",0
"33916",2021-07-20,26032,"Huásabas",0
"33917",2021-07-20,26015,"Bavispe",0
"33918",2021-07-20,26064,"Trincheras",0
"33919",2021-07-20,26072,"San Ignacio Río Muerto",5
"33920",2021-07-20,26005,"Arivechi",0
"33921",2021-07-20,26037,"Mazatán",0
"33922",2021-07-20,26046,"Oquitoa",0
"33923",2021-07-20,26051,"Rosario",3
"33924",2021-07-20,26006,"Arizpe",0
"33925",2021-07-20,26011,"Bacoachi",0
"33926",2021-07-20,26022,"Cucurpe",0
"33927",2021-07-20,26056,"San Miguel de Horcasitas",1
"33928",2021-07-20,26040,"Nácori Chico",0
"33929",2021-07-20,26049,"Quiriego",0
"33930",2021-07-20,26010,"Bacerac",0
"33931",2021-07-20,26031,"Huachinera",0
"33932",2021-07-20,26021,"La Colorada",0
"33933",2021-07-20,26028,"Granados",0
"33934",2021-07-20,26063,"Tepache",0
"33935",2021-07-20,26024,"Divisaderos",0
"33936",2021-07-20,26050,"Rayón",0
"33937",2021-07-20,26053,"San Felipe de Jesús",0
"33938",2021-07-20,26059,"Santa Cruz",0
"33939",2021-07-20,26069,"Yécora",0
"33940",2021-07-20,26009,"Bacanora",0
"33941",2021-07-20,26062,"Suaqui Grande",0
"33942",2021-07-20,26054,"San Javier",0
"33943",2021-07-20,26061,"Soyopa",0
"33944",2021-07-20,26007,"Átil",0
"33945",2021-07-20,26057,"San Pedro de la Cueva",0
"33946",2021-07-21,26002,"Agua Prieta",5
"33947",2021-07-21,26008,"Bacadéhuachi",0
"33948",2021-07-21,26012,"Bácum",14
"33949",2021-07-21,26014,"Baviácora",11
"33950",2021-07-21,26017,"Caborca",127
"33951",2021-07-21,26018,"Cajeme",535
"33952",2021-07-21,26019,"Cananea",6
"33953",2021-07-21,26025,"Empalme",147
"33954",2021-07-21,26026,"Etchojoa",5
"33955",2021-07-21,26027,"Fronteras",0
"33956",2021-07-21,26029,"Guaymas",198
"33957",2021-07-21,26030,"Hermosillo",642
"33958",2021-07-21,26033,"Huatabampo",66
"33959",2021-07-21,26034,"Huépac",0
"33960",2021-07-21,26036,"Magdalena",16
"33961",2021-07-21,26041,"Nacozari de García",4
"33962",2021-07-21,26042,"Navojoa",134
"33963",2021-07-21,26043,"Nogales",79
"33964",2021-07-21,26045,"Opodepe",1
"33965",2021-07-21,26047,"Pitiquito",2
"33966",2021-07-21,26048,"Puerto Peñasco",52
"33967",2021-07-21,26052,"Sahuaripa",0
"33968",2021-07-21,26055,"San Luis Río Colorado",17
"33969",2021-07-21,26058,"Santa Ana",13
"33970",2021-07-21,26060,"Sáric",0
"33971",2021-07-21,26066,"Ures",1
"33972",2021-07-21,26067,"Villa Hidalgo",0
"33973",2021-07-21,26999,"Sin municipio registrado",0
"33974",2021-07-21,26070,"General Plutarco Elías Calles",8
"33975",2021-07-21,26013,"Banámichi",7
"33976",2021-07-21,26003,"Álamos",16
"33977",2021-07-21,26004,"Altar",2
"33978",2021-07-21,26039,"Naco",0
"33979",2021-07-21,26001,"Aconchi",0
"33980",2021-07-21,26035,"Imuris",0
"33981",2021-07-21,26044,"Ónavas",0
"33982",2021-07-21,26020,"Carbó",0
"33983",2021-07-21,26038,"Moctezuma",1
"33984",2021-07-21,26068,"Villa Pesqueira",0
"33985",2021-07-21,26071,"Benito Juárez",35
"33986",2021-07-21,26016,"Benjamín Hill",4
"33987",2021-07-21,26065,"Tubutama",0
"33988",2021-07-21,26023,"Cumpas",0
"33989",2021-07-21,26032,"Huásabas",0
"33990",2021-07-21,26015,"Bavispe",0
"33991",2021-07-21,26064,"Trincheras",0
"33992",2021-07-21,26072,"San Ignacio Río Muerto",4
"33993",2021-07-21,26005,"Arivechi",0
"33994",2021-07-21,26037,"Mazatán",0
"33995",2021-07-21,26046,"Oquitoa",0
"33996",2021-07-21,26051,"Rosario",3
"33997",2021-07-21,26006,"Arizpe",0
"33998",2021-07-21,26011,"Bacoachi",0
"33999",2021-07-21,26022,"Cucurpe",0
"34000",2021-07-21,26056,"San Miguel de Horcasitas",1
"34001",2021-07-21,26040,"Nácori Chico",0
"34002",2021-07-21,26049,"Quiriego",0
"34003",2021-07-21,26010,"Bacerac",0
"34004",2021-07-21,26031,"Huachinera",0
