"","Fecha","CVEGEO","MUNICIPIO","DECESOS","NUEVOS"
"29726",2021-05-24,26036,"Magdalena",75,0
"29727",2021-05-24,26041,"Nacozari de García",54,0
"29728",2021-05-24,26042,"Navojoa",292,0
"29729",2021-05-24,26043,"Nogales",537,0
"29730",2021-05-24,26045,"Opodepe",1,0
"29731",2021-05-24,26047,"Pitiquito",20,0
"29732",2021-05-24,26048,"Puerto Peñasco",78,0
"29733",2021-05-24,26052,"Sahuaripa",8,0
"29734",2021-05-24,26055,"San Luis Río Colorado",514,1
"29735",2021-05-24,26058,"Santa Ana",45,0
"29736",2021-05-24,26060,"Sáric",3,0
"29737",2021-05-24,26066,"Ures",9,0
"29738",2021-05-24,26067,"Villa Hidalgo",7,0
"29739",2021-05-24,26999,"Sin municipio registrado",0,0
"29740",2021-05-24,26070,"General Plutarco Elías Calles",21,0
"29741",2021-05-24,26013,"Banámichi",3,0
"29742",2021-05-24,26003,"Álamos",20,0
"29743",2021-05-24,26004,"Altar",6,0
"29744",2021-05-24,26039,"Naco",10,0
"29745",2021-05-24,26001,"Aconchi",5,0
"29746",2021-05-24,26035,"Imuris",22,0
"29747",2021-05-24,26044,"Ónavas",0,0
"29748",2021-05-24,26020,"Carbó",3,0
"29749",2021-05-24,26038,"Moctezuma",11,0
"29750",2021-05-24,26068,"Villa Pesqueira",0,0
"29751",2021-05-24,26071,"Benito Juárez",47,0
"29752",2021-05-24,26016,"Benjamín Hill",6,0
"29753",2021-05-24,26065,"Tubutama",0,0
"29754",2021-05-24,26023,"Cumpas",15,0
"29755",2021-05-24,26032,"Huásabas",0,0
"29756",2021-05-24,26015,"Bavispe",2,0
"29757",2021-05-24,26064,"Trincheras",0,0
"29758",2021-05-24,26072,"San Ignacio Río Muerto",30,0
"29759",2021-05-24,26005,"Arivechi",2,0
"29760",2021-05-24,26037,"Mazatán",1,0
"29761",2021-05-24,26046,"Oquitoa",1,0
"29762",2021-05-24,26051,"Rosario",9,0
"29763",2021-05-24,26006,"Arizpe",4,0
"29764",2021-05-24,26011,"Bacoachi",7,0
"29765",2021-05-24,26022,"Cucurpe",2,0
"29766",2021-05-24,26056,"San Miguel de Horcasitas",5,0
"29767",2021-05-24,26040,"Nácori Chico",1,0
"29768",2021-05-24,26049,"Quiriego",3,0
"29769",2021-05-24,26010,"Bacerac",3,0
"29770",2021-05-24,26031,"Huachinera",0,0
"29771",2021-05-24,26021,"La Colorada",1,0
"29772",2021-05-24,26028,"Granados",1,0
"29773",2021-05-24,26063,"Tepache",2,0
"29774",2021-05-24,26024,"Divisaderos",0,0
"29775",2021-05-24,26050,"Rayón",3,0
"29776",2021-05-24,26053,"San Felipe de Jesús",1,0
"29777",2021-05-24,26059,"Santa Cruz",0,0
"29778",2021-05-24,26069,"Yécora",0,0
"29779",2021-05-24,26009,"Bacanora",1,0
"29780",2021-05-24,26062,"Suaqui Grande",1,0
"29781",2021-05-24,26054,"San Javier",0,0
"29782",2021-05-24,26061,"Soyopa",0,0
"29783",2021-05-24,26007,"Átil",0,0
"29784",2021-05-24,26057,"San Pedro de la Cueva",2,0
"29785",2021-05-25,26002,"Agua Prieta",235,0
"29786",2021-05-25,26008,"Bacadéhuachi",0,0
"29787",2021-05-25,26012,"Bácum",46,0
"29788",2021-05-25,26014,"Baviácora",7,0
"29789",2021-05-25,26017,"Caborca",210,0
"29790",2021-05-25,26018,"Cajeme",1128,2
"29791",2021-05-25,26019,"Cananea",115,0
"29792",2021-05-25,26025,"Empalme",125,0
"29793",2021-05-25,26026,"Etchojoa",100,0
"29794",2021-05-25,26027,"Fronteras",17,0
"29795",2021-05-25,26029,"Guaymas",380,1
"29796",2021-05-25,26030,"Hermosillo",2181,1
"29797",2021-05-25,26033,"Huatabampo",155,0
"29798",2021-05-25,26034,"Huépac",2,0
"29799",2021-05-25,26036,"Magdalena",75,0
"29800",2021-05-25,26041,"Nacozari de García",54,0
"29801",2021-05-25,26042,"Navojoa",292,0
"29802",2021-05-25,26043,"Nogales",537,0
"29803",2021-05-25,26045,"Opodepe",1,0
"29804",2021-05-25,26047,"Pitiquito",20,0
"29805",2021-05-25,26048,"Puerto Peñasco",78,0
"29806",2021-05-25,26052,"Sahuaripa",8,0
"29807",2021-05-25,26055,"San Luis Río Colorado",514,0
"29808",2021-05-25,26058,"Santa Ana",45,0
"29809",2021-05-25,26060,"Sáric",3,0
"29810",2021-05-25,26066,"Ures",9,0
"29811",2021-05-25,26067,"Villa Hidalgo",7,0
"29812",2021-05-25,26999,"Sin municipio registrado",0,0
"29813",2021-05-25,26070,"General Plutarco Elías Calles",21,0
"29814",2021-05-25,26013,"Banámichi",3,0
"29815",2021-05-25,26003,"Álamos",20,0
"29816",2021-05-25,26004,"Altar",6,0
"29817",2021-05-25,26039,"Naco",10,0
"29818",2021-05-25,26001,"Aconchi",5,0
"29819",2021-05-25,26035,"Imuris",22,0
"29820",2021-05-25,26044,"Ónavas",0,0
"29821",2021-05-25,26020,"Carbó",3,0
"29822",2021-05-25,26038,"Moctezuma",11,0
"29823",2021-05-25,26068,"Villa Pesqueira",0,0
"29824",2021-05-25,26071,"Benito Juárez",47,0
"29825",2021-05-25,26016,"Benjamín Hill",6,0
"29826",2021-05-25,26065,"Tubutama",0,0
"29827",2021-05-25,26023,"Cumpas",15,0
"29828",2021-05-25,26032,"Huásabas",0,0
"29829",2021-05-25,26015,"Bavispe",2,0
"29830",2021-05-25,26064,"Trincheras",0,0
"29831",2021-05-25,26072,"San Ignacio Río Muerto",30,0
"29832",2021-05-25,26005,"Arivechi",2,0
"29833",2021-05-25,26037,"Mazatán",1,0
"29834",2021-05-25,26046,"Oquitoa",1,0
"29835",2021-05-25,26051,"Rosario",9,0
"29836",2021-05-25,26006,"Arizpe",4,0
"29837",2021-05-25,26011,"Bacoachi",7,0
"29838",2021-05-25,26022,"Cucurpe",2,0
"29839",2021-05-25,26056,"San Miguel de Horcasitas",5,0
"29840",2021-05-25,26040,"Nácori Chico",1,0
"29841",2021-05-25,26049,"Quiriego",3,0
"29842",2021-05-25,26010,"Bacerac",3,0
"29843",2021-05-25,26031,"Huachinera",0,0
"29844",2021-05-25,26021,"La Colorada",1,0
"29845",2021-05-25,26028,"Granados",1,0
"29846",2021-05-25,26063,"Tepache",2,0
"29847",2021-05-25,26024,"Divisaderos",0,0
"29848",2021-05-25,26050,"Rayón",3,0
"29849",2021-05-25,26053,"San Felipe de Jesús",1,0
"29850",2021-05-25,26059,"Santa Cruz",0,0
"29851",2021-05-25,26069,"Yécora",1,1
"29852",2021-05-25,26009,"Bacanora",1,0
"29853",2021-05-25,26062,"Suaqui Grande",1,0
"29854",2021-05-25,26054,"San Javier",0,0
"29855",2021-05-25,26061,"Soyopa",0,0
"29856",2021-05-25,26007,"Átil",0,0
"29857",2021-05-25,26057,"San Pedro de la Cueva",2,0
"29858",2021-05-26,26002,"Agua Prieta",235,0
"29859",2021-05-26,26008,"Bacadéhuachi",0,0
"29860",2021-05-26,26012,"Bácum",46,0
"29861",2021-05-26,26014,"Baviácora",7,0
"29862",2021-05-26,26017,"Caborca",210,0
"29863",2021-05-26,26018,"Cajeme",1128,0
"29864",2021-05-26,26019,"Cananea",115,0
"29865",2021-05-26,26025,"Empalme",125,0
"29866",2021-05-26,26026,"Etchojoa",100,0
"29867",2021-05-26,26027,"Fronteras",17,0
"29868",2021-05-26,26029,"Guaymas",381,1
"29869",2021-05-26,26030,"Hermosillo",2181,0
"29870",2021-05-26,26033,"Huatabampo",156,1
"29871",2021-05-26,26034,"Huépac",2,0
"29872",2021-05-26,26036,"Magdalena",75,0
"29873",2021-05-26,26041,"Nacozari de García",54,0
"29874",2021-05-26,26042,"Navojoa",292,0
"29875",2021-05-26,26043,"Nogales",537,0
"29876",2021-05-26,26045,"Opodepe",1,0
"29877",2021-05-26,26047,"Pitiquito",20,0
"29878",2021-05-26,26048,"Puerto Peñasco",78,0
"29879",2021-05-26,26052,"Sahuaripa",8,0
"29880",2021-05-26,26055,"San Luis Río Colorado",515,1
"29881",2021-05-26,26058,"Santa Ana",45,0
"29882",2021-05-26,26060,"Sáric",3,0
"29883",2021-05-26,26066,"Ures",9,0
"29884",2021-05-26,26067,"Villa Hidalgo",7,0
"29885",2021-05-26,26999,"Sin municipio registrado",0,0
"29886",2021-05-26,26070,"General Plutarco Elías Calles",21,0
"29887",2021-05-26,26013,"Banámichi",3,0
"29888",2021-05-26,26003,"Álamos",20,0
"29889",2021-05-26,26004,"Altar",6,0
"29890",2021-05-26,26039,"Naco",10,0
"29891",2021-05-26,26001,"Aconchi",5,0
"29892",2021-05-26,26035,"Imuris",22,0
"29893",2021-05-26,26044,"Ónavas",0,0
"29894",2021-05-26,26020,"Carbó",3,0
"29895",2021-05-26,26038,"Moctezuma",11,0
"29896",2021-05-26,26068,"Villa Pesqueira",0,0
"29897",2021-05-26,26071,"Benito Juárez",47,0
"29898",2021-05-26,26016,"Benjamín Hill",6,0
"29899",2021-05-26,26065,"Tubutama",0,0
"29900",2021-05-26,26023,"Cumpas",15,0
"29901",2021-05-26,26032,"Huásabas",0,0
"29902",2021-05-26,26015,"Bavispe",2,0
"29903",2021-05-26,26064,"Trincheras",0,0
"29904",2021-05-26,26072,"San Ignacio Río Muerto",30,0
"29905",2021-05-26,26005,"Arivechi",2,0
"29906",2021-05-26,26037,"Mazatán",1,0
"29907",2021-05-26,26046,"Oquitoa",1,0
"29908",2021-05-26,26051,"Rosario",9,0
"29909",2021-05-26,26006,"Arizpe",4,0
"29910",2021-05-26,26011,"Bacoachi",7,0
"29911",2021-05-26,26022,"Cucurpe",2,0
"29912",2021-05-26,26056,"San Miguel de Horcasitas",5,0
"29913",2021-05-26,26040,"Nácori Chico",1,0
"29914",2021-05-26,26049,"Quiriego",3,0
"29915",2021-05-26,26010,"Bacerac",3,0
"29916",2021-05-26,26031,"Huachinera",0,0
"29917",2021-05-26,26021,"La Colorada",1,0
"29918",2021-05-26,26028,"Granados",1,0
"29919",2021-05-26,26063,"Tepache",2,0
"29920",2021-05-26,26024,"Divisaderos",0,0
"29921",2021-05-26,26050,"Rayón",3,0
"29922",2021-05-26,26053,"San Felipe de Jesús",1,0
"29923",2021-05-26,26059,"Santa Cruz",0,0
"29924",2021-05-26,26069,"Yécora",1,0
"29925",2021-05-26,26009,"Bacanora",1,0
"29926",2021-05-26,26062,"Suaqui Grande",1,0
"29927",2021-05-26,26054,"San Javier",0,0
"29928",2021-05-26,26061,"Soyopa",0,0
"29929",2021-05-26,26007,"Átil",0,0
"29930",2021-05-26,26057,"San Pedro de la Cueva",2,0
"29931",2021-05-27,26002,"Agua Prieta",235,0
"29932",2021-05-27,26008,"Bacadéhuachi",0,0
"29933",2021-05-27,26012,"Bácum",47,1
"29934",2021-05-27,26014,"Baviácora",7,0
"29935",2021-05-27,26017,"Caborca",211,1
"29936",2021-05-27,26018,"Cajeme",1130,2
"29937",2021-05-27,26019,"Cananea",115,0
"29938",2021-05-27,26025,"Empalme",125,0
"29939",2021-05-27,26026,"Etchojoa",100,0
"29940",2021-05-27,26027,"Fronteras",17,0
"29941",2021-05-27,26029,"Guaymas",381,0
"29942",2021-05-27,26030,"Hermosillo",2183,2
"29943",2021-05-27,26033,"Huatabampo",156,0
"29944",2021-05-27,26034,"Huépac",2,0
"29945",2021-05-27,26036,"Magdalena",75,0
"29946",2021-05-27,26041,"Nacozari de García",54,0
"29947",2021-05-27,26042,"Navojoa",294,2
"29948",2021-05-27,26043,"Nogales",537,0
"29949",2021-05-27,26045,"Opodepe",1,0
"29950",2021-05-27,26047,"Pitiquito",20,0
"29951",2021-05-27,26048,"Puerto Peñasco",78,0
"29952",2021-05-27,26052,"Sahuaripa",8,0
"29953",2021-05-27,26055,"San Luis Río Colorado",515,0
"29954",2021-05-27,26058,"Santa Ana",45,0
"29955",2021-05-27,26060,"Sáric",3,0
"29956",2021-05-27,26066,"Ures",9,0
"29957",2021-05-27,26067,"Villa Hidalgo",7,0
"29958",2021-05-27,26999,"Sin municipio registrado",0,0
"29959",2021-05-27,26070,"General Plutarco Elías Calles",21,0
"29960",2021-05-27,26013,"Banámichi",3,0
"29961",2021-05-27,26003,"Álamos",21,1
"29962",2021-05-27,26004,"Altar",6,0
"29963",2021-05-27,26039,"Naco",10,0
"29964",2021-05-27,26001,"Aconchi",5,0
"29965",2021-05-27,26035,"Imuris",22,0
"29966",2021-05-27,26044,"Ónavas",0,0
"29967",2021-05-27,26020,"Carbó",3,0
"29968",2021-05-27,26038,"Moctezuma",11,0
"29969",2021-05-27,26068,"Villa Pesqueira",0,0
"29970",2021-05-27,26071,"Benito Juárez",47,0
"29971",2021-05-27,26016,"Benjamín Hill",6,0
"29972",2021-05-27,26065,"Tubutama",0,0
"29973",2021-05-27,26023,"Cumpas",15,0
"29974",2021-05-27,26032,"Huásabas",0,0
"29975",2021-05-27,26015,"Bavispe",2,0
"29976",2021-05-27,26064,"Trincheras",0,0
"29977",2021-05-27,26072,"San Ignacio Río Muerto",30,0
"29978",2021-05-27,26005,"Arivechi",2,0
"29979",2021-05-27,26037,"Mazatán",1,0
"29980",2021-05-27,26046,"Oquitoa",1,0
"29981",2021-05-27,26051,"Rosario",9,0
"29982",2021-05-27,26006,"Arizpe",4,0
"29983",2021-05-27,26011,"Bacoachi",7,0
"29984",2021-05-27,26022,"Cucurpe",2,0
"29985",2021-05-27,26056,"San Miguel de Horcasitas",5,0
"29986",2021-05-27,26040,"Nácori Chico",1,0
"29987",2021-05-27,26049,"Quiriego",3,0
"29988",2021-05-27,26010,"Bacerac",3,0
"29989",2021-05-27,26031,"Huachinera",0,0
"29990",2021-05-27,26021,"La Colorada",1,0
"29991",2021-05-27,26028,"Granados",1,0
"29992",2021-05-27,26063,"Tepache",2,0
"29993",2021-05-27,26024,"Divisaderos",0,0
"29994",2021-05-27,26050,"Rayón",3,0
"29995",2021-05-27,26053,"San Felipe de Jesús",1,0
"29996",2021-05-27,26059,"Santa Cruz",0,0
"29997",2021-05-27,26069,"Yécora",1,0
"29998",2021-05-27,26009,"Bacanora",1,0
"29999",2021-05-27,26062,"Suaqui Grande",1,0
"30000",2021-05-27,26054,"San Javier",0,0
"30001",2021-05-27,26061,"Soyopa",0,0
"30002",2021-05-27,26007,"Átil",0,0
"30003",2021-05-27,26057,"San Pedro de la Cueva",2,0
"30004",2021-05-28,26002,"Agua Prieta",235,0
"30005",2021-05-28,26008,"Bacadéhuachi",0,0
"30006",2021-05-28,26012,"Bácum",47,0
"30007",2021-05-28,26014,"Baviácora",7,0
"30008",2021-05-28,26017,"Caborca",211,0
"30009",2021-05-28,26018,"Cajeme",1131,1
"30010",2021-05-28,26019,"Cananea",115,0
"30011",2021-05-28,26025,"Empalme",125,0
"30012",2021-05-28,26026,"Etchojoa",100,0
"30013",2021-05-28,26027,"Fronteras",17,0
"30014",2021-05-28,26029,"Guaymas",381,0
"30015",2021-05-28,26030,"Hermosillo",2184,1
"30016",2021-05-28,26033,"Huatabampo",156,0
"30017",2021-05-28,26034,"Huépac",2,0
"30018",2021-05-28,26036,"Magdalena",75,0
"30019",2021-05-28,26041,"Nacozari de García",54,0
"30020",2021-05-28,26042,"Navojoa",294,0
"30021",2021-05-28,26043,"Nogales",537,0
"30022",2021-05-28,26045,"Opodepe",1,0
"30023",2021-05-28,26047,"Pitiquito",20,0
"30024",2021-05-28,26048,"Puerto Peñasco",78,0
"30025",2021-05-28,26052,"Sahuaripa",8,0
"30026",2021-05-28,26055,"San Luis Río Colorado",515,0
"30027",2021-05-28,26058,"Santa Ana",45,0
"30028",2021-05-28,26060,"Sáric",3,0
"30029",2021-05-28,26066,"Ures",9,0
"30030",2021-05-28,26067,"Villa Hidalgo",7,0
"30031",2021-05-28,26999,"Sin municipio registrado",0,0
"30032",2021-05-28,26070,"General Plutarco Elías Calles",21,0
"30033",2021-05-28,26013,"Banámichi",3,0
"30034",2021-05-28,26003,"Álamos",21,0
"30035",2021-05-28,26004,"Altar",6,0
"30036",2021-05-28,26039,"Naco",10,0
"30037",2021-05-28,26001,"Aconchi",5,0
"30038",2021-05-28,26035,"Imuris",22,0
"30039",2021-05-28,26044,"Ónavas",0,0
"30040",2021-05-28,26020,"Carbó",3,0
"30041",2021-05-28,26038,"Moctezuma",11,0
"30042",2021-05-28,26068,"Villa Pesqueira",0,0
"30043",2021-05-28,26071,"Benito Juárez",48,1
"30044",2021-05-28,26016,"Benjamín Hill",6,0
"30045",2021-05-28,26065,"Tubutama",0,0
"30046",2021-05-28,26023,"Cumpas",15,0
"30047",2021-05-28,26032,"Huásabas",0,0
"30048",2021-05-28,26015,"Bavispe",2,0
"30049",2021-05-28,26064,"Trincheras",0,0
"30050",2021-05-28,26072,"San Ignacio Río Muerto",30,0
"30051",2021-05-28,26005,"Arivechi",2,0
"30052",2021-05-28,26037,"Mazatán",1,0
"30053",2021-05-28,26046,"Oquitoa",1,0
"30054",2021-05-28,26051,"Rosario",9,0
"30055",2021-05-28,26006,"Arizpe",4,0
"30056",2021-05-28,26011,"Bacoachi",7,0
"30057",2021-05-28,26022,"Cucurpe",2,0
"30058",2021-05-28,26056,"San Miguel de Horcasitas",5,0
"30059",2021-05-28,26040,"Nácori Chico",1,0
"30060",2021-05-28,26049,"Quiriego",3,0
"30061",2021-05-28,26010,"Bacerac",3,0
"30062",2021-05-28,26031,"Huachinera",0,0
"30063",2021-05-28,26021,"La Colorada",1,0
"30064",2021-05-28,26028,"Granados",1,0
"30065",2021-05-28,26063,"Tepache",2,0
"30066",2021-05-28,26024,"Divisaderos",0,0
"30067",2021-05-28,26050,"Rayón",3,0
"30068",2021-05-28,26053,"San Felipe de Jesús",1,0
"30069",2021-05-28,26059,"Santa Cruz",0,0
"30070",2021-05-28,26069,"Yécora",1,0
"30071",2021-05-28,26009,"Bacanora",1,0
"30072",2021-05-28,26062,"Suaqui Grande",1,0
"30073",2021-05-28,26054,"San Javier",0,0
"30074",2021-05-28,26061,"Soyopa",0,0
"30075",2021-05-28,26007,"Átil",0,0
"30076",2021-05-28,26057,"San Pedro de la Cueva",2,0
"30077",2021-05-29,26002,"Agua Prieta",235,0
"30078",2021-05-29,26008,"Bacadéhuachi",0,0
"30079",2021-05-29,26012,"Bácum",47,0
"30080",2021-05-29,26014,"Baviácora",7,0
"30081",2021-05-29,26017,"Caborca",211,0
"30082",2021-05-29,26018,"Cajeme",1144,13
"30083",2021-05-29,26019,"Cananea",115,0
"30084",2021-05-29,26025,"Empalme",125,0
"30085",2021-05-29,26026,"Etchojoa",100,0
"30086",2021-05-29,26027,"Fronteras",17,0
"30087",2021-05-29,26029,"Guaymas",381,0
"30088",2021-05-29,26030,"Hermosillo",2185,1
"30089",2021-05-29,26033,"Huatabampo",156,0
"30090",2021-05-29,26034,"Huépac",2,0
"30091",2021-05-29,26036,"Magdalena",75,0
"30092",2021-05-29,26041,"Nacozari de García",54,0
"30093",2021-05-29,26042,"Navojoa",295,1
"30094",2021-05-29,26043,"Nogales",537,0
"30095",2021-05-29,26045,"Opodepe",1,0
"30096",2021-05-29,26047,"Pitiquito",20,0
"30097",2021-05-29,26048,"Puerto Peñasco",78,0
"30098",2021-05-29,26052,"Sahuaripa",8,0
"30099",2021-05-29,26055,"San Luis Río Colorado",515,0
"30100",2021-05-29,26058,"Santa Ana",45,0
"30101",2021-05-29,26060,"Sáric",3,0
"30102",2021-05-29,26066,"Ures",9,0
"30103",2021-05-29,26067,"Villa Hidalgo",7,0
"30104",2021-05-29,26999,"Sin municipio registrado",0,0
"30105",2021-05-29,26070,"General Plutarco Elías Calles",21,0
"30106",2021-05-29,26013,"Banámichi",3,0
"30107",2021-05-29,26003,"Álamos",22,1
"30108",2021-05-29,26004,"Altar",6,0
"30109",2021-05-29,26039,"Naco",10,0
"30110",2021-05-29,26001,"Aconchi",5,0
"30111",2021-05-29,26035,"Imuris",22,0
"30112",2021-05-29,26044,"Ónavas",0,0
"30113",2021-05-29,26020,"Carbó",3,0
"30114",2021-05-29,26038,"Moctezuma",11,0
"30115",2021-05-29,26068,"Villa Pesqueira",0,0
"30116",2021-05-29,26071,"Benito Juárez",48,0
"30117",2021-05-29,26016,"Benjamín Hill",6,0
"30118",2021-05-29,26065,"Tubutama",0,0
"30119",2021-05-29,26023,"Cumpas",15,0
"30120",2021-05-29,26032,"Huásabas",0,0
"30121",2021-05-29,26015,"Bavispe",2,0
"30122",2021-05-29,26064,"Trincheras",0,0
"30123",2021-05-29,26072,"San Ignacio Río Muerto",30,0
"30124",2021-05-29,26005,"Arivechi",2,0
"30125",2021-05-29,26037,"Mazatán",1,0
"30126",2021-05-29,26046,"Oquitoa",1,0
"30127",2021-05-29,26051,"Rosario",9,0
"30128",2021-05-29,26006,"Arizpe",4,0
"30129",2021-05-29,26011,"Bacoachi",7,0
"30130",2021-05-29,26022,"Cucurpe",2,0
"30131",2021-05-29,26056,"San Miguel de Horcasitas",5,0
"30132",2021-05-29,26040,"Nácori Chico",1,0
"30133",2021-05-29,26049,"Quiriego",3,0
"30134",2021-05-29,26010,"Bacerac",3,0
"30135",2021-05-29,26031,"Huachinera",0,0
"30136",2021-05-29,26021,"La Colorada",1,0
"30137",2021-05-29,26028,"Granados",1,0
"30138",2021-05-29,26063,"Tepache",2,0
"30139",2021-05-29,26024,"Divisaderos",0,0
"30140",2021-05-29,26050,"Rayón",3,0
"30141",2021-05-29,26053,"San Felipe de Jesús",1,0
"30142",2021-05-29,26059,"Santa Cruz",0,0
"30143",2021-05-29,26069,"Yécora",1,0
"30144",2021-05-29,26009,"Bacanora",1,0
"30145",2021-05-29,26062,"Suaqui Grande",1,0
"30146",2021-05-29,26054,"San Javier",0,0
"30147",2021-05-29,26061,"Soyopa",0,0
"30148",2021-05-29,26007,"Átil",0,0
"30149",2021-05-29,26057,"San Pedro de la Cueva",2,0
"30150",2021-05-30,26002,"Agua Prieta",235,0
"30151",2021-05-30,26008,"Bacadéhuachi",0,0
"30152",2021-05-30,26012,"Bácum",47,0
"30153",2021-05-30,26014,"Baviácora",7,0
"30154",2021-05-30,26017,"Caborca",211,0
"30155",2021-05-30,26018,"Cajeme",1144,0
"30156",2021-05-30,26019,"Cananea",115,0
"30157",2021-05-30,26025,"Empalme",125,0
"30158",2021-05-30,26026,"Etchojoa",100,0
"30159",2021-05-30,26027,"Fronteras",17,0
"30160",2021-05-30,26029,"Guaymas",381,0
"30161",2021-05-30,26030,"Hermosillo",2185,0
"30162",2021-05-30,26033,"Huatabampo",156,0
"30163",2021-05-30,26034,"Huépac",2,0
"30164",2021-05-30,26036,"Magdalena",75,0
"30165",2021-05-30,26041,"Nacozari de García",54,0
"30166",2021-05-30,26042,"Navojoa",295,0
"30167",2021-05-30,26043,"Nogales",537,0
"30168",2021-05-30,26045,"Opodepe",1,0
"30169",2021-05-30,26047,"Pitiquito",20,0
"30170",2021-05-30,26048,"Puerto Peñasco",78,0
"30171",2021-05-30,26052,"Sahuaripa",8,0
"30172",2021-05-30,26055,"San Luis Río Colorado",516,1
"30173",2021-05-30,26058,"Santa Ana",45,0
"30174",2021-05-30,26060,"Sáric",3,0
"30175",2021-05-30,26066,"Ures",9,0
"30176",2021-05-30,26067,"Villa Hidalgo",7,0
"30177",2021-05-30,26999,"Sin municipio registrado",0,0
"30178",2021-05-30,26070,"General Plutarco Elías Calles",21,0
"30179",2021-05-30,26013,"Banámichi",3,0
"30180",2021-05-30,26003,"Álamos",22,0
"30181",2021-05-30,26004,"Altar",6,0
"30182",2021-05-30,26039,"Naco",10,0
"30183",2021-05-30,26001,"Aconchi",5,0
"30184",2021-05-30,26035,"Imuris",22,0
"30185",2021-05-30,26044,"Ónavas",0,0
"30186",2021-05-30,26020,"Carbó",3,0
"30187",2021-05-30,26038,"Moctezuma",11,0
"30188",2021-05-30,26068,"Villa Pesqueira",0,0
"30189",2021-05-30,26071,"Benito Juárez",48,0
"30190",2021-05-30,26016,"Benjamín Hill",6,0
"30191",2021-05-30,26065,"Tubutama",0,0
"30192",2021-05-30,26023,"Cumpas",15,0
"30193",2021-05-30,26032,"Huásabas",0,0
"30194",2021-05-30,26015,"Bavispe",2,0
"30195",2021-05-30,26064,"Trincheras",0,0
"30196",2021-05-30,26072,"San Ignacio Río Muerto",30,0
"30197",2021-05-30,26005,"Arivechi",2,0
"30198",2021-05-30,26037,"Mazatán",1,0
"30199",2021-05-30,26046,"Oquitoa",1,0
"30200",2021-05-30,26051,"Rosario",9,0
"30201",2021-05-30,26006,"Arizpe",4,0
"30202",2021-05-30,26011,"Bacoachi",7,0
"30203",2021-05-30,26022,"Cucurpe",2,0
"30204",2021-05-30,26056,"San Miguel de Horcasitas",5,0
"30205",2021-05-30,26040,"Nácori Chico",1,0
"30206",2021-05-30,26049,"Quiriego",3,0
"30207",2021-05-30,26010,"Bacerac",3,0
"30208",2021-05-30,26031,"Huachinera",0,0
"30209",2021-05-30,26021,"La Colorada",1,0
"30210",2021-05-30,26028,"Granados",1,0
"30211",2021-05-30,26063,"Tepache",2,0
"30212",2021-05-30,26024,"Divisaderos",0,0
"30213",2021-05-30,26050,"Rayón",3,0
"30214",2021-05-30,26053,"San Felipe de Jesús",1,0
"30215",2021-05-30,26059,"Santa Cruz",0,0
"30216",2021-05-30,26069,"Yécora",1,0
"30217",2021-05-30,26009,"Bacanora",1,0
"30218",2021-05-30,26062,"Suaqui Grande",1,0
"30219",2021-05-30,26054,"San Javier",0,0
"30220",2021-05-30,26061,"Soyopa",0,0
"30221",2021-05-30,26007,"Átil",0,0
"30222",2021-05-30,26057,"San Pedro de la Cueva",2,0
"30223",2021-05-31,26002,"Agua Prieta",235,0
"30224",2021-05-31,26008,"Bacadéhuachi",0,0
"30225",2021-05-31,26012,"Bácum",47,0
"30226",2021-05-31,26014,"Baviácora",7,0
"30227",2021-05-31,26017,"Caborca",211,0
"30228",2021-05-31,26018,"Cajeme",1144,0
"30229",2021-05-31,26019,"Cananea",115,0
"30230",2021-05-31,26025,"Empalme",125,0
"30231",2021-05-31,26026,"Etchojoa",100,0
"30232",2021-05-31,26027,"Fronteras",17,0
"30233",2021-05-31,26029,"Guaymas",381,0
"30234",2021-05-31,26030,"Hermosillo",2187,2
"30235",2021-05-31,26033,"Huatabampo",156,0
"30236",2021-05-31,26034,"Huépac",2,0
"30237",2021-05-31,26036,"Magdalena",75,0
"30238",2021-05-31,26041,"Nacozari de García",54,0
"30239",2021-05-31,26042,"Navojoa",295,0
"30240",2021-05-31,26043,"Nogales",537,0
"30241",2021-05-31,26045,"Opodepe",1,0
"30242",2021-05-31,26047,"Pitiquito",20,0
"30243",2021-05-31,26048,"Puerto Peñasco",78,0
"30244",2021-05-31,26052,"Sahuaripa",8,0
"30245",2021-05-31,26055,"San Luis Río Colorado",516,0
"30246",2021-05-31,26058,"Santa Ana",45,0
"30247",2021-05-31,26060,"Sáric",3,0
"30248",2021-05-31,26066,"Ures",9,0
"30249",2021-05-31,26067,"Villa Hidalgo",7,0
"30250",2021-05-31,26999,"Sin municipio registrado",0,0
"30251",2021-05-31,26070,"General Plutarco Elías Calles",21,0
"30252",2021-05-31,26013,"Banámichi",3,0
"30253",2021-05-31,26003,"Álamos",22,0
"30254",2021-05-31,26004,"Altar",6,0
"30255",2021-05-31,26039,"Naco",10,0
"30256",2021-05-31,26001,"Aconchi",5,0
"30257",2021-05-31,26035,"Imuris",22,0
"30258",2021-05-31,26044,"Ónavas",0,0
"30259",2021-05-31,26020,"Carbó",3,0
"30260",2021-05-31,26038,"Moctezuma",11,0
"30261",2021-05-31,26068,"Villa Pesqueira",0,0
"30262",2021-05-31,26071,"Benito Juárez",48,0
"30263",2021-05-31,26016,"Benjamín Hill",6,0
"30264",2021-05-31,26065,"Tubutama",0,0
"30265",2021-05-31,26023,"Cumpas",15,0
