"fecha_ingreso","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas","Hospitalizados_observados"
2021-02-02,533,474,203,271,6,256,144,112,26,10,16,221,35,82,39,2,75,13,149,0,28,1,0,0,4,3,0,0,0,0,0,0,0,0,4,0,56,1,147,7,49,18,57
2021-02-03,484,444,170,274,5,204,109,95,16,4,12,174,30,70,32,1,74,9,119,0,8,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,45,1,117,2,40,13,48
2021-02-04,563,537,152,385,1,176,94,82,18,10,8,147,29,63,33,1,61,10,97,0,16,1,0,0,2,0,0,0,0,0,0,0,0,0,6,0,38,0,96,6,36,12,44
2021-02-05,488,472,173,299,2,186,107,79,12,6,6,162,24,54,27,1,62,7,114,0,8,1,0,0,2,1,0,0,0,0,0,0,0,0,3,0,32,0,108,3,43,9,37
2021-02-06,207,185,64,121,0,86,48,38,11,6,5,67,19,42,22,1,28,10,55,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,51,4,18,7,27
2021-02-07,166,148,36,112,7,47,28,19,10,4,6,34,13,29,15,1,14,6,29,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,27,2,14,8,24
2021-02-08,442,410,138,272,6,164,85,79,8,4,4,148,16,40,18,0,72,6,86,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,41,0,95,3,26,5,29
2021-02-09,507,485,134,351,1,154,86,68,15,5,10,124,30,67,35,1,48,9,87,0,16,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,39,0,77,3,38,12,47
2021-02-10,500,466,154,312,2,185,100,85,10,4,6,164,21,45,27,3,62,7,100,0,14,0,0,0,8,0,1,0,0,0,0,0,0,0,6,0,46,0,99,2,34,8,32
2021-02-11,411,396,130,266,4,141,77,64,11,5,6,124,17,41,19,1,43,6,94,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,31,0,81,1,26,10,31
2021-02-12,375,361,99,262,2,109,43,66,9,1,8,89,20,47,22,1,44,6,60,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,28,0,55,1,22,8,32
2021-02-13,135,117,51,66,2,67,34,33,7,3,4,53,14,29,19,0,14,5,43,0,9,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,15,0,36,1,14,6,21
2021-02-14,155,143,27,116,2,37,21,16,4,1,3,28,9,28,9,0,13,3,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,22,0,9,4,25
2021-02-15,402,386,110,276,0,126,70,56,13,5,8,103,23,46,23,0,48,12,72,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,24,0,72,3,29,10,31
2021-02-16,365,357,102,255,1,109,52,57,7,2,5,98,11,29,15,0,28,5,72,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,26,0,57,1,23,6,23
2021-02-17,379,367,94,273,2,104,56,48,3,1,2,98,6,17,7,1,27,2,72,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,26,0,58,1,18,2,17
2021-02-18,429,408,98,310,1,117,63,54,8,6,2,106,11,23,13,0,34,7,68,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,25,0,70,4,16,4,22
2021-02-19,404,386,89,297,1,106,53,53,4,1,3,100,6,19,7,0,34,4,62,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,52,0,27,4,20
2021-02-20,120,109,31,78,1,40,19,21,3,1,2,37,3,13,5,0,9,2,21,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,25,1,8,2,11
2021-02-21,141,127,31,96,0,45,21,24,4,1,3,37,8,19,8,0,9,2,33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,27,1,10,3,14
2021-02-22,472,451,111,340,4,127,75,52,6,2,4,117,10,33,12,0,43,5,71,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,0,81,2,20,4,25
2021-02-23,422,408,81,327,1,92,43,49,4,1,3,86,6,18,7,0,24,1,58,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,21,0,54,1,13,3,13
2021-02-24,402,392,83,309,2,89,43,46,5,0,5,79,10,31,13,1,38,2,49,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,13,0,58,2,16,3,25
2021-02-25,379,366,69,297,2,78,46,32,2,0,2,71,7,20,8,1,23,1,44,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,14,0,45,1,18,1,18
2021-02-26,333,315,65,250,1,82,42,40,2,0,2,77,5,15,5,1,18,1,54,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,42,0,21,2,16
2021-02-27,146,129,27,102,0,44,16,28,3,1,2,41,3,14,3,0,8,3,31,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,17,0,12,3,9
2021-02-28,131,120,30,90,1,40,17,23,7,1,6,32,8,24,9,1,12,4,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,14,0,11,7,21
2021-03-01,423,402,85,317,4,102,67,35,6,2,4,93,9,31,10,0,39,2,49,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,65,0,18,6,23
2021-03-02,444,426,88,338,1,104,54,50,5,2,3,93,11,38,14,0,36,4,52,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,27,0,60,2,16,3,29
2021-03-03,459,447,81,366,2,91,52,39,2,1,1,85,6,17,8,0,31,2,49,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,20,0,56,1,14,1,18
2021-03-04,415,414,105,309,0,106,54,52,7,3,4,96,10,30,12,0,33,6,69,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,56,1,19,6,25
2021-03-05,422,414,108,306,0,116,61,55,6,3,3,105,11,30,12,0,36,4,76,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,5,0,28,0,58,0,25,6,23
2021-03-06,181,169,54,115,0,66,40,26,7,3,4,56,10,23,11,1,20,4,44,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,30,0,15,7,16
2021-03-07,121,106,41,65,2,54,29,25,3,1,2,47,7,20,8,1,12,2,40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,0,21,1,13,2,19
2021-03-08,463,444,98,346,6,111,62,49,4,1,3,104,7,22,10,0,44,2,58,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,39,0,54,1,16,3,15
2021-03-09,503,477,118,359,3,139,69,70,3,0,3,126,13,35,14,0,47,2,72,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,35,0,84,3,18,0,29
2021-03-10,501,470,99,371,2,127,59,68,1,1,0,125,2,10,4,0,39,0,73,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,32,0,79,0,11,1,12
2021-03-11,404,391,93,298,1,103,60,43,4,2,2,94,9,25,10,1,27,3,62,0,13,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,22,0,59,1,20,3,22
2021-03-12,449,433,111,322,5,122,69,53,6,2,4,110,12,26,14,0,40,4,64,0,16,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,27,0,70,0,23,6,22
2021-03-13,184,179,47,132,0,51,27,24,5,1,4,42,9,20,11,1,24,5,23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,24,1,10,4,17
2021-03-14,177,171,37,134,2,41,19,22,9,3,6,30,11,27,14,1,10,6,27,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,23,2,10,7,22
2021-03-15,195,184,35,149,2,43,25,18,2,2,0,36,7,24,7,0,10,1,26,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,21,2,11,0,24
2021-03-16,554,536,131,405,0,148,83,65,5,2,3,134,14,36,16,0,55,3,75,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,33,0,91,2,23,3,26
2021-03-17,398,386,82,304,1,93,48,45,6,5,1,84,9,25,12,1,35,4,47,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,0,56,3,15,3,24
2021-03-18,397,389,89,300,3,94,52,42,7,4,3,85,9,26,10,0,41,6,47,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,28,0,45,3,17,4,25
2021-03-19,476,471,91,380,3,93,46,47,6,1,5,80,13,33,15,1,35,4,51,0,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,19,0,57,3,17,3,31
2021-03-20,244,239,50,189,3,52,29,23,1,1,0,47,5,16,7,0,22,1,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,27,0,13,1,17
2021-03-21,205,195,47,148,0,56,31,25,5,1,4,46,10,25,10,2,13,2,41,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,28,2,15,3,24
2021-03-22,538,516,116,400,16,121,63,58,3,3,0,111,10,28,10,0,49,3,64,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,0,63,0,31,3,27
2021-03-23,501,487,101,386,4,109,59,50,2,1,1,106,3,13,3,0,37,2,62,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,33,0,62,0,12,2,14
2021-03-24,441,430,114,316,3,122,65,57,6,3,3,110,12,27,14,1,38,4,68,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,27,0,73,1,21,5,22
2021-03-25,425,409,93,316,2,106,56,50,2,0,2,97,9,21,12,1,35,1,57,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,21,0,67,1,14,1,16
2021-03-26,420,391,94,297,2,121,60,61,8,2,6,107,14,34,17,1,42,4,53,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,25,0,60,2,30,6,28
2021-03-27,167,166,39,127,0,40,22,18,4,2,2,32,8,20,9,1,18,2,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,24,3,5,1,17
2021-03-28,107,102,31,71,1,35,20,15,5,3,2,26,9,21,9,0,14,5,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,13,1,11,4,19
2021-03-29,471,442,114,328,3,139,66,73,11,4,7,120,19,44,21,0,60,10,49,0,29,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,36,0,74,3,23,8,41
2021-03-30,419,406,94,312,4,103,62,41,2,0,2,96,7,24,9,0,38,2,53,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,22,0,54,0,21,2,22
2021-03-31,413,396,81,315,1,96,53,43,5,4,1,87,9,24,12,2,34,3,49,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25,0,54,3,16,2,16
2021-04-01,144,139,33,106,3,35,19,16,5,3,2,26,9,21,10,1,9,3,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,16,0,12,5,14
2021-04-02,159,152,47,105,2,52,34,18,7,3,4,38,14,34,17,0,15,5,31,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,25,1,15,6,27
2021-04-03,97,93,35,58,0,39,19,20,3,2,1,31,8,18,10,0,12,2,24,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,9,0,22,1,8,2,15
2021-04-04,156,145,42,103,3,50,25,25,5,3,2,40,10,28,11,0,19,4,23,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,27,1,12,4,25
2021-04-05,430,414,122,292,1,136,72,64,10,4,6,119,17,44,20,0,56,7,57,0,19,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,24,0,81,4,30,6,36
2021-04-06,381,367,85,282,4,95,56,39,5,4,1,86,9,31,10,1,35,3,50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,61,1,10,4,21
2021-04-07,552,524,85,439,1,111,59,52,5,2,3,100,11,22,12,0,43,5,45,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,0,69,1,18,4,22
2021-04-08,466,452,114,338,3,125,64,61,7,4,3,114,11,34,14,2,53,3,58,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,0,80,1,20,6,27
2021-04-09,372,361,102,259,1,112,63,49,6,2,4,97,15,39,18,2,36,3,61,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,30,0,68,5,13,1,26
2021-04-10,163,151,48,103,3,57,31,26,5,4,1,48,9,25,9,0,26,5,25,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,28,1,12,4,19
2021-04-11,129,126,21,105,0,24,10,14,4,3,1,16,8,17,10,0,6,1,14,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,0,12,1,6,3,14
2021-04-12,473,451,127,324,2,147,77,70,6,0,6,136,11,31,13,1,38,3,82,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,32,0,86,1,23,5,25
2021-04-13,367,346,88,258,3,106,64,42,3,1,2,96,10,30,10,0,39,2,53,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26,0,60,0,16,3,23
2021-04-14,320,312,68,244,1,75,38,37,6,4,2,65,10,27,11,0,18,4,49,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25,0,40,1,9,5,20
2021-04-15,346,326,86,240,3,103,59,44,4,2,2,88,15,38,17,0,30,2,50,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,52,1,21,3,27
2021-04-16,311,298,69,229,0,82,45,37,2,2,0,76,6,18,6,0,21,0,49,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,45,0,15,2,14
2021-04-17,140,130,37,93,0,47,28,19,7,3,4,36,11,26,15,3,20,4,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,27,3,11,4,20
2021-04-18,122,114,32,82,0,40,25,15,2,2,0,32,8,21,11,0,10,0,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,22,0,9,2,24
2021-04-19,350,323,74,249,2,99,54,45,5,1,4,85,14,28,15,1,33,4,33,0,28,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,15,0,56,0,24,5,24
2021-04-20,360,343,66,277,3,80,41,39,2,1,1,74,6,18,6,0,19,2,43,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28,0,44,1,6,1,18
2021-04-21,488,439,81,358,7,123,69,54,2,0,2,118,5,19,6,0,24,0,83,0,15,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,31,0,67,0,20,2,22
2021-04-22,343,327,66,261,1,81,46,35,4,1,3,71,10,32,12,0,30,2,40,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,10,0,57,2,10,2,27
2021-04-23,345,335,82,253,1,90,52,38,3,1,2,86,4,15,5,0,32,3,49,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,26,0,46,2,14,1,11
2021-04-24,155,141,28,113,1,41,23,18,2,0,2,37,4,12,5,0,11,2,23,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,27,1,5,1,13
2021-04-25,138,134,35,99,0,39,27,12,4,3,1,31,8,20,8,0,10,1,24,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,22,2,8,2,13
2021-04-26,393,360,88,272,4,117,62,55,6,2,4,107,10,28,11,2,29,3,56,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,77,2,10,4,22
2021-04-27,399,381,70,311,1,87,45,42,5,2,3,79,8,23,10,0,21,2,50,0,14,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,23,0,45,2,16,3,13
2021-04-28,333,318,41,277,0,56,31,25,1,0,1,54,2,11,3,1,16,0,30,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,13,0,33,0,9,0,10
2021-04-29,370,362,52,310,1,58,36,22,3,2,1,52,6,17,8,2,14,0,37,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,33,2,8,1,9
2021-04-30,257,240,45,195,1,60,33,27,0,0,0,59,1,11,1,0,19,0,31,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,36,0,9,0,11
2021-05-01,147,139,26,113,2,32,19,13,1,1,0,28,4,13,5,0,7,1,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,19,0,4,1,12
2021-05-02,90,84,29,55,0,35,15,20,4,0,4,29,6,17,8,1,12,3,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,19,0,6,4,14
2021-05-03,328,303,57,246,4,78,44,34,1,0,1,72,6,19,8,1,21,0,38,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,19,0,45,1,10,0,15
2021-05-04,448,420,58,362,3,81,48,33,0,0,0,79,2,10,2,0,24,0,42,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,48,0,11,0,11
2021-05-05,208,201,45,156,1,51,28,23,0,0,0,47,4,14,5,0,28,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,29,0,4,0,11
2021-05-06,266,252,53,199,0,67,40,27,2,2,0,64,3,8,3,0,21,1,37,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,47,0,6,2,7
2021-05-07,238,223,46,177,0,61,36,25,0,0,0,53,8,18,10,0,23,0,29,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,38,0,10,0,21
2021-05-08,115,109,34,75,0,40,25,15,0,0,0,37,3,9,3,0,7,0,24,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,12,0,25,0,1,0,10
2021-05-09,96,88,22,66,0,30,16,14,0,0,0,26,4,12,5,0,4,0,21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,19,0,5,0,12
2021-05-10,136,125,36,89,3,44,18,26,1,0,1,38,6,21,7,1,9,0,28,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,11,0,26,0,6,1,13
2021-05-11,351,325,70,255,3,90,53,37,2,0,2,82,8,17,8,0,36,2,44,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,68,2,7,0,14
2021-05-12,276,261,68,193,0,83,47,36,3,1,2,77,6,16,8,0,25,2,50,0,6,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,24,0,49,1,8,2,13
2021-05-13,375,363,46,317,2,55,26,29,3,1,2,50,5,15,7,1,20,1,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,35,2,6,1,10
2021-05-14,231,216,57,159,4,68,43,25,1,1,0,66,2,9,4,1,30,0,29,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,45,1,6,0,6
2021-05-15,101,91,27,64,1,36,17,19,1,0,1,31,5,14,5,0,9,1,23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,27,0,5,1,10
2021-05-16,96,90,35,55,1,40,13,27,3,1,2,33,7,14,9,0,10,1,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,21,2,8,1,10
2021-05-17,287,269,70,199,6,82,45,37,6,2,4,75,7,14,8,0,36,5,40,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,15,0,56,2,10,4,10
2021-05-18,316,307,82,225,1,90,50,40,5,2,3,80,10,21,10,0,33,5,45,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,21,0,54,2,12,3,12
2021-05-19,250,240,65,175,0,75,39,36,4,1,3,69,6,14,8,1,16,0,49,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,21,0,39,2,10,2,11
2021-05-20,434,422,48,374,0,58,31,27,1,1,0,52,6,25,7,0,17,1,35,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,28,1,12,0,18
2021-05-21,214,207,47,160,1,53,28,25,2,0,2,49,4,12,5,0,16,2,33,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,30,1,9,1,10
2021-05-22,88,86,35,51,0,37,21,16,2,1,1,34,3,11,5,0,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,27,0,5,2,8
2021-05-23,75,72,25,47,1,26,15,11,6,3,3,18,8,21,11,2,7,3,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,15,4,3,2,15
2021-05-24,297,290,110,180,2,115,61,54,5,3,2,99,16,40,19,1,45,4,58,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,23,0,72,0,13,5,24
2021-05-25,311,291,76,215,2,93,55,38,0,0,0,86,7,21,7,0,27,0,56,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,0,61,0,7,0,14
2021-05-26,259,247,72,175,1,83,50,33,7,4,3,72,11,28,14,1,25,3,43,0,12,0,0,0,3,1,0,0,0,0,0,0,0,0,5,0,17,1,50,3,11,3,21
2021-05-27,331,315,79,236,2,93,50,43,0,0,0,88,5,16,5,1,30,0,44,0,16,0,0,0,2,0,0,0,1,0,0,0,0,0,5,0,28,0,56,0,4,0,14
2021-05-28,273,269,72,197,1,75,42,33,4,2,2,63,12,25,14,0,23,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,38,3,9,1,16
2021-05-29,103,100,37,63,0,40,16,24,2,0,2,32,8,15,8,0,17,2,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,23,1,7,1,10
2021-05-30,99,98,25,73,0,26,15,11,1,1,0,19,7,21,7,0,12,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,18,1,1,0,17
2021-05-31,347,338,92,246,0,101,50,51,5,0,5,90,11,29,13,1,44,3,53,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,32,0,60,4,6,1,21
2021-06-01,370,358,104,254,3,113,61,52,2,1,1,102,11,27,11,0,39,1,66,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,20,0,82,1,10,1,17
2021-06-02,257,247,88,159,2,95,49,46,0,0,0,92,3,12,3,0,28,0,60,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26,0,60,0,5,0,10
2021-06-03,324,319,103,216,0,108,61,47,4,1,3,100,8,19,9,0,50,4,54,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,0,62,1,10,3,16
2021-06-04,298,293,110,183,2,113,67,46,6,2,4,102,11,26,14,1,60,4,50,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,42,1,57,3,8,2,20
2021-06-05,133,128,53,75,0,58,32,26,4,2,2,50,8,20,8,0,27,3,29,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,31,2,8,2,12
2021-06-06,85,84,24,60,0,24,11,13,3,0,3,18,6,13,7,0,9,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,15,1,2,2,9
2021-06-07,400,390,141,249,5,146,93,53,3,2,1,137,9,20,9,0,70,2,62,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,45,0,91,3,4,0,23
2021-06-08,412,401,144,257,2,151,79,72,7,4,3,135,16,35,20,0,64,5,81,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,46,0,88,5,15,2,27
2021-06-09,420,405,122,283,6,130,59,71,5,2,3,120,10,29,11,0,54,3,72,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,41,0,77,4,8,1,30
2021-06-10,408,396,153,243,5,160,97,63,2,1,1,148,12,31,13,1,78,2,75,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,47,0,99,1,8,1,21
2021-06-11,401,391,143,248,3,150,86,64,2,1,1,137,13,27,13,0,71,2,72,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,45,0,84,2,16,0,19
2021-06-12,178,175,60,115,1,61,37,24,4,4,0,52,9,22,12,1,21,3,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,36,3,4,1,15
2021-06-13,135,135,44,91,0,44,17,27,2,0,2,39,5,14,6,0,15,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,28,1,4,1,15
2021-06-14,474,453,190,263,7,204,105,99,7,2,5,180,24,41,28,4,73,6,111,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,56,1,126,0,18,6,31
2021-06-15,423,412,172,240,2,181,95,86,7,3,4,169,12,26,13,0,66,7,107,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,59,0,102,4,14,3,20
2021-06-16,424,404,145,259,2,163,83,80,6,3,3,151,12,29,13,1,65,4,86,0,11,1,0,0,1,1,0,0,0,0,0,0,0,0,7,0,39,0,108,3,9,3,25
2021-06-17,489,471,172,299,2,188,91,97,4,3,1,180,8,27,11,0,64,1,102,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,58,0,103,3,15,1,21
2021-06-18,433,418,164,254,3,176,99,77,9,2,7,156,20,41,23,1,71,7,89,0,15,1,0,0,1,0,0,0,0,0,0,0,0,0,11,0,53,0,96,6,16,3,28
2021-06-19,193,190,82,108,1,84,38,46,1,0,1,80,4,13,4,0,26,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,0,48,1,10,0,14
2021-06-20,169,163,56,107,4,58,30,28,7,3,4,41,17,37,19,2,17,4,39,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,17,1,30,2,9,4,28
2021-06-21,622,602,265,337,0,285,155,130,6,4,2,266,19,38,21,0,127,6,132,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,74,1,179,1,16,4,29
2021-06-22,541,515,188,327,1,212,119,93,4,3,1,193,19,45,21,1,71,3,117,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,68,0,112,3,21,1,30
2021-06-23,634,606,221,385,4,245,134,111,8,4,4,228,17,41,17,1,99,4,124,0,18,0,0,0,3,0,1,1,0,0,0,0,0,0,6,0,73,0,141,2,25,6,35
2021-06-24,605,579,216,363,4,238,134,104,4,4,0,219,19,40,19,0,91,2,134,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,85,0,119,1,26,3,30
2021-06-25,488,465,185,280,2,204,126,78,7,4,3,186,18,39,20,0,67,2,117,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,57,1,115,3,21,3,30
2021-06-26,277,270,100,170,2,104,58,46,3,1,2,94,10,29,10,0,32,1,69,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,34,0,57,1,9,2,16
2021-06-27,221,218,94,124,0,97,53,44,7,2,5,84,13,33,14,1,22,3,69,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,30,2,52,3,7,2,21
2021-06-28,662,634,262,372,5,285,154,131,8,4,4,266,19,35,22,1,110,6,147,0,26,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,88,0,158,6,27,2,30
